"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.327788652645889	0.0437052296337476	0.24837568721883	0.418456375167755
0.05	"seurat"	0.310816692297737	0.0421078524650725	0.234709418368899	0.398744155644266
0.1	"seurat"	0.294338712334825	0.0405394502327766	0.221443530334828	0.379532160530055
0.15	"seurat"	0.278381448772498	0.0390075304825595	0.208595875469135	0.360867991792998
0.2	"seurat"	0.26296690688622	0.0375178559096161	0.196182406396153	0.342790876000474
0.25	"seurat"	0.248112430552159	0.0360745232673202	0.184217026233288	0.325331714334324
0.5	"seurat"	0.182543994425879	0.0295994873517204	0.131436946633113	0.247852467338502
0.75	"seurat"	0.131277887476071	0.0242463487616694	0.0905646899619418	0.186539491250906
0	"scvi"	0.0801579435768679	0.014827526010365	0.0554784594052266	0.114485330908884
0.05	"scvi"	0.0761892979701248	0.0140314374302651	0.0528327222037153	0.108686621375823
0.1	"scvi"	0.0724016754488758	0.0132986485895425	0.0502684331395251	0.103221045576333
0.15	"scvi"	0.0687883274491825	0.0126249327264008	0.0477853593845365	0.0980719008580174
0.2	"scvi"	0.0653426076531894	0.0120060625193937	0.0453833858957445	0.0932225229942044
0.25	"scvi"	0.0620579870375915	0.0114378450637002	0.0430624775089411	0.0886564031744442
0.5	"scvi"	0.0478325375942108	0.00921659069772689	0.0326726646300792	0.0695209465113866
0.75	"scvi"	0.0367402321852907	0.0077093663438848	0.0242741944166989	0.0552457374514381
