"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.154570478474562	0.0558104911047062	0.0733065911464719	0.297043371066505
0.05	"seurat"	0.148490554774902	0.0539169815518708	0.0702427458694827	0.286997384302945
0.1	"seurat"	0.142609440267071	0.0520788922732531	0.0672767519514716	0.277223925756122
0.15	"seurat"	0.136923798075953	0.0502960230036487	0.064407176164191	0.26772386918046
0.2	"seurat"	0.131430086852329	0.0485679801946527	0.061632531211924	0.25849716370693
0.25	"seurat"	0.126124585566307	0.0468941977492193	0.0589512775610228	0.249542901401829
0.5	"seurat"	0.102280317387009	0.0393097566908233	0.0468886045591232	0.208775191031816
0.75	"seurat"	0.0825182209927586	0.0329302215978932	0.0369037618503762	0.174309531523912
0	"scvi"	0.175793424467149	0.0617522007780082	0.0846207894752856	0.329805520441316
0.05	"scvi"	0.159900624647752	0.0571775986397601	0.0762854748818771	0.304912092747195
0.1	"scvi"	0.145191524496945	0.0527817549598837	0.0686852429849485	0.281186358534464
0.15	"scvi"	0.131623505285836	0.0485894765603101	0.0617694578767992	0.258692993989997
0.2	"scvi"	0.119146677686773	0.0446181953268702	0.0554884946151039	0.237473824534919
0.25	"scvi"	0.107705858991764	0.0408788165779259	0.049794232891862	0.217549489607945
0.5	"scvi"	0.0639437319282995	0.0256988635526522	0.028584147866431	0.136880861545456
0.75	"scvi"	0.0372209448470356	0.015698187361947	0.0161069361451808	0.0836591643156832
