"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.77530685861056	0.0186098896148234	0.736662426904498	0.809744905313671
0.05	"seurat"	0.775306856980157	0.0170839739750759	0.739986423197973	0.807080198394095
0.1	"seurat"	0.775306855349754	0.0157955645060693	0.742771766114383	0.804808210297116
0.15	"seurat"	0.775306853719351	0.0148067912021181	0.744896068675688	0.803050897041307
0.2	"seurat"	0.775306852088948	0.0141804721384191	0.746235683668552	0.801931597688321
0.25	"seurat"	0.775306850458545	0.0139654585150542	0.746694496877962	0.801546241432973
0.5	"seurat"	0.77530684230653	0.0186098900721607	0.736662409846102	0.809744890023885
0.75	"seurat"	0.775306834154516	0.0282879827690414	0.714954569903765	0.825990844417118
0	"scvi"	0.82602022521458	0.0168543550892079	0.790396723860042	0.856687050720006
0.05	"scvi"	0.808661520998741	0.0162518597577537	0.774696988525589	0.838572797918818
0.1	"scvi"	0.790011157416218	0.0156390746589305	0.757647179549642	0.819085232527345
0.15	"scvi"	0.7700598007345	0.0151483139909421	0.738967476526338	0.798458697735739
0.2	"scvi"	0.748815545257284	0.0149621021966166	0.718302654967938	0.777049194495348
0.25	"scvi"	0.726306129236063	0.0152865162427037	0.695278573347137	0.755286341854751
0.5	"scvi"	0.597303584961932	0.0268893335644037	0.543554697554873	0.648812523862979
0.75	"scvi"	0.453267721885452	0.045361609133965	0.366557029191686	0.542910002985311
