"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.171959704738766	0.012559016170143	0.14871573621669	0.197991698763499
0.05	"seurat"	0.169945974041693	0.0123069896510837	0.147161450646035	0.195449698668016
0.1	"seurat"	0.1679510420214	0.0120871911025475	0.1455694799265	0.192996518249455
0.15	"seurat"	0.165974845222363	0.0118995534746874	0.143939825036847	0.190631926912125
0.2	"seurat"	0.164017317628643	0.0117437857782062	0.142272917483192	0.188355245758041
0.25	"seurat"	0.162078390732443	0.0116193632904457	0.140569638587974	0.186165329012609
0.5	"seurat"	0.152660203078586	0.0114332925560216	0.131568866519556	0.176445657955762
0.75	"seurat"	0.143695442188857	0.0118384197629702	0.122009399226468	0.168496258206542
0	"scvi"	0.213918404966197	0.0147860756052263	0.186359513797973	0.244328901226298
0.05	"scvi"	0.205568807145521	0.0141866297472858	0.179146471523474	0.234773579799161
0.1	"scvi"	0.197463242647548	0.01364244008599	0.172075521027668	0.225576082797284
0.15	"scvi"	0.189601003013159	0.0131515864749807	0.165149910790602	0.216732379599099
0.2	"scvi"	0.181980822966345	0.012711544789733	0.158373395124507	0.208236549096656
0.25	"scvi"	0.174600918785508	0.0123192485738466	0.151750162512076	0.200080952320444
0.5	"scvi"	0.14121170033117	0.0109407186532579	0.121092936188448	0.164049159904365
0.75	"scvi"	0.11333085824657	0.0101624400092701	0.0948833187182899	0.134830748474404
