"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.469486181917633	0.0294587731966172	0.412390835328276	0.527391606809366
0.05	"seurat"	0.467838100961383	0.029121875699632	0.411406970171182	0.525104158457203
0.1	"seurat"	0.466190721467717	0.0288535922830405	0.410292344609117	0.522951205870454
0.15	"seurat"	0.464544079044689	0.0286556939358507	0.409043780872448	0.520936624275195
0.2	"seurat"	0.462898209236225	0.0285294696110578	0.407659056952709	0.519063330574502
0.25	"seurat"	0.46125314751908	0.0284756775287949	0.406137002200539	0.517333187301408
0.5	"seurat"	0.453041196906313	0.0292804600957517	0.396503535952795	0.510816906849004
0.75	"seurat"	0.444854726194956	0.0317072570868695	0.383859932360113	0.507557541177343
0	"scvi"	0.349286908242761	0.0269169438335735	0.298519664990527	0.403718924910771
0.05	"scvi"	0.338844000291118	0.0262508945715965	0.289424966406039	0.392045648555687
0.1	"scvi"	0.32855566731701	0.0256353242582169	0.280386325120717	0.380623285482922
0.15	"scvi"	0.318429266932128	0.0250707929815426	0.271411335674829	0.369462001658215
0.2	"scvi"	0.308471586028772	0.0245570754212726	0.262508408546146	0.358569706118409
0.25	"scvi"	0.298688832322353	0.0240931742842191	0.253686728226876	0.347952056528951
0.5	"scvi"	0.252575415438271	0.0224388487383945	0.211158549644452	0.29903633128971
0.75	"scvi"	0.211434916042491	0.0215607111477568	0.172241457375619	0.256780220451871
