"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.463355803413398	0.0353684743636523	0.39514147185569	0.532969741588034
0.05	"seurat"	0.456186701888624	0.0348527308625195	0.389078713520117	0.524924025058075
0.1	"seurat"	0.449035708535505	0.0344124590747395	0.382886262695682	0.517038448184391
0.15	"seurat"	0.441905721347696	0.0340501586375815	0.376563908422366	0.509322866855869
0.2	"seurat"	0.434799603878331	0.0337674771698291	0.370113045810409	0.501785408006816
0.25	"seurat"	0.42772018073046	0.0335651383313317	0.363536802673089	0.494432310907317
0.5	"seurat"	0.392819075986064	0.0337170916678905	0.329008001511341	0.460512354999663
0.75	"seurat"	0.358979426834709	0.0354795312607192	0.292736602538779	0.431075857990429
0	"scvi"	0.351076976678285	0.0324162509942159	0.290425814348121	0.416951537618895
0.05	"scvi"	0.341667763522943	0.0315980336738852	0.282654492632014	0.406028136213424
0.1	"scvi"	0.332381560726691	0.030865642077875	0.274844589704122	0.395395913594777
0.15	"scvi"	0.323223831124665	0.0302197906966058	0.267002264900994	0.38506471966049
0.2	"scvi"	0.314199668776788	0.0296598801635404	0.259135646593168	0.375041207342993
0.25	"scvi"	0.305313793061262	0.0291839884375167	0.251254832447737	0.365328793358531
0.5	"scvi"	0.263097338898565	0.0279153593710401	0.21210759225513	0.321345436324755
0.75	"scvi"	0.224829040345712	0.0279076481056593	0.174835297669735	0.28419483347526
