"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.0986220095790852	0.00673979626912186	0.0861754031603693	0.112644723284362
0.05	"seurat"	0.0945527606166898	0.00642719929329963	0.0826831882981213	0.107925793200975
0.1	"seurat"	0.090634530511563	0.00614087710126326	0.0792947493337285	0.103413843382017
0.15	"seurat"	0.0868630935737053	0.00587929981797961	0.0760086086948518	0.0991014116852752
0.2	"seurat"	0.0832342274397163	0.00564087157477588	0.0728234157400087	0.0949808997422974
0.25	"seurat"	0.0797437245224238	0.00542394653762844	0.0697379295821374	0.0910446195687351
0.5	"seurat"	0.064221662750814	0.00460324408468442	0.0557670283433729	0.0738578128354061
0.75	"seurat"	0.0515517066802258	0.00407928608273638	0.0441169507115314	0.0601605399105238
0	"scvi"	0.127961343761989	0.00832274119383103	0.112514067920468	0.145182469983391
0.05	"scvi"	0.120223847423223	0.00782426961524155	0.105710649411447	0.136425621247078
0.1	"scvi"	0.112893648003206	0.00736415307238856	0.0992430447185976	0.128154718723799
0.15	"scvi"	0.105956553519205	0.00694007034307524	0.0931015149142935	0.120351009158691
0.2	"scvi"	0.0993979674088647	0.00654957811272987	0.0872761000199246	0.112995021815322
0.25	"scvi"	0.0932030282793121	0.00619016575268035	0.0817566646681138	0.106066831439917
0.5	"scvi"	0.0671590395760032	0.00477276983792189	0.0583863670803038	0.0771418377318285
0.75	"scvi"	0.0480073119305481	0.00379116503159467	0.0410985138622382	0.0560096649414753
