label	key	reference	method	subsample_ref	mean_rank	median_rank	mean_norm_rank	n_studies	n_wins	mean_f1_across_studies	std_f1_across_studies	mean_support	total_samples	win_fraction
Astrocyte	class	Dissection Primary somatosensory cortex S1	scvi	100	18.0	18.25	0.288135593220339	8	1	0.9870393371168942	0.01280886813743776	10.029823391761598	511	0.125
Astrocyte	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	seurat	50	18.423076923076923	19.5	0.3886296575859466	13	1	0.979093225040323	0.0369577254196408	11.065457243095121	633	0.07692307692307693
Astrocyte	class	Dissection Angular gyrus AnG	seurat	50	18.923076923076923	19.0	0.4176902490907843	13	1	0.980407413248646	0.03153178344137034	11.065457243095121	633	0.07692307692307693
Astrocyte	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi	500	19.25	15.5	0.3093220338983051	8	1	0.9875008833331618	0.014428149023519873	10.029823391761598	511	0.125
Astrocyte	class	whole cortex	scvi	50	20.53846153846154	15.5	0.4766348727098058	13	2	0.9747300245874777	0.05043249530039398	11.065457243095121	633	0.15384615384615385
Astrocyte	class	Dissection Primary somatosensory cortex S1	scvi	500	20.6875	17.75	0.3336864406779661	8	0	0.9856829789932632	0.0139611951765827	10.029823391761598	511	0.0
Astrocyte	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	seurat	50	20.807692307692307	17.0	0.43316407054141226	13	1	0.977851592382177	0.032754906546839775	11.065457243095121	633	0.07692307692307693
Astrocyte	class	Dissection Angular gyrus AnG	scvi	100	20.875	18.25	0.336864406779661	8	0	0.9866363360316087	0.013639306405941862	10.029823391761598	511	0.0
Astrocyte	class	Dissection Primary somatosensory cortex S1	seurat	50	20.923076923076923	25.0	0.4323749399574556	13	1	0.9793720158459328	0.03424532314175623	11.065457243095121	633	0.07692307692307693
Astrocyte	class	Dissection Anterior cingulate cortex ACC	seurat	50	21.307692307692307	17.0	0.46085226103067317	13	1	0.97844963700466	0.03389296560102843	11.065457243095121	633	0.07692307692307693
Astrocyte	class	Dissection Primary auditory cortexA1	scvi	100	21.875	18.25	0.3538135593220339	8	1	0.985315194784751	0.01255307278229287	10.029823391761598	511	0.125
Astrocyte	class	Dissection Primary visual cortexV1	seurat	50	22.576923076923077	15.5	0.5125574692925272	13	1	0.9770487570388178	0.03679316866035109	11.065457243095121	633	0.07692307692307693
Astrocyte	class	Dissection Primary auditory cortexA1	scvi	50	22.884615384615383	20.0	0.47385576065326285	13	2	0.9707649937699938	0.059963060392569385	11.065457243095121	633	0.15384615384615385
Astrocyte	class	Dissection Primary visual cortexV1	scvi	50	22.884615384615383	14.0	0.4546421464351883	13	3	0.9743235689099898	0.047574825992609496	11.065457243095121	633	0.23076923076923078
Astrocyte	class	Dissection Primary auditory cortexA1	seurat	50	22.96153846153846	25.0	0.5012351609140191	13	0	0.9780696552427701	0.03709750196133011	11.065457243095121	633	0.0
Astrocyte	class	Human Multiple Cortical Areas SMART-seq	seurat	100	23.75	23.0	0.3855932203389831	8	0	0.9849997148345357	0.014788374406577917	10.029823391761598	511	0.0
Astrocyte	class	whole cortex	seurat	50	24.307692307692307	18.0	0.5528717491250943	13	0	0.9777555939655416	0.036627520865088053	11.065457243095121	633	0.0
Astrocyte	class	Dissection Primary visual cortexV1	scvi	100	24.5625	26.5	0.399364406779661	8	0	0.9853452872632175	0.014707599990827082	10.029823391761598	511	0.0
Astrocyte	class	Dissection Angular gyrus AnG	seurat	100	24.875	26.75	0.4046610169491525	8	0	0.9850931265266941	0.013210944148264599	10.029823391761598	511	0.0
Astrocyte	class	Dissection Anterior cingulate cortex ACC	scvi	500	27.625	30.75	0.451271186440678	8	1	0.9827847907061421	0.017227996654019376	10.029823391761598	511	0.125
Astrocyte	class	Dissection Primary auditory cortexA1	seurat	100	27.6875	34.5	0.4523305084745763	8	0	0.983912316200783	0.015398294596018016	10.029823391761598	511	0.0
Astrocyte	class	Human Multiple Cortical Areas SMART-seq	scvi	50	28.73076923076923	36.0	0.6223495505386674	13	1	0.9716246223863492	0.04526276235856076	11.065457243095121	633	0.07692307692307693
Astrocyte	class	Human Multiple Cortical Areas SMART-seq	seurat	500	28.8125	35.0	0.4713983050847458	8	1	0.9820749269739387	0.014079210998201488	10.029823391761598	511	0.125
Astrocyte	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	seurat	100	29.1875	27.0	0.4777542372881356	8	0	0.9826229306009395	0.01253372208745021	10.029823391761598	511	0.0
Astrocyte	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	seurat	500	29.375	34.5	0.4809322033898305	8	1	0.9840310714738142	0.015069844442542503	10.029823391761598	511	0.125
Astrocyte	class	whole cortex	seurat	500	31.3125	32.0	0.513771186440678	8	0	0.9816315890884797	0.012546557219355249	10.029823391761598	511	0.0
Astrocyte	class	Dissection Anterior cingulate cortex ACC	scvi	100	32.0	30.0	0.5254237288135594	8	1	0.9832505207342767	0.012988544779263233	10.029823391761598	511	0.125
Astrocyte	class	whole cortex	seurat	100	32.375	33.5	0.5317796610169492	8	0	0.981416180933705	0.014273354128441036	10.029823391761598	511	0.0
Astrocyte	class	Dissection Primary visual cortexV1	seurat	100	32.5625	34.75	0.534957627118644	8	0	0.9830090021167976	0.015572626008809244	10.029823391761598	511	0.0
Astrocyte	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	seurat	500	33.3125	34.5	0.5476694915254238	8	0	0.9819396897970245	0.013677098340100889	10.029823391761598	511	0.0
Astrocyte	class	Dissection Anterior cingulate cortex ACC	seurat	100	33.375	33.5	0.548728813559322	8	0	0.9824647774766256	0.014958977695912222	10.029823391761598	511	0.0
Astrocyte	class	Dissection Primary auditory cortexA1	scvi	500	34.5	39.0	0.5677966101694916	8	0	0.9824976295879122	0.014818734405196125	10.029823391761598	511	0.0
Astrocyte	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	seurat	100	34.875	37.5	0.5741525423728814	8	1	0.9744860500605552	0.021626565740876902	10.029823391761598	511	0.125
Astrocyte	class	Dissection Primary visual cortexV1	seurat	500	35.3125	41.25	0.5815677966101696	8	0	0.9808863444461853	0.01495143467447404	10.029823391761598	511	0.0
Astrocyte	class	Dissection Primary somatosensory cortex S1	seurat	100	36.3125	39.25	0.5985169491525424	8	0	0.981417402314796	0.016859995699041726	10.029823391761598	511	0.0
Astrocyte	class	Dissection Primary somatosensory cortex S1	seurat	500	36.5	36.25	0.6016949152542372	8	0	0.9762965002811803	0.017096356032482093	10.029823391761598	511	0.0
Astrocyte	class	Dissection Angular gyrus AnG	seurat	500	37.9375	34.0	0.6260593220338984	8	0	0.9758388119205738	0.01686740474781271	10.029823391761598	511	0.0
Astrocyte	class	Dissection Primary auditory cortexA1	seurat	500	38.0625	39.0	0.628177966101695	8	0	0.9784187014049948	0.01444765783025041	10.029823391761598	511	0.0
Astrocyte	class	Dissection Dorsolateral prefrontal cortex DFC	scvi	50	38.69230769230769	54.0	0.8968640636794072	13	0	0.9443086811311391	0.05458322668785663	11.065457243095121	633	0.0
Astrocyte	class	Dissection Primary visual cortexV1	scvi	500	39.3125	48.0	0.649364406779661	8	0	0.9785269640700626	0.018902931934428553	10.029823391761598	511	0.0
Astrocyte	class	Dissection Anterior cingulate cortex ACC	seurat	500	39.6875	42.0	0.6557203389830508	8	0	0.9807636751623583	0.013264634984212828	10.029823391761598	511	0.0
Astrocyte	class	Dissection Dorsolateral prefrontal cortex DFC	seurat	50	39.69230769230769	52.0	0.8753859877856309	13	0	0.9422185696826351	0.053734825904818165	11.065457243095121	633	0.0
Astrocyte	class	Human Multiple Cortical Areas SMART-seq	scvi	100	39.75	44.75	0.6567796610169492	8	0	0.9744188939491781	0.02257359774973338	10.029823391761598	511	0.0
Astrocyte	class	Human Multiple Cortical Areas SMART-seq	scvi	500	44.6875	52.0	0.7404661016949152	8	0	0.9704833084384593	0.025152520793338067	10.029823391761598	511	0.0
Astrocyte	class	Dissection Dorsolateral prefrontal cortex DFC	seurat	100	56.875	57.0	0.9470338983050848	8	0	0.921675266212071	0.03723252065346332	10.029823391761598	511	0.0
Astrocyte	class	Dissection Dorsolateral prefrontal cortex DFC	scvi	100	57.875	58.5	0.9639830508474576	8	0	0.9011179142254748	0.03608028754537024	10.029823391761598	511	0.0
Astrocyte	class	Dissection Dorsolateral prefrontal cortex DFC	scvi	500	58.0	58.0	0.9661016949152542	8	0	0.8895104019975049	0.03527132990148795	10.029823391761598	511	0.0
Astrocyte	class	Dissection Dorsolateral prefrontal cortex DFC	seurat	500	59.75	60.0	0.9957627118644068	8	0	0.7441215634807605	0.10312393120630871	10.029823391761598	511	0.0
Chandelier	class	whole cortex	scvi	100	16.083333333333332	14.0	0.2556497175141243	6	3	0.9755277409372237	0.027850239557519564	1.2741029325081048	124	0.5
Chandelier	class	Dissection Primary somatosensory cortex S1	seurat	50	16.22222222222222	13.5	0.34919218951333136	9	6	0.98237153172498	0.027285379472287236	1.264628292453963	162	0.6666666666666666
Chandelier	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	seurat	50	17.444444444444443	14.5	0.39964317573595004	9	5	0.9811214219180374	0.026379989241451345	1.264628292453963	162	0.5555555555555556
Chandelier	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	seurat	100	17.916666666666668	12.75	0.2867231638418079	6	4	0.9831316312997348	0.023955967312382365	1.2741029325081048	124	0.6666666666666666
Chandelier	class	Dissection Primary auditory cortexA1	seurat	500	18.0	16.0	0.28813559322033894	6	3	0.9834739414480794	0.018558837310061856	1.2741029325081048	124	0.5
Chandelier	class	Dissection Primary auditory cortexA1	seurat	50	19.27777777777778	14.5	0.43071662206363365	9	5	0.9805740765431058	0.027349871144751178	1.264628292453963	162	0.5555555555555556
Chandelier	class	Dissection Primary somatosensory cortex S1	scvi	50	19.444444444444443	20.0	0.4038061254831995	9	5	0.9806986197072405	0.026450975029978264	1.264628292453963	162	0.5555555555555556
Chandelier	class	Dissection Anterior cingulate cortex ACC	scvi	50	19.555555555555557	16.5	0.4056893646545743	9	5	0.9800698742509089	0.02566012804108263	1.264628292453963	162	0.5555555555555556
Chandelier	class	Dissection Angular gyrus AnG	seurat	50	20.61111111111111	16.5	0.46124492021012986	9	4	0.9665351322439446	0.05367690232114166	1.264628292453963	162	0.4444444444444444
Chandelier	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	seurat	50	20.61111111111111	16.5	0.46124492021012986	9	4	0.9759546479134601	0.02502638128016418	1.264628292453963	162	0.4444444444444444
Chandelier	class	Dissection Primary somatosensory cortex S1	seurat	100	20.916666666666668	16.75	0.3375706214689265	6	4	0.9821141302822337	0.02988614234661815	1.2741029325081048	124	0.6666666666666666
Chandelier	class	Dissection Primary visual cortexV1	seurat	500	21.0	17.25	0.3389830508474576	6	2	0.9706267192258572	0.026526513255024222	1.2741029325081048	124	0.3333333333333333
Chandelier	class	Dissection Dorsolateral prefrontal cortex DFC	seurat	50	21.055555555555557	13.5	0.43111309346813365	9	6	0.9736869851093988	0.046594601535589815	1.264628292453963	162	0.6666666666666666
Chandelier	class	Dissection Primary visual cortexV1	seurat	50	21.055555555555557	13.5	0.43111309346813365	9	6	0.9808517658373981	0.029387809593522798	1.264628292453963	162	0.6666666666666666
Chandelier	class	whole cortex	seurat	50	21.444444444444443	20.0	0.4377044305679453	9	5	0.9795225288759772	0.026543177772949546	1.264628292453963	162	0.5555555555555556
Chandelier	class	Dissection Angular gyrus AnG	scvi	100	21.583333333333332	20.0	0.3488700564971752	6	3	0.974815490224973	0.027940607392477904	1.2741029325081048	124	0.5
Chandelier	class	Dissection Anterior cingulate cortex ACC	scvi	100	22.166666666666668	23.25	0.3587570621468927	6	2	0.9710479295608606	0.028002813697435774	1.2741029325081048	124	0.3333333333333333
Chandelier	class	Dissection Primary visual cortexV1	scvi	50	22.22222222222222	20.0	0.45088710476756866	9	5	0.978144341290893	0.03147939101792287	1.264628292453963	162	0.5555555555555556
Chandelier	class	Dissection Primary visual cortexV1	seurat	100	22.416666666666668	20.0	0.3629943502824859	6	3	0.9714359833971903	0.030053078551621322	1.2741029325081048	124	0.5
Chandelier	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi	500	22.416666666666668	26.5	0.3629943502824859	6	3	0.9783752087631399	0.023245725951062432	1.2741029325081048	124	0.5
Chandelier	class	Dissection Primary auditory cortexA1	scvi	50	22.5	20.0	0.4555952026960055	9	5	0.9786224498149786	0.0281437602955529	1.264628292453963	162	0.5555555555555556
Chandelier	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi	100	23.083333333333332	26.5	0.3742937853107345	6	3	0.9698282002161313	0.02916621844501248	1.2741029325081048	124	0.5
Chandelier	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi	50	23.166666666666668	26.5	0.46689463772425416	9	5	0.9798854668107543	0.027949373312636572	1.264628292453963	162	0.5555555555555556
Chandelier	class	Dissection Primary auditory cortexA1	scvi	100	23.25	23.25	0.37711864406779666	6	2	0.9703194076038905	0.026657419638689558	1.2741029325081048	124	0.3333333333333333
Chandelier	class	Dissection Anterior cingulate cortex ACC	seurat	50	23.5	26.5	0.516156209733373	9	4	0.9752169726706765	0.029161493414476814	1.264628292453963	162	0.4444444444444444
Chandelier	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi	50	24.11111111111111	26.5	0.48290217068093966	9	4	0.9741940105445853	0.028436264470871046	1.264628292453963	162	0.4444444444444444
Chandelier	class	Dissection Primary auditory cortexA1	scvi	500	24.333333333333332	23.25	0.39548022598870053	6	2	0.969169982316534	0.02774603374159511	1.2741029325081048	124	0.3333333333333333
Chandelier	class	Dissection Primary somatosensory cortex S1	scvi	500	24.5	23.25	0.39830508474576276	6	2	0.9686901340996168	0.025584311615655702	1.2741029325081048	124	0.3333333333333333
Chandelier	class	Dissection Primary auditory cortexA1	seurat	100	24.583333333333332	23.25	0.39971751412429374	6	2	0.9628349420375283	0.03171069143677825	1.2741029325081048	124	0.3333333333333333
Chandelier	class	Dissection Primary visual cortexV1	scvi	100	24.75	29.25	0.40254237288135597	6	2	0.9785913400137538	0.018836247303261375	1.2741029325081048	124	0.3333333333333333
Chandelier	class	whole cortex	scvi	50	24.833333333333332	26.5	0.49514322529487553	9	5	0.9791191832858499	0.02923737120898613	1.264628292453963	162	0.5555555555555556
Chandelier	class	Dissection Anterior cingulate cortex ACC	scvi	500	25.083333333333332	23.25	0.40819209039548027	6	3	0.9705468980253462	0.034771215647907305	1.2741029325081048	124	0.5
Chandelier	class	Dissection Angular gyrus AnG	scvi	50	25.11111111111111	26.5	0.4998513232233125	9	5	0.9792305236270753	0.030082042262437107	1.264628292453963	162	0.5555555555555556
Chandelier	class	Dissection Angular gyrus AnG	seurat	100	25.166666666666668	23.25	0.4096045197740113	6	3	0.9624461864763588	0.052200385782879194	1.2741029325081048	124	0.5
Chandelier	class	Dissection Dorsolateral prefrontal cortex DFC	scvi	50	25.22222222222222	26.5	0.5017345623946873	9	5	0.9750680965479815	0.03781539540853759	1.264628292453963	162	0.5555555555555556
Chandelier	class	Dissection Anterior cingulate cortex ACC	seurat	100	25.833333333333332	23.25	0.4209039548022599	6	3	0.9513350753652478	0.07758699340018668	1.2741029325081048	124	0.5
Chandelier	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi	500	26.416666666666668	28.5	0.43079096045197746	6	2	0.9672640976520287	0.026541352943718458	1.2741029325081048	124	0.3333333333333333
Chandelier	class	whole cortex	scvi	500	26.416666666666668	28.5	0.43079096045197746	6	2	0.9672640976520287	0.026541352943718458	1.2741029325081048	124	0.3333333333333333
Chandelier	class	Dissection Angular gyrus AnG	scvi	500	26.583333333333332	28.5	0.4336158192090396	6	1	0.9677553050397879	0.023820494415270673	1.2741029325081048	124	0.16666666666666666
Chandelier	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	seurat	500	26.75	23.75	0.4364406779661017	6	2	0.9667953016013361	0.029202923594375537	1.2741029325081048	124	0.3333333333333333
Chandelier	class	Dissection Dorsolateral prefrontal cortex DFC	seurat	500	28.833333333333332	28.5	0.4717514124293785	6	2	0.9658313071028588	0.02760367990694601	1.2741029325081048	124	0.3333333333333333
Chandelier	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi	100	29.333333333333332	28.5	0.48022598870056504	6	1	0.9658395962275272	0.025751545801188755	1.2741029325081048	124	0.16666666666666666
Chandelier	class	Dissection Dorsolateral prefrontal cortex DFC	scvi	100	30.083333333333332	29.25	0.49293785310734467	6	3	0.970109021725401	0.03836356281284164	1.2741029325081048	124	0.5
Chandelier	class	Dissection Primary visual cortexV1	scvi	500	30.333333333333332	28.5	0.4971751412429379	6	2	0.9648587164750958	0.02997740360836461	1.2741029325081048	124	0.3333333333333333
Chandelier	class	Dissection Primary somatosensory cortex S1	scvi	100	30.416666666666668	31.0	0.4985875706214689	6	2	0.9715280847823952	0.028537979262934898	1.2741029325081048	124	0.3333333333333333
Chandelier	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	seurat	100	30.666666666666668	28.5	0.5028248587570622	6	1	0.9563494694960212	0.02841513247467459	1.2741029325081048	124	0.16666666666666666
Chandelier	class	whole cortex	seurat	100	30.833333333333332	30.0	0.5056497175141242	6	2	0.9350156309208034	0.10143849991598194	1.2741029325081048	124	0.3333333333333333
Chandelier	class	Dissection Dorsolateral prefrontal cortex DFC	seurat	100	33.083333333333336	32.0	0.5437853107344632	6	2	0.9536587933139656	0.039499572079071704	1.2741029325081048	124	0.3333333333333333
Chandelier	class	whole cortex	seurat	500	34.583333333333336	40.25	0.5692090395480226	6	2	0.9263375314021866	0.07161760905949588	1.2741029325081048	124	0.3333333333333333
Chandelier	class	Dissection Angular gyrus AnG	seurat	500	35.333333333333336	33.5	0.5819209039548022	6	1	0.9168220110030454	0.1094996410585276	1.2741029325081048	124	0.16666666666666666
Chandelier	class	Dissection Primary somatosensory cortex S1	seurat	500	35.75	45.0	0.5889830508474576	6	1	0.9101808871205423	0.07535199458993826	1.2741029325081048	124	0.16666666666666666
Chandelier	class	Dissection Dorsolateral prefrontal cortex DFC	scvi	500	38.333333333333336	37.5	0.632768361581921	6	1	0.9370740968801314	0.07270132433732922	1.2741029325081048	124	0.16666666666666666
Chandelier	class	Human Multiple Cortical Areas SMART-seq	scvi	50	44.833333333333336	57.5	0.962979482604817	9	0	0.0	0.0	1.264628292453963	162	0.0
Chandelier	class	Human Multiple Cortical Areas SMART-seq	seurat	50	44.833333333333336	57.5	0.962979482604817	9	0	0.0	0.0	1.264628292453963	162	0.0
Chandelier	class	Dissection Anterior cingulate cortex ACC	seurat	500	46.083333333333336	51.25	0.7641242937853107	6	1	0.8962815600746635	0.06926154200274705	1.2741029325081048	124	0.16666666666666666
Chandelier	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	seurat	500	46.5	51.25	0.7711864406779662	6	1	0.9000245603693879	0.09023144225889669	1.2741029325081048	124	0.16666666666666666
Chandelier	class	Human Multiple Cortical Areas SMART-seq	scvi	100	57.5	57.5	0.9576271186440678	6	0	0.0	0.0	1.2741029325081048	124	0.0
Chandelier	class	Human Multiple Cortical Areas SMART-seq	scvi	500	57.5	57.5	0.9576271186440678	6	0	0.0	0.0	1.2741029325081048	124	0.0
Chandelier	class	Human Multiple Cortical Areas SMART-seq	seurat	100	57.5	57.5	0.9576271186440678	6	0	0.0	0.0	1.2741029325081048	124	0.0
Chandelier	class	Human Multiple Cortical Areas SMART-seq	seurat	500	57.5	57.5	0.9576271186440678	6	0	0.0	0.0	1.2741029325081048	124	0.0
GABAergic	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi	500	7.5	7.5	0.11016949152542373	2	2	0.998695652173913	0.0018446263857040813	5.0181818181818185	58	1.0
GABAergic	class	Dissection Anterior cingulate cortex ACC	scvi	100	8.5	8.5	0.1271186440677966	2	1	0.9981608928156243	0.0026008903228019725	5.0181818181818185	58	0.5
GABAergic	class	Dissection Primary visual cortexV1	scvi	100	8.5	8.5	0.1271186440677966	2	1	0.9981608928156243	0.0026008903228019725	5.0181818181818185	58	0.5
GABAergic	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi	100	10.5	10.5	0.1610169491525424	2	1	0.9977656358986282	0.0031598680154395565	5.0181818181818185	58	0.5
GABAergic	class	Dissection Primary auditory cortexA1	scvi	100	11.25	11.25	0.17372881355932202	2	1	0.9976261334573355	0.0033571542598998245	5.0181818181818185	58	0.5
GABAergic	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi	500	11.25	11.25	0.17372881355932202	2	1	0.9976261334573355	0.0033571542598998245	5.0181818181818185	58	0.5
GABAergic	class	Dissection Primary auditory cortexA1	seurat	50	11.8	9.0	0.29009812667261375	5	3	0.9832183242505609	0.022811491426859648	7.3348745372274795	146	0.6
GABAergic	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi	100	12.0	12.0	0.1864406779661017	2	1	0.9972838400392627	0.003841230254049372	5.0181818181818185	58	0.5
GABAergic	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi	50	12.2	13.0	0.41106155218554863	5	2	0.9720650213439317	0.049998837460074455	7.3348745372274795	146	0.4
GABAergic	class	Dissection Primary somatosensory cortex S1	scvi	50	13.0	14.0	0.41034790365744866	5	2	0.9782526799573616	0.03483877702164997	7.3348745372274795	146	0.4
GABAergic	class	Human Multiple Cortical Areas SMART-seq	seurat	50	13.9	14.0	0.4648528099910794	5	1	0.9760197380253015	0.029775104416778324	7.3348745372274795	146	0.2
GABAergic	class	Dissection Primary visual cortexV1	seurat	50	14.6	9.0	0.36610169491525424	5	2	0.980771428315847	0.02566117142029519	7.3348745372274795	146	0.4
GABAergic	class	Dissection Primary auditory cortexA1	scvi	500	15.0	15.0	0.23728813559322032	2	1	0.9964897698209718	0.0049642151262329565	5.0181818181818185	58	0.5
GABAergic	class	Dissection Angular gyrus AnG	seurat	50	15.5	8.0	0.3064228367528992	5	2	0.9197968405557351	0.14345269724102702	7.3348745372274795	146	0.4
GABAergic	class	whole cortex	scvi	50	15.8	9.0	0.4506690454950936	5	1	0.9126863849449263	0.14141099982431696	7.3348745372274795	146	0.2
GABAergic	class	Dissection Primary somatosensory cortex S1	seurat	50	17.0	9.0	0.3925066904549509	5	1	0.9164477758238003	0.1413574141674106	7.3348745372274795	146	0.2
GABAergic	class	whole cortex	seurat	50	17.2	13.0	0.46726137377341653	5	2	0.9770581075077611	0.03208066176928524	7.3348745372274795	146	0.4
GABAergic	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	seurat	50	18.2	9.0	0.4342551293487957	5	1	0.9146616164280189	0.1408580751297229	7.3348745372274795	146	0.2
GABAergic	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	seurat	50	18.5	8.0	0.39295272078501337	5	2	0.9172375875558905	0.1426664452273576	7.3348745372274795	146	0.4
GABAergic	class	Dissection Primary auditory cortexA1	scvi	50	18.7	14.0	0.53907225691347	5	0	0.9099688107365898	0.1384939732750316	7.3348745372274795	146	0.0
GABAergic	class	Dissection Angular gyrus AnG	scvi	50	19.0	9.0	0.46208742194469227	5	2	0.9698587864798321	0.03416132215985103	7.3348745372274795	146	0.4
GABAergic	class	Dissection Primary visual cortexV1	scvi	50	20.5	18.0	0.6266726137377342	5	2	0.9631284621610664	0.051035500886351975	7.3348745372274795	146	0.4
GABAergic	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	seurat	100	21.5	21.5	0.3474576271186441	2	1	0.9938692156048707	0.008670238439577175	5.0181818181818185	58	0.5
GABAergic	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi	50	21.6	12.0	0.5347011596788581	5	1	0.9112810001738811	0.13984192880576465	7.3348745372274795	146	0.2
GABAergic	class	Dissection Anterior cingulate cortex ACC	seurat	50	22.0	9.0	0.48438893844781444	5	1	0.9134390843276947	0.13969650792390556	7.3348745372274795	146	0.2
GABAergic	class	Human Multiple Cortical Areas SMART-seq	scvi	100	22.0	22.0	0.3559322033898305	2	1	0.9936149173075762	0.009029870540499415	5.0181818181818185	58	0.5
GABAergic	class	whole cortex	seurat	500	22.5	22.5	0.3644067796610169	2	1	0.9935515807754822	0.009119441923180436	5.0181818181818185	58	0.5
GABAergic	class	Dissection Angular gyrus AnG	scvi	500	23.0	23.0	0.3728813559322034	2	0	0.8314942261489575	0.23310137007271386	5.0181818181818185	58	0.0
GABAergic	class	Dissection Anterior cingulate cortex ACC	scvi	50	24.3	16.5	0.6625334522747547	5	1	0.9045502909089761	0.13766883932200297	7.3348745372274795	146	0.2
