method	reference	cutoff	subsample_ref	score_inner	held_out_study
scvi	Dissection Primary auditory cortexA1	0.1	50	0.9272146654747672	CMC
scvi	Dissection Primary auditory cortexA1	0.1	100	0.9331300714929701	CMC
scvi	Dissection Primary auditory cortexA1	0.1	500	0.9333590215066547	CMC
scvi	Dissection Primary auditory cortexA1	0.15	50	0.9272344397449441	CMC
scvi	Dissection Primary auditory cortexA1	0.15	100	0.9331011064934468	CMC
scvi	Dissection Primary auditory cortexA1	0.15	500	0.9333434509333783	CMC
scvi	Dissection Primary auditory cortexA1	0.2	50	0.9263173143002733	CMC
scvi	Dissection Primary auditory cortexA1	0.2	100	0.9311123687646162	CMC
scvi	Dissection Primary auditory cortexA1	0.2	500	0.9324008602298121	CMC
scvi	Dissection Primary auditory cortexA1	0.25	50	0.9198967586309071	CMC
scvi	Dissection Primary auditory cortexA1	0.25	100	0.9294523545250911	CMC
scvi	Dissection Primary auditory cortexA1	0.25	500	0.9430349397715644	CMC
scvi	Dissection Primary auditory cortexA1	0.5	50	0.8300269252714869	CMC
scvi	Dissection Primary auditory cortexA1	0.5	100	0.8673585704940725	CMC
scvi	Dissection Primary auditory cortexA1	0.75	50	0.5865593163952686	CMC
scvi	Dissection Primary auditory cortexA1	0.75	100	0.6725515054443688	CMC
scvi	Dissection Primary somatosensory cortex S1	0.0	50	0.9290988597730651	CMC
scvi	Dissection Primary somatosensory cortex S1	0.0	100	0.9330424509174801	CMC
scvi	Dissection Primary somatosensory cortex S1	0.0	500	0.9364141206326597	CMC
scvi	Dissection Primary somatosensory cortex S1	0.05	50	0.9290988597730651	CMC
scvi	Dissection Primary somatosensory cortex S1	0.05	100	0.9330424509174801	CMC
scvi	Dissection Primary somatosensory cortex S1	0.05	500	0.9364141206326597	CMC
scvi	Dissection Primary somatosensory cortex S1	0.1	50	0.9290988597730651	CMC
scvi	Dissection Primary somatosensory cortex S1	0.1	100	0.9330424509174801	CMC
scvi	Dissection Primary somatosensory cortex S1	0.1	500	0.9364141206326597	CMC
scvi	Dissection Primary somatosensory cortex S1	0.15	50	0.9290826604448591	CMC
scvi	Dissection Primary somatosensory cortex S1	0.15	100	0.9330512832339373	CMC
scvi	Dissection Primary somatosensory cortex S1	0.15	500	0.9364488686919673	CMC
scvi	Dissection Primary somatosensory cortex S1	0.2	50	0.9269859848925621	CMC
scvi	Dissection Primary somatosensory cortex S1	0.2	100	0.9327315871635221	CMC
scvi	Dissection Primary somatosensory cortex S1	0.2	500	0.9340638609155018	CMC
scvi	Dissection Primary somatosensory cortex S1	0.25	50	0.9219682688676935	CMC
scvi	Dissection Primary somatosensory cortex S1	0.25	100	0.9292540902811836	CMC
scvi	Dissection Primary somatosensory cortex S1	0.25	500	0.941935097040953	CMC
scvi	Dissection Primary somatosensory cortex S1	0.5	50	0.8370877978714141	CMC
scvi	Dissection Primary somatosensory cortex S1	0.5	100	0.8726051715324704	CMC
scvi	Dissection Primary somatosensory cortex S1	0.75	50	0.5874682776038664	CMC
scvi	Dissection Primary somatosensory cortex S1	0.75	100	0.6775513819020222	CMC
scvi	Dissection Primary visual cortexV1	0.0	50	0.9067061896920513	CMC
scvi	Dissection Primary visual cortexV1	0.0	100	0.9285731138855295	CMC
scvi	Dissection Primary visual cortexV1	0.0	500	0.9272758592004668	CMC
scvi	Dissection Primary visual cortexV1	0.05	50	0.9067061896920513	CMC
scvi	Dissection Primary visual cortexV1	0.05	100	0.9285731138855295	CMC
scvi	Dissection Primary visual cortexV1	0.05	500	0.9272758592004668	CMC
scvi	Dissection Primary visual cortexV1	0.1	50	0.9067061896920513	CMC
scvi	Dissection Primary visual cortexV1	0.1	100	0.9285731138855295	CMC
scvi	Dissection Primary visual cortexV1	0.1	500	0.9272758592004668	CMC
scvi	Dissection Primary visual cortexV1	0.15	50	0.9063826667421507	CMC
scvi	Dissection Primary visual cortexV1	0.15	100	0.9286638420926719	CMC
scvi	Dissection Primary visual cortexV1	0.15	500	0.927559771310811	CMC
scvi	Dissection Primary visual cortexV1	0.2	50	0.904639767758565	CMC
scvi	Dissection Primary visual cortexV1	0.2	100	0.9276405256683514	CMC
scvi	Dissection Primary visual cortexV1	0.2	500	0.9249065441513117	CMC
scvi	Dissection Primary visual cortexV1	0.25	50	0.9025163172923248	CMC
scvi	Dissection Primary visual cortexV1	0.25	100	0.9230705948991181	CMC
scvi	Dissection Primary visual cortexV1	0.25	500	0.9337087809007762	CMC
scvi	Dissection Primary visual cortexV1	0.5	50	0.7920927059771058	CMC
scvi	Dissection Primary visual cortexV1	0.5	100	0.85235238499874	CMC
scvi	Dissection Primary visual cortexV1	0.75	50	0.5267584772683345	CMC
scvi	Dissection Primary visual cortexV1	0.75	100	0.606201260093283	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.0	50	0.8077558749409751	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.0	100	0.8446555181825947	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.0	500	0.8296757926283035	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.05	50	0.8077558749409751	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.05	100	0.8446555181825947	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.05	500	0.8296757926283035	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.1	50	0.8077558749409751	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.1	100	0.8446555181825947	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.1	500	0.8296757926283035	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.15	50	0.8079412022676982	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.15	100	0.8447500309907545	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.15	500	0.82969258254427	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.2	50	0.8101264994889129	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.2	100	0.8443207104712938	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.2	500	0.8291848400816562	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.25	50	0.8125775905802152	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.25	100	0.8394793906978608	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.25	500	0.8403380693617725	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.5	50	0.6823512843275907	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.5	100	0.7305351153694835	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.75	50	0.2815935721676792	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.75	100	0.3272390565226246	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.0	50	0.9330400611585066	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.0	100	0.9422081334167158	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.0	500	0.947485272044406	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.05	50	0.9330400611585066	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.05	100	0.9422081334167158	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.05	500	0.947485272044406	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.1	50	0.9330400611585066	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.1	100	0.9422081334167158	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.1	500	0.947485272044406	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.15	50	0.9332774886837989	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.15	100	0.9426050578667603	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.15	500	0.9475221685158742	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.2	50	0.9326190888040932	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.2	100	0.9424168788340916	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.2	500	0.9479481670419464	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.25	50	0.9289153112789119	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.25	100	0.9408621491708449	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.25	500	0.9537690673048941	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.5	50	0.8601087528721454	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.5	100	0.892099502059871	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.75	50	0.6340367016635685	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.75	100	0.7271293914048699	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.0	50	0.9381851726320781	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.0	100	0.9439819079309869	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.0	500	0.9433108378792474	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.05	50	0.938185172632078	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.05	100	0.9439819079309869	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.05	500	0.9433108378792474	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.1	50	0.9381851726320781	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.1	100	0.9439819079309869	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.1	500	0.9433108378792474	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.15	50	0.9380327905815926	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.15	100	0.9441691035262249	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.15	500	0.9433028478792475	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.2	50	0.9374915536005171	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.2	100	0.9431881940601858	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.2	500	0.9435825296268666	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.25	50	0.9333870717095347	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.25	100	0.9390710280562456	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.25	500	0.9531973041889445	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.5	50	0.8620972089187935	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.5	100	0.8900459879421747	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.75	50	0.6232845362277446	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.75	100	0.7076346977035637	CMC
scvi	whole cortex	0.0	50	0.9381022857357557	CMC
scvi	whole cortex	0.0	100	0.9353922928714403	CMC
scvi	whole cortex	0.0	500	0.9449310799315599	CMC
scvi	whole cortex	0.05	50	0.9381022857357557	CMC
scvi	whole cortex	0.05	100	0.9353922928714403	CMC
scvi	whole cortex	0.05	500	0.9449310799315599	CMC
scvi	whole cortex	0.1	50	0.9381022857357557	CMC
scvi	whole cortex	0.1	100	0.9353922928714403	CMC
scvi	whole cortex	0.1	500	0.9449310799315599	CMC
scvi	whole cortex	0.15	50	0.9381751361717626	CMC
scvi	whole cortex	0.15	100	0.9353967890617698	CMC
scvi	whole cortex	0.15	500	0.944923911864333	CMC
scvi	whole cortex	0.2	50	0.9371220336228264	CMC
scvi	whole cortex	0.2	100	0.9357906244376918	CMC
scvi	whole cortex	0.2	500	0.9450016204409215	CMC
scvi	whole cortex	0.25	50	0.9346439881834668	CMC
scvi	whole cortex	0.25	100	0.9328569738733107	CMC
scvi	whole cortex	0.25	500	0.9543737841978209	CMC
scvi	whole cortex	0.5	50	0.8663479851048691	CMC
scvi	whole cortex	0.5	100	0.8865554359067731	CMC
scvi	whole cortex	0.75	50	0.6322342451973529	CMC
scvi	whole cortex	0.75	100	0.7173221298364343	CMC
seurat	Dissection Angular gyrus AnG	0.0	50	0.9266923121639915	CMC
seurat	Dissection Angular gyrus AnG	0.0	100	0.9319065632657054	CMC
seurat	Dissection Angular gyrus AnG	0.0	500	0.9325203501648739	CMC
seurat	Dissection Angular gyrus AnG	0.05	50	0.9266923121639915	CMC
seurat	Dissection Angular gyrus AnG	0.05	100	0.9319065632657054	CMC
seurat	Dissection Angular gyrus AnG	0.05	500	0.9325203501648739	CMC
seurat	Dissection Angular gyrus AnG	0.1	50	0.9266923121639915	CMC
seurat	Dissection Angular gyrus AnG	0.1	100	0.9319065632657054	CMC
seurat	Dissection Angular gyrus AnG	0.1	500	0.9325203501648739	CMC
seurat	Dissection Angular gyrus AnG	0.15	50	0.9266923121639915	CMC
seurat	Dissection Angular gyrus AnG	0.15	100	0.9319065632657054	CMC
seurat	Dissection Angular gyrus AnG	0.15	500	0.9325203501648739	CMC
seurat	Dissection Angular gyrus AnG	0.2	50	0.9266923121639915	CMC
seurat	Dissection Angular gyrus AnG	0.2	100	0.9319065632657054	CMC
seurat	Dissection Angular gyrus AnG	0.2	500	0.9325203501648739	CMC
seurat	Dissection Angular gyrus AnG	0.25	50	0.9266923121639915	CMC
seurat	Dissection Angular gyrus AnG	0.25	100	0.9319065632657054	CMC
seurat	Dissection Angular gyrus AnG	0.25	500	0.9366760877504968	CMC
seurat	Dissection Angular gyrus AnG	0.5	50	0.9240835842469031	CMC
seurat	Dissection Angular gyrus AnG	0.5	100	0.9290712826624411	CMC
seurat	Dissection Angular gyrus AnG	0.75	50	0.854561032547257	CMC
seurat	Dissection Angular gyrus AnG	0.75	100	0.8411389814839395	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.0	50	0.9281150717724413	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.0	100	0.9286563248225848	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.0	500	0.9353109242342607	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.05	50	0.9281150717724413	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.05	100	0.9286563248225848	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.05	500	0.9353109242342607	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.1	50	0.9281150717724413	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.1	100	0.9286563248225848	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.1	500	0.9353109242342607	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.15	50	0.9281150717724413	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.15	100	0.9286563248225848	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.15	500	0.9353109242342607	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.2	50	0.9281150717724413	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.2	100	0.9286563248225848	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.2	500	0.9353109242342607	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.25	50	0.9280932250887679	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.25	100	0.9287293597205438	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.25	500	0.9422288276444247	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.5	50	0.9249579053320598	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.5	100	0.9271874593523183	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.75	50	0.8494222341718255	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.75	100	0.837879698099867	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.0	50	0.8600518848749567	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.0	100	0.8262812532661263	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.0	500	0.7537488801174798	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.05	50	0.8600518848749567	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.05	100	0.8262812532661263	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.05	500	0.7537488801174798	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.1	50	0.8600518848749567	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.1	100	0.8262812532661263	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.1	500	0.7537488801174798	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.15	50	0.8600518848749567	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.15	100	0.8262812532661263	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.15	500	0.7537488801174798	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.2	50	0.8600518848749567	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.2	100	0.8262812532661263	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.2	500	0.7537488801174798	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.25	50	0.8600518848749567	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.25	100	0.8262812532661263	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.25	500	0.7626943016978035	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.5	50	0.830796902651879	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.5	100	0.7992884264573924	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.75	50	0.7347715405605694	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.75	100	0.7210831914135305	CMC
seurat	Dissection Primary auditory cortexA1	0.0	50	0.9238725435705636	CMC
seurat	Dissection Primary auditory cortexA1	0.0	100	0.9282512734533677	CMC
seurat	Dissection Primary auditory cortexA1	0.0	500	0.9343124393351633	CMC
seurat	Dissection Primary auditory cortexA1	0.05	50	0.9238725435705636	CMC
seurat	Dissection Primary auditory cortexA1	0.05	100	0.9282512734533677	CMC
seurat	Dissection Primary auditory cortexA1	0.05	500	0.9343124393351633	CMC
seurat	Dissection Primary auditory cortexA1	0.1	50	0.9238725435705636	CMC
seurat	Dissection Primary auditory cortexA1	0.1	100	0.9282512734533677	CMC
seurat	Dissection Primary auditory cortexA1	0.1	500	0.9343124393351633	CMC
seurat	Dissection Primary auditory cortexA1	0.15	50	0.9238725435705636	CMC
seurat	Dissection Primary auditory cortexA1	0.15	100	0.9282512734533677	CMC
seurat	Dissection Primary auditory cortexA1	0.15	500	0.9343124393351633	CMC
seurat	Dissection Primary auditory cortexA1	0.2	50	0.9238725435705636	CMC
seurat	Dissection Primary auditory cortexA1	0.2	100	0.9282512734533677	CMC
seurat	Dissection Primary auditory cortexA1	0.2	500	0.9343124393351633	CMC
seurat	Dissection Primary auditory cortexA1	0.25	50	0.9238725435705636	CMC
seurat	Dissection Primary auditory cortexA1	0.25	100	0.9282512734533677	CMC
seurat	Dissection Primary auditory cortexA1	0.25	500	0.9407306927164439	CMC
seurat	Dissection Primary auditory cortexA1	0.5	50	0.9197861505558074	CMC
seurat	Dissection Primary auditory cortexA1	0.5	100	0.9240353285303772	CMC
seurat	Dissection Primary auditory cortexA1	0.75	50	0.8514521396474907	CMC
seurat	Dissection Primary auditory cortexA1	0.75	100	0.8317806484612047	CMC
seurat	Dissection Primary somatosensory cortex S1	0.0	50	0.9249198153055692	CMC
seurat	Dissection Primary somatosensory cortex S1	0.0	100	0.9313782333522632	CMC
seurat	Dissection Primary somatosensory cortex S1	0.0	500	0.9325391928961332	CMC
seurat	Dissection Primary somatosensory cortex S1	0.05	50	0.9249198153055692	CMC
seurat	Dissection Primary somatosensory cortex S1	0.05	100	0.9313782333522632	CMC
seurat	Dissection Primary somatosensory cortex S1	0.05	500	0.9325391928961332	CMC
seurat	Dissection Primary somatosensory cortex S1	0.1	50	0.9249198153055692	CMC
seurat	Dissection Primary somatosensory cortex S1	0.1	100	0.9313782333522632	CMC
seurat	Dissection Primary somatosensory cortex S1	0.1	500	0.9325391928961332	CMC
seurat	Dissection Primary somatosensory cortex S1	0.15	50	0.9249198153055692	CMC
seurat	Dissection Primary somatosensory cortex S1	0.15	100	0.9313782333522632	CMC
seurat	Dissection Primary somatosensory cortex S1	0.15	500	0.9325391928961332	CMC
seurat	Dissection Primary somatosensory cortex S1	0.2	50	0.9248445347443448	CMC
seurat	Dissection Primary somatosensory cortex S1	0.2	100	0.9314125245767529	CMC
seurat	Dissection Primary somatosensory cortex S1	0.2	500	0.9325391928961332	CMC
seurat	Dissection Primary somatosensory cortex S1	0.25	50	0.9247617730351612	CMC
seurat	Dissection Primary somatosensory cortex S1	0.25	100	0.931495610316549	CMC
