"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.840559232732284	0.023942666041419	0.78788519652013	0.882110037099225
0.05	"seurat"	0.841118398657445	0.0238545939230161	0.788631471600615	0.882513470613241
0.1	"seurat"	0.841675972931686	0.0237711697735573	0.789364936313324	0.882922475426706
0.15	"seurat"	0.842231957495073	0.0236923646599158	0.790085652742038	0.883337005639829
0.2	"seurat"	0.842786354304298	0.0236181471565342	0.790793688042299	0.88375701065205
0.25	"seurat"	0.843339165332535	0.0235484833652894	0.791489114396235	0.884182435200792
0.5	"seurat"	0.846079503954998	0.0232671145602031	0.794779981640954	0.886388598221516
0.75	"seurat"	0.848780503248395	0.0230931486745798	0.797769202064343	0.888719409239435
0	"scvi"	0.786139183285419	0.0300366546519754	0.721441915273738	0.839160040814817
0.05	"scvi"	0.76199468232539	0.0323670770175741	0.692925243377626	0.819573741922626
0.1	"scvi"	0.736039571007407	0.0346445120622277	0.66283803668599	0.798187117214863
0.15	"scvi"	0.708337383762625	0.0368155257467327	0.631354996870004	0.774973634326667
0.2	"scvi"	0.678995840479031	0.038823067136237	0.59869522905522	0.749939629378641
0.25	"scvi"	0.648168663038827	0.0406090868052703	0.565117836075443	0.723129597314615
0.5	"scvi"	0.480057994401162	0.0445238320555336	0.39425812907144	0.567050525602021
0.75	"scvi"	0.316345055127389	0.0388352991839066	0.245531620373173	0.396839386172294
