"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.78470281816802	0.0206766270000885	0.741420599919011	0.82247494112442
0.05	"seurat"	0.762656946559914	0.0220007846609605	0.716879446615238	0.803066051834086
0.1	"seurat"	0.739104182391974	0.0233166601721302	0.690888420260919	0.782170385801688
0.15	"seurat"	0.714090364237989	0.0246051366280847	0.663533773311348	0.759800386542713
0.2	"seurat"	0.687691681205189	0.0258449970146379	0.634935272397043	0.735994169842733
0.25	"seurat"	0.660016036985172	0.0270134294250861	0.605246261643907	0.710817568488567
0.5	"seurat"	0.508360623872512	0.0309768806123781	0.447810019170075	0.56866692417469
0.75	"seurat"	0.35515069566301	0.0303716220229568	0.298082103807431	0.416659568236649
0	"scvi"	0.665877385825675	0.0272619444921185	0.610494020672223	0.717035873854656
0.05	"scvi"	0.612584616207361	0.0288587744198463	0.554732711112053	0.66742632549566
0.1	"scvi"	0.556453688309191	0.0298408033147457	0.497441994498411	0.613914203135162
0.15	"scvi"	0.498843460841883	0.0301124741359387	0.440101517290859	0.55761734810475
0.2	"scvi"	0.441263925036216	0.0296454777550827	0.384202696662047	0.499919867814569
0.25	"scvi"	0.385221877925089	0.0284849035300315	0.331097108868989	0.442343433779071
0.5	"scvi"	0.164587755036459	0.0170622850405864	0.133803319641516	0.20081284593401
0.75	"scvi"	0.0583309597198556	0.00733038217482152	0.0455148026192321	0.0744743390915114
