"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.6438174013918	0.0372701344299335	0.567904974903877	0.71313002123654
0.05	"seurat"	0.639149115803692	0.0372046139261964	0.563503220504286	0.708467748821566
0.1	"seurat"	0.634454384909357	0.0371929960237055	0.558960243764305	0.703872121483639
0.15	"seurat"	0.62973395864326	0.0372374016742639	0.554273565399271	0.699348700021812
0.2	"seurat"	0.624988605814355	0.0373396062764955	0.549441452000444	0.694902431712559
0.25	"seurat"	0.620219113694979	0.0375010067549581	0.544462979421686	0.690537582587056
0.5	"seurat"	0.59603835310873	0.0392161071513846	0.517403687106929	0.670031442061604
0.75	"seurat"	0.571381973043825	0.0423881471060882	0.487037226843165	0.651774029296323
0	"scvi"	0.691785004045619	0.034771984207583	0.619806621040343	0.755511692053208
0.05	"scvi"	0.669988060722822	0.0357538781468408	0.596542063783446	0.73598126490626
0.1	"scvi"	0.647435245760446	0.0366673401190472	0.572688369271183	0.715600234132203
0.15	"scvi"	0.624205665308813	0.0375032141224569	0.548340375587708	0.694429139296347
0.2	"scvi"	0.600390225405821	0.0382524522376623	0.523604054278305	0.672540109058521
0.25	"scvi"	0.576090488377929	0.038906247668483	0.498595065972254	0.650015925293782
0.5	"scvi"	0.451406818072147	0.040475318261357	0.373916509604081	0.531327617572382
0.75	"scvi"	0.332539604142678	0.0388234568703817	0.261213357861642	0.412468370854674
