"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.0355185668529343	0.00493171666292897	0.0270030610693159	0.046590878839457
0.05	"seurat"	0.0341487795005964	0.00457708356217182	0.0262118972186557	0.0443793991648046
0.1	"seurat"	0.032830020371293	0.00428077393164261	0.0253831788694723	0.0423666237012681
0.15	"seurat"	0.0315605250027772	0.00404093088506001	0.0245166477443659	0.0405440640944005
0.2	"seurat"	0.0303385795465563	0.00385462720962578	0.0236142494815779	0.0389014216684437
0.25	"seurat"	0.0291625201331574	0.00371773987179153	0.0226803800819064	0.0374263349180976
0.5	"seurat"	0.0239156840250327	0.00357071898598717	0.0178174906490565	0.032032967093565
0.75	"seurat"	0.0195937914060686	0.00380281141773019	0.0133636716346528	0.0286440591613805
0	"scvi"	0.0203988091273199	0.003064358632481	0.0151720307283614	0.027376163686844
0.05	"scvi"	0.0203988070349233	0.00295041147193679	0.0153403706149679	0.027079373952596
0.1	"scvi"	0.0203988049425268	0.00285864746389791	0.015477273306526	0.0268426385944426
0.15	"scvi"	0.0203988028501305	0.00279125529896844	0.015578580337878	0.0266700607938398
0.2	"scvi"	0.0203988007577345	0.0027500273135847	0.0156408768336356	0.0265650159328827
0.25	"scvi"	0.0203987986653387	0.00273614646453637	0.0156619049077315	0.0265297381973718
0.5	"scvi"	0.0203987882033626	0.00306435605634003	0.0151720143455972	0.0273761371194604
0.75	"scvi"	0.0203987777413918	0.00388608080841771	0.0140107250492471	0.0296119280510685
