"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.917045673846992	0.00815663824263333	0.899593312064172	0.931694854549551
0.05	"seurat"	0.91500171432562	0.00833432298343083	0.897178395853293	0.929976633520236
0.1	"seurat"	0.912912175193524	0.00851631995596783	0.894708991849239	0.928220786392783
0.15	"seurat"	0.910776277254841	0.00870272450774906	0.892184133252844	0.926426715227177
0.2	"seurat"	0.908593239815127	0.00889363182119149	0.889602853228042	0.924593821020501
0.25	"seurat"	0.90636228135883	0.00908913671074711	0.886964186073528	0.922721504064331
0.5	"seurat"	0.894461356132212	0.0101388895599666	0.87287648387917	0.91274758735177
0.75	"seurat"	0.881246056450225	0.0113171845069387	0.857212236256865	0.901698442861434
0	"scvi"	0.929101121881043	0.00706879393389425	0.913933274754162	0.941766207961796
0.05	"scvi"	0.918257487933723	0.00804743704590146	0.901034116131934	0.932707277960363
0.1	"scvi"	0.905923304054663	0.00913088641700219	0.886437416516767	0.922358516201319
0.15	"scvi"	0.891947007221562	0.0103205344297247	0.869993367791639	0.910574493289401
0.2	"scvi"	0.876178149828152	0.0116143726076144	0.851561235852089	0.897205427054359
0.25	"scvi"	0.858473186524125	0.0130060137723145	0.831017086283767	0.882101158297737
0.5	"scvi"	0.737375021339338	0.0207901937431163	0.694649834145771	0.776049347959412
0.75	"scvi"	0.565145766820204	0.0265994989798654	0.512480439009813	0.616380549045516
