"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.20954900785551	0.089132227101866	0.0844723714836602	0.432363148435265
0.05	"seurat"	0.209169453724319	0.0889286094131096	0.0843729388245982	0.431553528000059
0.1	"seurat"	0.20879040548363	0.0887441263589166	0.0842562927815138	0.43079931034209
0.15	"seurat"	0.208411863117187	0.0885787448685308	0.0841224599744893	0.430100551531578
0.2	"seurat"	0.208033826606124	0.0884324196419112	0.0839714878169883	0.429457276191057
0.25	"seurat"	0.207656295928967	0.0883050931356421	0.083803444520494	0.428869477562637
0.5	"seurat"	0.205776229118722	0.0879505768020056	0.0827109892544837	0.426760226871708
0.75	"seurat"	0.20390880344944	0.0880555105837239	0.0812136177330233	0.426019309852572
0	"scvi"	0.169009839979613	0.0756725659927955	0.0660232843791708	0.369146985214412
0.05	"scvi"	0.161882635312862	0.0730389179263677	0.062964978191418	0.356994913400617
0.1	"scvi"	0.154999926225041	0.0704639640034416	0.060023972828973	0.345085200610971
0.15	"scvi"	0.148358047532356	0.0679497684306296	0.0571973397487903	0.33342702400543
0.2	"scvi"	0.141952966859219	0.0654979964397166	0.0544821280193379	0.322028282914081
0.25	"scvi"	0.135780325794495	0.0631099402112327	0.0518753710962011	0.310895626568719
0.5	"scvi"	0.108233219217226	0.0521478457570235	0.0403642799879839	0.259374124169181
0.75	"scvi"	0.085720528921894	0.0428038226503748	0.0311211362145633	0.214866726634725
