"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.432948285840855	0.142988601362724	0.195996510641543	0.705128901357563
0.05	"seurat"	0.405381750293181	0.140374244682445	0.178783207420075	0.681013298837914
0.1	"seurat"	0.378399154962921	0.136962889365729	0.162770620157411	0.655896157977685
0.15	"seurat"	0.352148914940437	0.132835064475954	0.14792924077675	0.629884668178971
0.2	"seurat"	0.326762426541103	0.128084200227172	0.134219903632064	0.603105499684382
0.25	"seurat"	0.302351940110833	0.122812354740017	0.121595864288662	0.575702872961199
0.5	"seurat"	0.197433340994688	0.0922978958188164	0.0728162094516463	0.435212636178979
0.75	"seurat"	0.122528078057286	0.0627050448381145	0.042617676099914	0.304602542843429
0	"scvi"	0.408283920968916	0.140724625169118	0.180513163851946	0.683682336547056
0.05	"scvi"	0.349536603031291	0.132418608368319	0.146449129761558	0.627281866684202
0.1	"scvi"	0.295027676020954	0.121122003608542	0.117884191376629	0.567201383506152
0.15	"scvi"	0.245806929003413	0.107953144466205	0.0942719404300966	0.505087698045347
0.2	"scvi"	0.202439818271964	0.0940165167494326	0.0749843200861033	0.442826748277676
0.25	"scvi"	0.165049463026008	0.0802456384666582	0.0593818257039005	0.382321672901196
0.5	"scvi"	0.0535962356196258	0.0295530158572733	0.0177535805145645	0.15069941924288
0.75	"scvi"	0.0159651415362659	0.0091666331022954	0.00514285563497652	0.0484519959339509
