"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary visual cortexV1 scvi"	1.13267432865975	0.0111702492578066	Inf	1	12.6326872948336	0
"Dissection Anterior cingulate cortex ACC scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.13520758106817	0.0203704546157093	Inf	1	79.5117907623831	0
"Dissection Anterior cingulate cortex ACC scvi / whole cortex scvi"	0.740764063008181	0.00740498304376028	Inf	1	-30.018080160716	0
"Dissection Anterior cingulate cortex ACC scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.838182367939506	0.0105782102586269	Inf	1	-13.9868272022367	0
"Dissection Anterior cingulate cortex ACC scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.806659530902834	0.00803640886662439	Inf	1	-21.5660629828837	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary auditory cortexA1 scvi"	0.347327695602854	0.00438435531482255	Inf	1	-83.7738617253977	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary somatosensory cortex S1 scvi"	0.33863078266307	0.00428730995348057	Inf	1	-85.5278999157591	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary visual cortexV1 scvi"	0.476524115872422	0.00597917125124102	Inf	1	-59.0746218584589	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	0.898296958823585	0.010984908473051	Inf	1	-8.77080222250813	1.57762691799235e-13
"Dissection Dorsolateral prefrontal cortex DFC scvi / whole cortex scvi"	0.311644690149125	0.00396151365040405	Inf	1	-91.718455135241	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.352629261311887	0.00342437113988174	Inf	1	-107.336171473756	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.339367380408782	0.00430177976910422	Inf	1	-85.2542108405498	0
"Dissection Primary auditory cortexA1 scvi / Dissection Primary somatosensory cortex S1 scvi"	0.974960496816447	0.00970028312887494	Inf	1	-2.5487261253599	0.545359999786848
"Dissection Primary auditory cortexA1 scvi / Dissection Primary visual cortexV1 scvi"	1.37197269870842	0.0135586436293949	Inf	1	32.0006831418905	0
"Dissection Primary auditory cortexA1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.58630961537467	0.024772532217721	Inf	1	99.2064169566211	0
"Dissection Primary auditory cortexA1 scvi / whole cortex scvi"	0.897264151677296	0.00897128992609602	Inf	1	-10.8421308805293	1.85629289717326e-13
"Dissection Primary auditory cortexA1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.01526387263714	0.0129535672812503	Inf	1	1.18730053109883	0.999788659137732
"Dissection Primary auditory cortexA1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.977081254115785	0.00974017241349972	Inf	1	-2.32583990664671	0.716507191254731
"Dissection Primary somatosensory cortex S1 scvi / Dissection Primary visual cortexV1 scvi"	1.40720850043498	0.0139794806981928	Inf	1	34.3870869458932	0
"Dissection Primary somatosensory cortex S1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.65273272488453	0.0255594222672368	Inf	1	101.253477317782	0
"Dissection Primary somatosensory cortex S1 scvi / whole cortex scvi"	0.920308212083614	0.00924833279485557	Inf	1	-8.26403173774946	2.49911202843123e-13
"Dissection Primary somatosensory cortex S1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.04133847058655	0.0133206971957308	Inf	1	3.16660369555775	0.152719074275845
"Dissection Primary somatosensory cortex S1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.00217522382318	0.0100407932938164	Inf	1	0.216874090052876	1
"Dissection Primary visual cortexV1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	1.88510282880223	0.0179299075670129	Inf	1	66.6552214826041	0
"Dissection Primary visual cortexV1 scvi / whole cortex scvi"	0.653995631634643	0.00653258007514419	Inf	1	-42.5134104351032	0
"Dissection Primary visual cortexV1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.740002970607882	0.00939937012751456	Inf	1	-23.7053855193101	0
"Dissection Primary visual cortexV1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.712172519931056	0.0070872622273644	Inf	1	-34.108565231605	0
"(Human Multiple Cortical Areas SMART-seq scvi) / whole cortex scvi"	0.346928359367103	0.00336459654011193	Inf	1	-109.157572206034	0
"(Human Multiple Cortical Areas SMART-seq scvi) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.39255310601707	0.00487985452743053	Inf	1	-75.2214866673154	0
"(Human Multiple Cortical Areas SMART-seq scvi) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.37778974655911	0.00364805709516432	Inf	1	-100.806299759961	0
"whole cortex scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.13151057103893	0.0145248205110055	Inf	1	9.62504999874285	1.48214773787458e-13
"whole cortex scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.08895608087015	0.0109633072508786	Inf	1	8.46462706521642	1.98729921407903e-13
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.962391433842538	0.0123243732441075	Inf	1	-2.99344454381786	0.234882740905082
