"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.621995032882674	0.0522334350571831	0.515634082017188	0.717783365618662
0.05	"seurat"	0.617877901479658	0.0523963925862249	0.511385840119709	0.714134546165058
0.1	"seurat"	0.613743774491742	0.0525649297809783	0.507109684755381	0.710479198782521
0.15	"seurat"	0.609593181469984	0.0527391302596992	0.502806150354649	0.706818134416996
0.2	"seurat"	0.605426661239114	0.0529190624689886	0.498475814018633	0.703152149995836
0.25	"seurat"	0.601244761648145	0.0531047792355536	0.494119295782113	0.699482027084363
0.5	"seurat"	0.580124346094933	0.0541208430120665	0.471968685427169	0.681095464095235
0.75	"seurat"	0.558706329519953	0.0552799589559043	0.449281007549403	0.662711915491521
0	"scvi"	0.705672271082304	0.0461629656220725	0.607971419425595	0.787533399658173
0.05	"scvi"	0.676090813828764	0.0486168304278646	0.574614291362441	0.763330371053678
0.1	"scvi"	0.645031794627459	0.0507845810755396	0.540537710042752	0.737310279316904
0.15	"scvi"	0.612700645352894	0.0525973690467684	0.50605153041301	0.709539753168317
0.2	"scvi"	0.579345142418152	0.0539939229075031	0.471481439343024	0.680130072486077
0.25	"scvi"	0.545249082031797	0.0549247613693851	0.437156815190055	0.649238777254564
0.5	"scvi"	0.374848685889037	0.0520487305476619	0.279519977352174	0.480984514948981
0.75	"scvi"	0.230687114366287	0.0397605097867523	0.161977114705444	0.31750090105797
