"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.447264643622772	0.0117578831384746	0.424324571058892	0.470431447221911
0.05	"seurat"	0.428209586916418	0.0105319312997492	0.407681922094186	0.448987367987142
0.1	"seurat"	0.409365100810924	0.00946566141478646	0.39093036165482	0.42805819306743
0.15	"seurat"	0.390783140128414	0.00861415751534031	0.374018719952206	0.407809451598031
0.2	"seurat"	0.372512675872705	0.00802927966572716	0.356898860265629	0.388397030307652
0.25	"seurat"	0.354599221237964	0.00774353928237444	0.339556701205282	0.369934865755754
0.5	"seurat"	0.2716954133801	0.00965711766735261	0.253166838619951	0.29105156892379
0.75	"seurat"	0.202104597929824	0.0124627522192084	0.17875162382369	0.227662748016034
0	"scvi"	0.74951723319983	0.0107702119264526	0.727798441329744	0.770050618610111
0.05	"scvi"	0.67266849715146	0.0111614956415169	0.650405044366735	0.694180788303403
0.1	"scvi"	0.585287877233001	0.0108900743912906	0.563773322761866	0.606481990286146
0.15	"scvi"	0.492190445967912	0.0100629039347085	0.472468901687311	0.511936325710181
0.2	"scvi"	0.399631505463031	0.00895719245000454	0.382193009753337	0.417328198009589
0.25	"scvi"	0.313725193040543	0.00785561476044787	0.298521288252669	0.329339893117189
0.5	"scvi"	0.065280041640497	0.00360459600221367	0.0585540559453655	0.0727189506588284
0.75	"scvi"	0.0105569214363488	0.00103227162650094	0.00871237634822041	0.0127869478731662
