"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.0680203637684242	0.0119376057482319	0.0480322554866484	0.095491946295427
0.05	"seurat"	0.0658374458954287	0.0115662118623626	0.0464805074584401	0.0924738428910792
0.1	"seurat"	0.0637197928411076	0.011208478235049	0.0449711450945216	0.0895518928524967
0.15	"seurat"	0.0616657574964775	0.0108639208401572	0.0435033346748065	0.0867233921573353
0.2	"seurat"	0.0596737148173123	0.0105320629225172	0.0420762499438948	0.083985667830438
0.25	"seurat"	0.0577420628941016	0.0102124358556183	0.0406890720805225	0.0813360817687516
0.5	"seurat"	0.048935328122235	0.00878202097049674	0.0343236423833856	0.0693207379262473
0.75	"seurat"	0.0414127496810772	0.00759288563074698	0.0288372708994995	0.05913825404809
0	"scvi"	0.136568290434598	0.0221809970600294	0.0986027940773493	0.186133281114073
0.05	"scvi"	0.120639624416079	0.0199301497478085	0.086694728122509	0.165467497848244
0.1	"scvi"	0.106339989747251	0.0178374558981735	0.0760938006763033	0.146699658688636
0.15	"scvi"	0.0935549901769027	0.0159090161463157	0.0666859970993035	0.129745005081524
0.2	"scvi"	0.0821657737099459	0.0141456264991601	0.058360336919053	0.114500801386753
0.25	"scvi"	0.0720528476081827	0.0125439633612476	0.0510106932272753	0.100852537147482
0.5	"scvi"	0.0367186809070306	0.00667986231199318	0.0256485987887817	0.0523101613897251
0.75	"scvi"	0.0183691125548674	0.00345848199788981	0.0126853283460261	0.0265311370366755
