"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.0190527339311686	0.00188708844012797	0.0156823105968306	0.0231305026717904
0.05	"seurat"	0.018968425500794	0.00181422154788229	0.0157178344358418	0.0228756445870702
0.1	"seurat"	0.0188844829536107	0.00175485977238105	0.0157322543576637	0.0226537780343814
0.15	"seurat"	0.0188009047651859	0.00170998776517072	0.0157236095018368	0.0224667158740018
0.2	"seurat"	0.0187176894168778	0.00168034413244508	0.0156904127705142	0.022315800814347
0.25	"seurat"	0.0186348353958184	0.00166632289241296	0.0156318432358199	0.0222017129633765
0.5	"seurat"	0.0182259326509108	0.00181616452730487	0.014984239367485	0.0221531619533601
0.75	"seurat"	0.0178258394473335	0.00222789767283515	0.0139422597869186	0.0227662041628508
0	"scvi"	0.0146584179169033	0.00148879439575896	0.0120066437192606	0.0178852579448494
0.05	"scvi"	0.0146584179101757	0.0014384254380691	0.01208808161573	0.0177654665545068
0.1	"scvi"	0.0146584179034481	0.00139799549329941	0.0121538443846455	0.0176698831832164
0.15	"scvi"	0.0146584178967205	0.0013683858110774	0.0122022311131586	0.0176002013218742
0.2	"scvi"	0.0146584178899929	0.00135030838211605	0.0122318658669834	0.0175577916037636
0.25	"scvi"	0.0146584178832653	0.0013442285504189	0.0122418486377817	0.0175435508567755
0.5	"scvi"	0.0146584178496273	0.00148879440783326	0.0120066436337028	0.0178852579079049
0.75	"scvi"	0.0146584178159892	0.00185612066440621	0.0114289090544125	0.0187831615211152
