"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.16391964668162	0.0120289038045279	0.141681674386693	0.188879937365669
0.05	"seurat"	0.162862662367977	0.0119012116265329	0.140857411460957	0.187555176727934
0.1	"seurat"	0.161811174619293	0.0117888434535202	0.140011901862531	0.186269367169289
0.15	"seurat"	0.160765171861596	0.0116917576661084	0.139145193634436	0.185022400680707
0.2	"seurat"	0.159724642315106	0.0116098576739681	0.138257441401913	0.183814060509315
0.25	"seurat"	0.158689573997463	0.0115429908858684	0.137348908387068	0.182644019201252
0.5	"seurat"	0.153595717682513	0.0114249845799584	0.132511169102937	0.17734926986586
0.75	"seurat"	0.14863648384103	0.0116305777170667	0.127250239178876	0.172904917679294
0	"scvi"	0.243701689312604	0.0161011018435887	0.213538372503186	0.276627071747347
0.05	"scvi"	0.235032827246917	0.0156227116417037	0.205799710389894	0.267022283724839
0.1	"scvi"	0.226579947174138	0.0151676722338026	0.198231815435933	0.257679117655994
0.15	"scvi"	0.218344300147188	0.0147355672058818	0.190837011196064	0.248598361357118
0.2	"scvi"	0.210326594167115	0.0143257909570265	0.183617398119633	0.239779832413587
0.25	"scvi"	0.202527019476652	0.0139375694099318	0.176574840840008	0.231222446172403
0.5	"scvi"	0.166774974764366	0.0122838981424385	0.144064612480218	0.192261242858969
0.75	"scvi"	0.136255883786495	0.0109984712391519	0.116096670338326	0.159284768088946
