"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.208498849004753	0.0163227242128534	0.1783016833665	0.242302134446531
0.05	"seurat"	0.206303566843456	0.0160469836707426	0.176612200008317	0.239534410388681
0.1	"seurat"	0.204125437736741	0.0158056185661071	0.174879603791905	0.236858195663678
0.15	"seurat"	0.201964453378299	0.0155985899527357	0.173103945502908	0.234273445674146
0.2	"seurat"	0.199820602558608	0.0154256527121164	0.171285670298321	0.231779699052261
0.25	"seurat"	0.197693871213883	0.0152863479563565	0.169425632604081	0.229376063342075
0.5	"seurat"	0.18731632082539	0.0150637051078613	0.15955674350292	0.218649028202061
0.75	"seurat"	0.177363093676653	0.0155056521715372	0.148976930175001	0.209824426334497
0	"scvi"	0.272086810108174	0.0194939329636635	0.235589742339843	0.311930695383842
0.05	"scvi"	0.261229968229133	0.0188013155034978	0.226082055880093	0.299725933328718
0.1	"scvi"	0.250657161030764	0.0181609789973708	0.216758549362831	0.287908430321064
0.15	"scvi"	0.240373038535084	0.0175720146483033	0.207626470221428	0.276482221651702
0.2	"scvi"	0.230381135486379	0.0170327419172006	0.198693275776525	0.265448505325967
0.25	"scvi"	0.220683914141582	0.0165407825033532	0.18996653873846	0.254805835558299
0.5	"scvi"	0.176635607528439	0.0146722681189367	0.149684003755036	0.207257195316544
0.75	"scvi"	0.139802098696645	0.0134296291241286	0.115489327127084	0.168259534334261
