"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.0549661591652225	0.00517576320861316	0.0456492935775907	0.0660529550454946
0.05	"seurat"	0.054966162143583	0.00493017511459124	0.0460552182129281	0.0654828790730238
0.1	"seurat"	0.0549661651219437	0.00473035532572544	0.0463880267890952	0.0650224234699874
0.15	"seurat"	0.0549661681003045	0.0045822952220222	0.0466361025455859	0.0646831863279056
0.2	"seurat"	0.0549661710786655	0.0044911168780005	0.0467895008651821	0.0644750989141975
0.25	"seurat"	0.0549661740570266	0.00446031003482722	0.0468414405598563	0.0644049344024692
0.5	"seurat"	0.0549661889488346	0.00517576542789594	0.0456493192514257	0.066052989432865
0.75	"seurat"	0.0549662038406463	0.00688992687735041	0.0429095683827911	0.070162145262049
0	"scvi"	0.132795577420543	0.00892342599257787	0.116239922016641	0.151305499225642
0.05	"scvi"	0.127095877106091	0.00807619339490777	0.112072442173451	0.143807051414971
0.1	"scvi"	0.121606507958805	0.0074690223824669	0.107693005432636	0.137041506390637
0.15	"scvi"	0.116322634435396	0.00710218298941663	0.10309328622225	0.131001669390184
0.2	"scvi"	0.111239273470196	0.00695807791028086	0.0982995797500871	0.125644943083507
0.25	"scvi"	0.106351322672509	0.0070017909267562	0.0933717910471255	0.120894536488911
0.5	"scvi"	0.0846589662858257	0.00856631837394499	0.0692925839431783	0.10305568589106
0.75	"scvi"	0.0670591566053273	0.0101617245873149	0.0496645641250599	0.0899692921210917
