"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.209533892576735	0.0891357684708143	0.0844577446712515	0.432364776056443
0.05	"seurat"	0.209153906584942	0.0889320112380919	0.084358109068296	0.431554508376519
0.1	"seurat"	0.208774427689505	0.0887473860203152	0.0842412650233145	0.430799638717041
0.15	"seurat"	0.208395455874004	0.0885818596515444	0.0841072392797971	0.430100223068854
0.2	"seurat"	0.208016991119391	0.088435386740541	0.0839560793662896	0.429456285981673
0.25	"seurat"	0.207639033404001	0.0883079096568067	0.0837878536007773	0.428867820631704
0.5	"seurat"	0.205756849474806	0.0879525942916612	0.0826945683981399	0.426755159923741
0.75	"seurat"	0.203887336783855	0.0880566461482891	0.0811965099039949	0.426010703046298
0	"scvi"	0.168992218130329	0.0756732849134187	0.0660095159495519	0.369140546127796
0.05	"scvi"	0.161865783415512	0.0730395595893382	0.0629518706412027	0.356988889789971
0.1	"scvi"	0.154983823958141	0.0704645360213399	0.0600115029860367	0.345079582632796
0.15	"scvi"	0.148342673914516	0.0679502777276025	0.0571854846539484	0.333421800661784
0.2	"scvi"	0.141938300384613	0.0654984492985127	0.0544708649685673	0.322023442210938
0.25	"scvi"	0.135766344560259	0.0631103423202822	0.0518646776798887	0.31089115567214
0.5	"scvi"	0.108222329596623	0.0521480618141245	0.0403561112801917	0.259371290669407
0.75	"scvi"	0.085712182217029	0.042803930406167	0.0311149936062458	0.214865162217364
