"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.676946942918941	0.0366297775591907	0.601378049809846	0.744281549738162
0.05	"seurat"	0.658369731533568	0.0374969631439894	0.581518046005023	0.727716348656789
0.1	"seurat"	0.639293463415935	0.0382990989978747	0.561314560530492	0.710558678004472
0.15	"seurat"	0.619767188289184	0.0390289033353337	0.540828546763976	0.692842429020685
0.2	"seurat"	0.599845514768149	0.0396794570250378	0.520125360680679	0.674607295580089
0.25	"seurat"	0.5795881026801	0.04024433426382	0.499274017424621	0.655898509633727
0.5	"seurat"	0.475616648026317	0.0416089080692727	0.395351014300108	0.557162095645092
0.75	"seurat"	0.373716789831791	0.0403485885266979	0.298495618715755	0.455583157691098
0	"scvi"	0.158380652232964	0.0226142014177068	0.118875293421931	0.207916735261712
0.05	"scvi"	0.130208044644518	0.0191151126302338	0.097070556726284	0.172496732483876
0.1	"scvi"	0.10641313129404	0.0159979254106008	0.0788597857789983	0.142108317132066
0.15	"scvi"	0.0865340121499237	0.0132826017819057	0.0637845820713214	0.116388566486411
0.2	"scvi"	0.0700772942495499	0.0109590003850754	0.0513980790170731	0.0948660687881845
0.25	"scvi"	0.0565564826279344	0.00899817344398492	0.0412846946247966	0.0770236559614862
0.5	"scvi"	0.018738351587453	0.0032336623025036	0.0133440876818372	0.0262551866064479
0.75	"scvi"	0.00604634278605462	0.00114424314851955	0.00416973361832772	0.00876009959987752
