"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.382593124029385	0.0544489178126617	0.282817439079846	0.493354516441456
0.05	"seurat"	0.383580269910916	0.0542989101140623	0.28400798275032	0.493977357316597
0.1	"seurat"	0.38456837631783	0.05419213238944	0.285127200724279	0.494691383740158
0.15	"seurat"	0.38555743602047	0.0541291039124084	0.286173899072595	0.495497407732585
0.2	"seurat"	0.386547441758576	0.0541102377215498	0.287147095264036	0.496396021203353
0.25	"seurat"	0.387538386241471	0.0541358366057302	0.288046026383048	0.497387587912108
0.5	"seurat"	0.392506932549059	0.0549334621098812	0.291415854199126	0.503736028232652
0.75	"seurat"	0.397497836723589	0.0568238856387885	0.292942999539274	0.512329926879204
0	"scvi"	0.443709417493406	0.05692623759972	0.33663311429372	0.556283631319927
0.05	"scvi"	0.431080091991812	0.0563384235115809	0.325661089696318	0.543138495593724
0.1	"scvi"	0.41853977962541	0.0557345956712698	0.314788679245475	0.530034917880056
0.15	"scvi"	0.406103868292486	0.0551168682065801	0.304028179290053	0.516992907206567
0.2	"scvi"	0.393787218464333	0.0544871201623486	0.293391808809534	0.504031587488045
0.25	"scvi"	0.381604096304895	0.0538469869412247	0.282891635005726	0.491169083017492
0.5	"scvi"	0.323142033616221	0.0505310022440926	0.232835374964522	0.428892970683701
0.75	"scvi"	0.269729819333562	0.0470732402558746	0.187767233408776	0.371122638782351
