"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.55584218497588	0.027720546973017	0.501019664368242	0.6093379766362
0.05	"seurat"	0.54269231629108	0.0271021288897426	0.489251014019191	0.595168770219565
0.1	"seurat"	0.529482684982661	0.0265898464953604	0.477198778774866	0.581127497707347
0.15	"seurat"	0.516231624049221	0.0261980814855099	0.464857537549583	0.567264904348455
0.2	"seurat"	0.502957698710385	0.0259381051372087	0.452228396852942	0.553626179242101
0.25	"seurat"	0.489679602812375	0.0258171631445917	0.439320600342376	0.540248952102077
0.5	"seurat"	0.423876628723783	0.0272228387223448	0.371562048421733	0.477954967578247
0.75	"seurat"	0.360666778880958	0.0308219590199962	0.302664703682869	0.423041057154572
0	"scvi"	0.362598363641248	0.0260436150425727	0.313218101139775	0.415058746873549
0.05	"scvi"	0.322334902243047	0.0239605862509418	0.277237402190569	0.371002694631511
0.1	"scvi"	0.28454646639663	0.0218563649807087	0.243683243500177	0.329278722005363
0.15	"scvi"	0.249556684121516	0.0198013409816798	0.21276206361631	0.290367470401884
0.2	"scvi"	0.217561119453726	0.0178468991930801	0.184588193290344	0.254585050721498
0.25	"scvi"	0.188636551994178	0.0160254205198214	0.15919130538318	0.22208961082961
0.5	"scvi"	0.0867734171658195	0.00910759977350692	0.0704953884258738	0.106380010177559
0.75	"scvi"	0.0373817800804545	0.0050166723518651	0.028695206302935	0.0485664589531634
