"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.490585438716579	0.117123691489229	0.277613588479152	0.707030360084741
0.05	"seurat"	0.487775834335103	0.117070376806738	0.275403233804109	0.704655419076015
0.1	"seurat"	0.484967002171482	0.117014878585142	0.273195735444495	0.702277848186881
0.15	"seurat"	0.482159119372632	0.116957207435696	0.270991263857095	0.699897847637659
0.2	"seurat"	0.479352362845771	0.116897373164821	0.268789990342373	0.697515616618927
0.25	"seurat"	0.47654690921391	0.116835384770743	0.266592086968931	0.695131353201649
0.5	"seurat"	0.462545340817385	0.116493389179317	0.255659188554363	0.683186393337989
0.75	"seurat"	0.448602597783347	0.116098425887039	0.244836656766202	0.67121954243317
0	"scvi"	0.570357934538446	0.114820684468922	0.346341633102268	0.768841728416382
0.05	"scvi"	0.541044790024127	0.116329790848133	0.320003536152993	0.747033779025339
0.1	"scvi"	0.511444806383888	0.117041272262362	0.294757396849622	0.723914696323618
0.15	"scvi"	0.481764342702306	0.116935241436225	0.270702716157824	0.699540394984041
0.2	"scvi"	0.452212009346883	0.116014579234372	0.24791404476127	0.673991510776452
0.25	"scvi"	0.422992836762027	0.114304767827496	0.226441586599974	0.647373799502271
0.5	"scvi"	0.28816548702193	0.0961162294173779	0.139097964900616	0.503545234906854
0.75	"scvi"	0.182705842350506	0.0700764477673599	0.0818087150946995	0.359341972815425
