"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"	"key"
"Dissection Anterior cingulate cortex ACC seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	2.07075984203466	0.0198037132584949	Inf	1	76.1139287809052	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / (Single-nucleus transcriptome data from the dlPFC seurat)"	1.41787973740451	0.0143126997747982	Inf	1	34.5896023777364	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / whole cortex seurat"	1.34062155101152	0.0136801682669892	Inf	1	28.7263196823144	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.931042733087926	0.0103188604354922	Inf	1	-6.44674857069475	6.00790527327533e-08	"class"
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.926876797117788	0.0103018614936526	Inf	1	-6.83197343367535	4.41447955967789e-09	"class"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Angular gyrus AnG scvi_rf"	0.933934631576615	0.0103592311661191	Inf	1	-6.16197660768709	3.76322206285806e-07	"class"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Anterior cingulate cortex ACC scvi_rf"	0.940899145501502	0.0103312503245008	Inf	1	-5.54811250214378	1.4837965298331e-05	"class"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Dorsolateral prefrontal cortex DFC scvi_rf"	1.7401824347857	0.0174584472486757	Inf	1	55.2193202261074	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary auditory cortexA1 scvi_rf"	0.962692518831773	0.0106104426564066	Inf	1	-3.44968996522731	0.147714018529347	"class"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary somatosensory cortex S1 scvi_rf"	0.953073933099184	0.0105546432171286	Inf	1	-4.34002362234065	0.00612311884258132	"class"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary visual cortexV1 scvi_rf"	1.03312870010453	0.011191512116444	Inf	1	3.00866350444364	0.42006484156587	"class"
"Dissection Anterior cingulate cortex ACC seurat / (Human Multiple Cortical Areas SMART-seq scvi_rf)"	1.30183975846037	0.0132094014664003	Inf	1	25.9964307402693	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / (Single-nucleus transcriptome data from the dlPFC scvi_rf)"	1.29716545676917	0.0134718185249258	Inf	1	25.052179080012	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / whole cortex scvi_rf"	1.08336803647957	0.0117598210404163	Inf	1	7.37684820633794	8.57239834672896e-11	"class"
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi_rf)"	0.808194837225913	0.00919813418005541	Inf	1	-18.7110555275748	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi_rf)"	0.837770867155602	0.0095551883919035	Inf	1	-15.5197736270831	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Angular gyrus AnG scvi_knn"	1.24332189765255	0.0133446832462119	Inf	1	20.2911546867699	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Anterior cingulate cortex ACC scvi_knn"	1.5552870810284	0.0158706443019952	Inf	1	43.2816908479729	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Dorsolateral prefrontal cortex DFC scvi_knn"	2.86900598620915	0.0283325220528391	Inf	1	106.726597705387	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary auditory cortexA1 scvi_knn"	1.32874287965791	0.0140148737416511	Inf	1	26.9480103671039	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary somatosensory cortex S1 scvi_knn"	1.26997567843393	0.013494058123894	Inf	1	22.4929614362322	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary visual cortexV1 scvi_knn"	1.48960114348778	0.0155080163700697	Inf	1	38.2781747836606	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / (Human Multiple Cortical Areas SMART-seq scvi_knn)"	2.60919249772019	0.0259072510321843	Inf	1	96.5877089673703	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / (Single-nucleus transcriptome data from the dlPFC scvi_knn)"	1.56305864537938	0.0161303172351707	Inf	1	43.2807147646809	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / whole cortex scvi_knn"	1.75930736647736	0.0180179987366117	Inf	1	55.1597469811675	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi_knn)"	1.43201907700331	0.0148638520078355	Inf	1	34.5951459302346	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi_knn)"	1.26930648752887	0.0134537357118825	Inf	1	22.4987606264931	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary auditory cortexA1 seurat"	0.306503713245393	0.0028742152917052	Inf	1	-126.103437628812	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary somatosensory cortex S1 seurat"	0.305639690808334	0.00287293855732201	Inf	1	-126.104160086623	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary visual cortexV1 seurat"	0.304219103351894	0.002812677150327	Inf	1	-128.711143990985	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	0.636106550995338	0.00477950657831823	Inf	1	-60.2086694266739	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Single-nucleus transcriptome data from the dlPFC seurat)"	0.435551516490853	0.00356868582091668	Inf	1	-101.439370811194	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / whole cortex seurat"	0.411818953455292	0.00343208504036938	Inf	1	-106.452496869747	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.286002446904666	0.00269102335481729	Inf	1	-133.036737598087	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.284722733483612	0.00269295869668736	Inf	1	-132.820427924197	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Angular gyrus AnG scvi_rf"	0.286890795005748	0.00268857093658715	Inf	1	-133.240760298473	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Anterior cingulate cortex ACC scvi_rf"	0.289030189851153	0.00266950817185257	Inf	1	-134.388517945539	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Dorsolateral prefrontal cortex DFC scvi_rf"	0.534558099990271	0.00429623114269464	Inf	1	-77.9291587478596	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary auditory cortexA1 scvi_rf"	0.295724789225869	0.00274610388238633	Inf	1	-131.20013731309	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary somatosensory cortex S1 scvi_rf"	0.292770103090079	0.00273725895103321	Inf	1	-131.383006856444	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary visual cortexV1 scvi_rf"	0.317361733996185	0.00287379354813237	Inf	1	-126.745430414202	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Human Multiple Cortical Areas SMART-seq scvi_rf)"	0.39990576497232	0.00327964255754383	Inf	1	-111.757352687905	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Single-nucleus transcriptome data from the dlPFC scvi_rf)"	0.398469889180861	0.00338369169758228	Inf	1	-108.355453063524	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / whole cortex scvi_rf"	0.332794509123996	0.00302220083515598	Inf	1	-121.153604863985	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi_rf)"	0.248265404806613	0.00241080400588624	Inf	1	-143.478065195835	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi_rf)"	0.25735072025885	0.0025085346605007	Inf	1	-139.247073297541	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Angular gyrus AnG scvi_knn"	0.381929950561356	0.00340692038177222	Inf	1	-107.902279742847	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Anterior cingulate cortex ACC scvi_knn"	0.477761003877929	0.00394411977883829	Inf	1	-89.4738587291075	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Dorsolateral prefrontal cortex DFC scvi_knn"	0.88131586561931	0.00688731246566575	Inf	1	-16.1666441133438	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary auditory cortexA1 scvi_knn"	0.408170002711816	0.00354643996555409	Inf	1	-103.131455066056	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary somatosensory cortex S1 scvi_knn"	0.390117594642369	0.00342748062223097	Inf	1	-107.140050307806	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary visual cortexV1 scvi_knn"	0.457583263161844	0.00389725752105488	Inf	1	-91.7919723548464	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Human Multiple Cortical Areas SMART-seq scvi_knn)"	0.801505035454478	0.00632956787656372	Inf	1	-28.0183786936437	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Single-nucleus transcriptome data from the dlPFC scvi_knn)"	0.480148312582102	0.00403017855560413	Inf	1	-87.4069772713433	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / whole cortex scvi_knn"	0.540432993876781	0.00448670783497411	Inf	1	-74.1243167418524	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi_knn)"	0.439894910815473	0.00372622231553468	Inf	1	-96.9481187050393	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi_knn)"	0.389912029173145	0.00341344456515797	Inf	1	-107.584128102124	0	"class"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary somatosensory cortex S1 seurat"	0.997181037619708	0.0110265435369209	Inf	1	-0.255291729238691	1	"class"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary visual cortexV1 seurat"	0.992546224418267	0.010846275469059	Inf	1	-0.684652251262014	1	"class"
"Dissection Primary auditory cortexA1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	2.07536327785386	0.0198240503517672	Inf	1	76.4373503586239	0	"class"
"Dissection Primary auditory cortexA1 seurat / (Single-nucleus transcriptome data from the dlPFC seurat)"	1.42103177765466	0.0143283111993237	Inf	1	34.8489576391689	0	"class"
"Dissection Primary auditory cortexA1 seurat / whole cortex seurat"	1.34360184121353	0.0136962445570534	Inf	1	28.9742278027701	0	"class"
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.933112502541487	0.0103320752568361	Inf	1	-6.25226917438362	2.1219559942498e-07	"class"
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.928937305420694	0.0103154871524651	Inf	1	-6.63814612234621	1.67254828875585e-08	"class"
"Dissection Primary auditory cortexA1 seurat / Dissection Angular gyrus AnG scvi_rf"	0.936010829911409	0.0103697730790386	Inf	1	-5.96895814273037	1.24582319727118e-06	"class"
"Dissection Primary auditory cortexA1 seurat / Dissection Anterior cingulate cortex ACC scvi_rf"	0.942990826410478	0.0103416257934712	Inf	1	-5.35238460744625	4.40753354717938e-05	"class"
"Dissection Primary auditory cortexA1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi_rf"	1.74405097520725	0.0174717230452278	Inf	1	55.5216881900193	0	"class"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary auditory cortexA1 scvi_rf"	0.964832647848237	0.0106211376233972	Inf	1	-3.25215650198981	0.248089488713541	"class"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary somatosensory cortex S1 scvi_rf"	0.955192679364644	0.0105653944470107	Inf	1	-4.1444864557198	0.0136803650376298	"class"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary visual cortexV1 scvi_rf"	1.03542541340143	0.0112023096091075	Inf	1	3.21769470367403	0.269371564973285	"class"
"Dissection Primary auditory cortexA1 seurat / (Human Multiple Cortical Areas SMART-seq scvi_rf)"	1.30473383417756	0.0132203005917061	Inf	1	26.2518974493034	0	"class"
"Dissection Primary auditory cortexA1 seurat / (Single-nucleus transcriptome data from the dlPFC scvi_rf)"	1.30004914120514	0.0134832786941709	Inf	1	25.3006398944558	0	"class"
"Dissection Primary auditory cortexA1 seurat / whole cortex scvi_rf"	1.08577643513752	0.0117715474428293	Inf	1	7.59070468621106	1.69875224997895e-11	"class"
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi_rf)"	0.809991507697812	0.00920778080879073	Inf	1	-18.537663054893	0	"class"
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi_rf)"	0.839633287094342	0.00956556608207005	Inf	1	-15.3424835658038	0	"class"
"Dissection Primary auditory cortexA1 seurat / Dissection Angular gyrus AnG scvi_knn"	1.24608588430241	0.0133576145004829	Inf	1	20.5237281166682	0	"class"
"Dissection Primary auditory cortexA1 seurat / Dissection Anterior cingulate cortex ACC scvi_knn"	1.55874458687365	0.0158849103055766	Inf	1	43.5568533657486	0	"class"
"Dissection Primary auditory cortexA1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi_knn"	2.87538397589889	0.028354081842169	Inf	1	107.107715766838	0	"class"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary auditory cortexA1 scvi_knn"	1.33169676278939	0.0140281144770856	Inf	1	27.1932282469692	0	"class"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary somatosensory cortex S1 scvi_knn"	1.27279891819788	0.0135068849164134	Inf	1	22.7308113168978	0	"class"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary visual cortexV1 scvi_knn"	1.49291262515797	0.0155222229101268	Inf	1	38.5417332065233	0	"class"
"Dissection Primary auditory cortexA1 seurat / (Human Multiple Cortical Areas SMART-seq scvi_knn)"	2.61499290487479	0.0259288969781187	Inf	1	96.9455700997705	0	"class"
"Dissection Primary auditory cortexA1 seurat / (Single-nucleus transcriptome data from the dlPFC scvi_knn)"	1.56653342792518	0.0161442646072098	Inf	1	43.5549287138031	0	"class"
"Dissection Primary auditory cortexA1 seurat / whole cortex scvi_knn"	1.76321842288449	0.0180343340717128	Inf	1	55.4494045983368	0	"class"
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi_knn)"	1.43520254993872	0.0148771769802285	Inf	1	34.8552200097386	0	"class"
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi_knn)"	1.27212823963726	0.0134665447014716	Inf	1	22.7370997905297	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary visual cortexV1 seurat"	0.995352084499617	0.0108950868709037	Inf	1	-0.425613601999431	1	"class"
"Dissection Primary somatosensory cortex S1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	2.08123018745703	0.0199246958452014	Inf	1	76.5611044578005	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / (Single-nucleus transcriptome data from the dlPFC seurat)"	1.42504893699813	0.014398097056141	Inf	1	35.0574872865148	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / whole cortex seurat"	1.34740011143887	0.013761929845365	Inf	1	29.1938399891521	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.935750347568628	0.0103784545890187	Inf	1	-5.98740031891901	1.11299456651004e-06	"class"
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.93156334745202	0.0103614308447989	Inf	1	-6.37359239363469	9.70054621074468e-08	"class"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Angular gyrus AnG scvi_rf"	0.938656868311181	0.0104215183951991	Inf	1	-5.70185092821212	6.13202741162056e-06	"class"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Anterior cingulate cortex ACC scvi_rf"	0.94565659678148	0.010393672923973	Inf	1	-5.08379488363907	0.000183449478090791	"class"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi_rf"	1.748981287661	0.0175673157292313	Inf	1	55.656717319508	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary auditory cortexA1 scvi_rf"	0.967560163549953	0.0106743737682769	Inf	1	-2.9892040402277	0.43565210797031	"class"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary somatosensory cortex S1 scvi_rf"	0.957892943536822	0.0106181637678331	Inf	1	-3.88088221520133	0.0370259867802375	"class"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary visual cortexV1 scvi_rf"	1.03835249000825	0.0112593231666264	Inf	1	3.4707877399798	0.139122575981139	"class"
"Dissection Primary somatosensory cortex S1 seurat / (Human Multiple Cortical Areas SMART-seq scvi_rf)"	1.30842222721361	0.0132919792440466	Inf	1	26.4620249217829	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / (Single-nucleus transcriptome data from the dlPFC scvi_rf)"	1.30372429093556	0.0135548027525224	Inf	1	25.5097983768973	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / whole cortex scvi_rf"	1.08884585062838	0.0118313020000751	Inf	1	7.83351560541768	2.98838731538353e-12	"class"
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi_rf)"	0.812281298119425	0.00925285609395773	Inf	1	-18.2516882886376	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi_rf)"	0.842006872792691	0.00961209767910808	Inf	1	-15.0640876606196	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Angular gyrus AnG scvi_knn"	1.24960848360779	0.0134261509037292	Inf	1	20.7394227660208	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Anterior cingulate cortex ACC scvi_knn"	1.5631510508808	0.0159698922364482	Inf	1	43.723860476277	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi_knn"	2.88351248912885	0.0285111702746444	Inf	1	107.104202487607	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary auditory cortexA1 scvi_knn"	1.33546137817479	0.0141012563984291	Inf	1	27.3960013343175	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary somatosensory cortex S1 scvi_knn"	1.2763970334174	0.0135769435317043	Inf	1	22.9428353622077	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary visual cortexV1 scvi_knn"	1.49713298672584	0.0156038706283752	Inf	1	38.7192979933634	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / (Human Multiple Cortical Areas SMART-seq scvi_knn)"	2.62238531041147	0.0260701825376337	Inf	1	96.9767117874122	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / (Single-nucleus transcriptome data from the dlPFC scvi_knn)"	1.57096191045162	0.0162302759115563	Inf	1	43.7198249542394	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / whole cortex scvi_knn"	1.76820292039782	0.0181302268243701	Inf	1	55.5873649302128	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi_knn)"	1.43925976908323	0.0149558042329556	Inf	1	35.0416543751568	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi_knn)"	1.2757244588945	0.0135364045359457	Inf	1	22.9497460790781	0	"class"
"Dissection Primary visual cortexV1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	2.09094874051859	0.0196969343060966	Inf	1	78.3026031952193	0	"class"
"Dissection Primary visual cortexV1 seurat / (Single-nucleus transcriptome data from the dlPFC seurat)"	1.43170337329884	0.0142583725745966	Inf	1	36.0341331465904	0	"class"
"Dissection Primary visual cortexV1 seurat / whole cortex seurat"	1.35369195726981	0.0136324919198074	Inf	1	30.0712574470306	0	"class"
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.940119945636169	0.0103041196576415	Inf	1	-5.63370281207236	9.10017353950021e-06	"class"
