"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.146459556377204	0.0097295001737494	0.128397375886816	0.166577014855594
0.05	"seurat"	0.145544788521807	0.00961324139292694	0.127694130079539	0.165417625568266
0.1	"seurat"	0.14463476601834	0.00951235481054554	0.1269686084169	0.164296378305229
0.15	"seurat"	0.143729476338744	0.00942684521063553	0.126220764398206	0.16321324823873
0.2	"seurat"	0.142828906831511	0.00935664924903833	0.125450684113396	0.162168076536872
0.25	"seurat"	0.141933044723977	0.00930163334175136	0.124658590374965	0.161160566277093
0.5	"seurat"	0.137523889943954	0.00924474027071837	0.120385136127789	0.156668036367521
0.75	"seurat"	0.13323043854696	0.00951051412991353	0.115666349270134	0.153000212992173
0	"scvi"	0.202854454896534	0.0125389563745526	0.179381390610415	0.228543660825296
0.05	"scvi"	0.196523336443762	0.0121625696540537	0.173768555423321	0.221459160778427
0.1	"scvi"	0.190342631333601	0.011811341828753	0.168259302592152	0.214576575268119
0.15	"scvi"	0.184311720427348	0.0114844597016924	0.162854657269673	0.207893807365967
0.2	"scvi"	0.178429784884215	0.0111809680512318	0.1575556939412	0.201408246788636
0.25	"scvi"	0.172695817826464	0.0108997843438421	0.152363521488241	0.195116813008149
0.5	"scvi"	0.14619857805482	0.00978402895909228	0.128042909222708	0.166437217340989
0.75	"scvi"	0.123161646714078	0.00902461041793929	0.106535402199701	0.141970333164313
