"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.028550544518853	0.00245152178783416	0.0241128685187373	0.0337766530702693
0.05	"seurat"	0.0275498167931636	0.00228580060195548	0.0234012449199112	0.0324094403843715
0.1	"seurat"	0.0265832058130111	0.00215691373590855	0.0226621315824387	0.031161085772072
0.15	"seurat"	0.0256496147425192	0.00206355773883125	0.0218961004265628	0.0300268179871294
0.2	"seurat"	0.0247479774207147	0.00200326607211462	0.0211060584077375	0.0289997043312412
0.25	"seurat"	0.0238772578285861	0.0019724521292478	0.0202971636486578	0.0280707301148073
0.5	"seurat"	0.0199532048759199	0.00210152711864675	0.0162202233690512	0.024523892000337
0.75	"seurat"	0.0166630326985498	0.00237300807853839	0.0125920673304234	0.0220207732735523
0	"scvi"	0.0331963253095377	0.00294669540126367	0.0278747121527299	0.0394926241617039
0.05	"scvi"	0.0304630931175468	0.00259226025184262	0.0257665892223406	0.0359840154840064
0.1	"scvi"	0.0279483971330645	0.00231277330891135	0.023749890823494	0.0328641299382163
0.15	"scvi"	0.0256357978053612	0.00209900679272884	0.0218228989696693	0.030094390800459
0.2	"scvi"	0.0235099271376897	0.00194064092316358	0.0199874620174977	0.027635663968747
0.25	"scvi"	0.0215564459683535	0.00182666054910087	0.0182481607983876	0.0254489566510261
0.5	"scvi"	0.0139391016409149	0.00158678122407894	0.0111443757651459	0.0174223256749528
0.75	"scvi"	0.00898874988338153	0.00143391816848202	0.00656967494348293	0.0122875551385725
