"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.903654513518377	0.030701895016718	0.824527393513646	0.949294548708449
0.05	"seurat"	0.896361806435493	0.0327559667575457	0.812498818998911	0.945243531860723
0.1	"seurat"	0.88858514954056	0.0349057463174517	0.799842871230311	0.940890054924519
0.15	"seurat"	0.880302881942168	0.0371492340450473	0.786553958110497	0.936214918715635
0.2	"seurat"	0.871493972711985	0.0394832491686823	0.772630292056249	0.931198248017436
0.25	"seurat"	0.862138311315842	0.0419032969023163	0.758074293565957	0.925819560348861
0.5	"seurat"	0.806561888383866	0.0550295746617167	0.67623189659612	0.892749373325293
0.75	"seurat"	0.735455630876866	0.0686992353151489	0.581857060480063	0.847426928273572
0	"scvi"	0.942573858384914	0.0190907324055655	0.891565266394553	0.970384632384751
0.05	"scvi"	0.922725332259207	0.0251443855420734	0.856778396592347	0.959733842276458
0.1	"scvi"	0.896767803970349	0.0326417633772939	0.813166996847206	0.945468964628472
0.15	"scvi"	0.863381815039284	0.0415862714691126	0.759991974110361	0.926538790325497
0.2	"scvi"	0.821349557116148	0.0517301789877324	0.697311666351385	0.90172205218204
0.25	"scvi"	0.76983300314184	0.0624651607803695	0.626305850752403	0.86970305914305
0.5	"scvi"	0.405312504325257	0.0849975606150441	0.25453859965868	0.576347084704134
0.75	"scvi"	0.121946636858951	0.037798608788442	0.0650081364126404	0.217172183603442
