"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.260814964657754	0.00773744316831552	0.245928169829618	0.276272747146186
0.05	"seurat"	0.260814154115344	0.00773684939671442	0.24592848096025	0.276270730440944
0.1	"seurat"	0.260813343574563	0.00773625577727269	0.245928791808442	0.276268714049607
0.15	"seurat"	0.260812533035413	0.00773566231002301	0.245929102374131	0.27626669797224
0.2	"seurat"	0.260811722497893	0.0077350689949981	0.245929412657252	0.276264682208906
0.25	"seurat"	0.260810911962004	0.00773447583223063	0.245929722657742	0.276262666759672
0.5	"seurat"	0.260806859307007	0.00773151230339958	0.245931268418469	0.27625259422722
0.75	"seurat"	0.260802806692766	0.00772855258591006	0.245932807103785	0.276242529556863
0	"scvi"	0.260809553586856	0.0077335073676279	0.24593019386875	0.276259341180387
0.05	"scvi"	0.26080999084816	0.00773382367464957	0.245930033586038	0.276260420955275
0.1	"scvi"	0.260810428109939	0.00773414016318049	0.245929872962222	0.276261501100611
0.15	"scvi"	0.260810865372192	0.00773445683319965	0.245929711997341	0.276262581616354
0.2	"scvi"	0.26081130263492	0.00773477368468601	0.245929550691437	0.276263662502462
0.25	"scvi"	0.260811739898122	0.00773509071761852	0.245929389044551	0.276264743758894
0.5	"scvi"	0.260813926221248	0.00773667860323629	0.245928575696844	0.276270155594468
0.75	"scvi"	0.260816112556235	0.00773827102184623	0.245927753830792	0.276275576681931
