"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.759042216205758	0.15821559298385	0.366267629210082	0.944962670047113
0.05	"seurat"	0.729421156502773	0.170715200543256	0.330960331415884	0.936268320412364
0.1	"seurat"	0.697609414974866	0.182451859764035	0.297450798277871	0.926310305841226
0.15	"seurat"	0.663781540409225	0.193015509486615	0.265977533804268	0.914940787464046
0.2	"seurat"	0.628186349642044	0.201998055553988	0.236705283591443	0.902006141101993
0.25	"seurat"	0.591143890450841	0.209023462894332	0.209727562289112	0.887350689592284
0.5	"seurat"	0.398901738060254	0.207435952607862	0.10852861574941	0.783430841744885
0.75	"seurat"	0.233476705536604	0.154965377573768	0.0528432443297136	0.624470995638961
0	"scvi"	0.721631401311312	0.173775637529458	0.32231089710193	0.933906674176399
0.05	"scvi"	0.655348921709644	0.195371321466856	0.258662698052868	0.91199182775503
0.1	"scvi"	0.582416710181513	0.210355271558166	0.203795581395523	0.883720376187629
0.15	"scvi"	0.50569202263157	0.216192481871175	0.158078489528566	0.847888232335846
0.2	"scvi"	0.42869830346645	0.211820054666182	0.121052523210303	0.803477551006867
0.25	"scvi"	0.355008109172273	0.198037660309652	0.0917497629485561	0.7499340908392
0.5	"scvi"	0.104634135639095	0.0810670421381088	0.0209804499146215	0.389226537274793
0.75	"scvi"	0.0242112658744243	0.0204677934450106	0.0045201179518167	0.119395271489373
