"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.852669954868919	0.00879194584965218	Inf	1	-15.457427376165	0
"Dissection Primary visual cortexV1 seurat / Dissection Angular gyrus AnG scvi"	0.607796708342272	0.00627601469815322	Inf	1	-48.220247986116	0
"Dissection Primary visual cortexV1 seurat / Dissection Anterior cingulate cortex ACC scvi"	0.756541138706366	0.00777654374101864	Inf	1	-27.1423590268522	0
"Dissection Primary visual cortexV1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.84099299554301	0.0226135422001488	Inf	1	49.6855998840583	0
"Dissection Primary visual cortexV1 seurat / Dissection Primary auditory cortexA1 scvi"	0.649981832846019	0.00673161483377239	Inf	1	-41.5976319464643	0
"Dissection Primary visual cortexV1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.631797105809512	0.00657589285040329	Inf	1	-44.1176591852133	0
"Dissection Primary visual cortexV1 seurat / Dissection Primary visual cortexV1 scvi"	0.864690874983288	0.00883634553091079	Inf	1	-14.2266427974824	0
"Dissection Primary visual cortexV1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.80248680893128	0.0177506743588261	Inf	1	59.826810771445	0
"Dissection Primary visual cortexV1 seurat / whole cortex scvi"	0.565854613327824	0.00593165882044645	Inf	1	-54.3200256352215	0
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.711311942591695	0.00904794698392664	Inf	1	-26.7800301496461	0
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.556550875945784	0.00578923723943192	Inf	1	-56.3350504181215	0
"(Human Multiple Cortical Areas SMART-seq seurat) / whole cortex seurat"	0.258664304479717	0.00246981362103395	Inf	1	-141.618834699682	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.310908329327895	0.00375009767354504	Inf	1	-96.8563800092951	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.255106589375271	0.00245277144305364	Inf	1	-142.081902887039	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Angular gyrus AnG scvi"	0.181844035213542	0.00174958297560424	Inf	1	-177.169314747592	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Anterior cingulate cortex ACC scvi"	0.226346229881097	0.00215663478018522	Inf	1	-155.928213459453	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	0.550798631375419	0.00631424819173267	Inf	1	-52.0233891514976	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary auditory cortexA1 scvi"	0.194465217856452	0.0018741468611568	Inf	1	-169.910470770837	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.189024609017694	0.0018327409095403	Inf	1	-171.814765769281	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary visual cortexV1 scvi"	0.2587030758165	0.0024448251122544	Inf	1	-143.071902558461	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	0.539278134047851	0.00483261399869916	Inf	1	-68.9103443457547	0
"(Human Multiple Cortical Areas SMART-seq seurat) / whole cortex scvi"	0.169295563499145	0.00165613217045308	Inf	1	-181.560030288639	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.212814304784976	0.00255050752802176	Inf	1	-129.109631300836	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.166512019059209	0.00161515508157179	Inf	1	-184.814490034443	0
"whole cortex seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.20197616734657	0.0154647246967682	Inf	1	14.2986030486784	0
"whole cortex seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.986245821155719	0.0102343007617358	Inf	1	-1.33464452275505	0.998911414429739
"whole cortex seurat / Dissection Angular gyrus AnG scvi"	0.703011710793678	0.00729810540323514	Inf	1	-33.9442181864511	0
"whole cortex seurat / Dissection Anterior cingulate cortex ACC scvi"	0.875057848961321	0.00905219307109221	Inf	1	-12.9018284749385	0
"whole cortex seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.12939559821873	0.0263257503261539	Inf	1	61.137041845848	0
"whole cortex seurat / Dissection Primary auditory cortexA1 scvi"	0.751805388252561	0.00783152444027607	Inf	1	-27.3859035167742	0
"whole cortex seurat / Dissection Primary somatosensory cortex S1 scvi"	0.730771914578249	0.00765008174046313	Inf	1	-29.9616995959857	0
"whole cortex seurat / Dissection Primary visual cortexV1 scvi"	1.00014989055742	0.0102900706294843	Inf	1	0.0145676153104872	1
"whole cortex seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	2.08485718635421	0.0207095062314079	Inf	1	73.963391609075	0
"whole cortex seurat / whole cortex scvi"	0.654499134852294	0.00689965298203658	Inf	1	-40.2096129515056	0
"whole cortex seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.822743227802675	0.0105211994805483	Inf	1	-15.2574195453445	0
"whole cortex seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.64373791116689	0.00673346616828944	Inf	1	-42.1095338645733	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.820520279809637	0.0106061369702913	Inf	1	-15.3036468786462	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Angular gyrus AnG scvi"	0.584879908514009	0.00755462053553725	Inf	1	-41.524203498444	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Anterior cingulate cortex ACC scvi"	0.728015972973128	0.00927529026299874	Inf	1	-24.9152070715504	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.77157888489545	0.0177880201950267	Inf	1	56.9548992085453	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary auditory cortexA1 scvi"	0.625474455048653	0.00808278863364583	Inf	1	-36.3118030282828	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.607975377907427	0.00788084256462662	Inf	1	-38.3894550650059	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary visual cortexV1 scvi"	0.832087954593402	0.0106388883007435	Inf	1	-14.3766918725304	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	1.73452456295923	0.0215627562931107	Inf	1	44.3014106375906	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / whole cortex scvi"	0.544519228111769	0.0070919573014818	Inf	1	-46.6707709575313	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.684492130670885	0.00727623562689098	Inf	1	-35.6607469487984	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.535566285468023	0.00694646577642023	Inf	1	-48.143040710697	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Angular gyrus AnG scvi"	0.712815908279199	0.00745313527675311	Inf	1	-32.3771200622048	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Anterior cingulate cortex ACC scvi"	0.887261400951637	0.00924668613084736	Inf	1	-11.4776620344642	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.15909213762085	0.0268585548787696	Inf	1	61.873281809836	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary auditory cortexA1 scvi"	0.762290062097873	0.00799729897233193	Inf	1	-25.8721065671376	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.740963255714385	0.00781141346320306	Inf	1	-28.4383778341489	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary visual cortexV1 scvi"	1.01409797547776	0.0105131809033323	Inf	1	1.35038941369075	0.998725912320887
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	2.11393259330731	0.021172440386574	Inf	1	74.737924213089	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / whole cortex scvi"	0.663626776218253	0.00704432239279821	Inf	1	-38.6283359249133	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.834217200371561	0.0107303269122221	Inf	1	-14.0919698260677	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.652715476566009	0.00687579972001259	Inf	1	-40.4982033894607	0
"Dissection Angular gyrus AnG scvi / Dissection Anterior cingulate cortex ACC scvi"	1.2447272720015	0.0112623280519707	Inf	1	24.1949329632154	0
"Dissection Angular gyrus AnG scvi / Dissection Dorsolateral prefrontal cortex DFC scvi"	3.02896177336038	0.0342727940248024	Inf	1	97.9422846801279	0
"Dissection Angular gyrus AnG scvi / Dissection Primary auditory cortexA1 scvi"	1.06940663535149	0.00972319735374489	Inf	1	7.38043309335857	3.00937053054895e-11
"Dissection Angular gyrus AnG scvi / Dissection Primary somatosensory cortex S1 scvi"	1.03948754104427	0.00952021978766981	Inf	1	4.22859039952856	0.0038225539418616
"Dissection Angular gyrus AnG scvi / Dissection Primary visual cortexV1 scvi"	1.42266462308043	0.0127955287986152	Inf	1	39.1960547759944	0
"Dissection Angular gyrus AnG scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.96560804655796	0.0256520043968939	Inf	1	125.676704715651	0
"Dissection Angular gyrus AnG scvi / whole cortex scvi"	0.930993217898724	0.00859317716992587	Inf	1	-7.74673598070858	1.90492066565184e-12
"Dissection Angular gyrus AnG scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.17031226531607	0.0137408685374876	Inf	1	13.3947660887345	0
"Dissection Angular gyrus AnG scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.915685900082846	0.00837056676699506	Inf	1	-9.63558801016974	1.47215573065296e-13
"Dissection Anterior cingulate cortex ACC scvi / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.43343408752495	0.0270882819148596	Inf	1	79.8892071256395	0
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary auditory cortexA1 scvi"	0.859149356976732	0.00780159417270514	Inf	1	-16.7183280796292	0
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary somatosensory cortex S1 scvi"	0.83511269048745	0.00763823540133934	Inf	1	-19.7005960736771	0
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary visual cortexV1 scvi"	1.14295288219468	0.0102492628756702	Inf	1	14.900177238477	0
"Dissection Anterior cingulate cortex ACC scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.38253641039721	0.0204879372938679	Inf	1	100.958735629536	0
"Dissection Anterior cingulate cortex ACC scvi / whole cortex scvi"	0.747949561996585	0.00689540374416575	Inf	1	-31.5020440753767	0
"Dissection Anterior cingulate cortex ACC scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.940215814050759	0.0108851090351283	Inf	1	-5.32474172434079	1.87282916123133e-05
"Dissection Anterior cingulate cortex ACC scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.735651833682763	0.00671806877902124	Inf	1	-33.6173813625303	0
