"effect"	"component"	"group"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x:methodscvi_rf"	0.351099444046764	0.0309375931610197	11.3486347247315	7.53297227882272e-30	1.23930350548227e-29	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"class"	13941.1087175276	-27838.2174350552	-27664.481961391
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4:methodscvi_rf"	0.191321742393789	0.0293554264647545	6.5174233671413	7.15253406157872e-11	9.90350870064747e-11	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"class"	13941.1087175276	-27838.2174350552	-27664.481961391
"fixed"	"cond"	NA	"referencewhole cortex:methodscvi_rf"	0.666994480072471	0.029503144046789	22.6075729086597	3.65068833518635e-113	1.0952065005559e-112	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"class"	13941.1087175276	-27838.2174350552	-27664.481961391
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x:methodscvi_knn"	0.499885154237797	0.031234265847578	16.0043830284732	1.19087882542436e-57	2.67947735720482e-57	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"class"	13941.1087175276	-27838.2174350552	-27664.481961391
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4:methodscvi_knn"	0.744582430578857	0.0294803565706686	25.2569004311053	9.51182863121856e-141	4.28032288404835e-140	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"class"	13941.1087175276	-27838.2174350552	-27664.481961391
"fixed"	"cond"	NA	"referencewhole cortex:methodscvi_knn"	0.787417510994936	0.0289232862116102	27.2243446071096	3.34562278604748e-163	2.00737367162849e-162	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"class"	13941.1087175276	-27838.2174350552	-27664.481961391
"ran_pars"	"cond"	"study"	"sd__(Intercept)"	0.751594130804131	NA	NA	NA	NA	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"class"	13941.1087175276	-27838.2174350552	-27664.481961391
"fixed"	"cond"	NA	"(Intercept)"	2.30974651841401	0.206584954201093	11.1806134543839	5.07380382693129e-29	1.52214114807939e-28	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"family"	18190.6597320646	-36337.3194641292	-36163.5839904651
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	0.361697938264369	0.0257561324773707	14.0431774289931	8.48226071608555e-45	3.0536138577908e-44	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"family"	18190.6597320646	-36337.3194641292	-36163.5839904651
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-0.394882570244305	0.0235845640113129	-16.74326351994	6.34140901424241e-63	3.80484540854545e-62	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"family"	18190.6597320646	-36337.3194641292	-36163.5839904651
"fixed"	"cond"	NA	"referencewhole cortex"	-0.929779762440385	0.0226847576414448	-40.9869824106777	0	0	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"family"	18190.6597320646	-36337.3194641292	-36163.5839904651
"fixed"	"cond"	NA	"methodscvi_rf"	0.28908948510573	0.0273617443022176	10.565462563814	4.30839341700716e-26	1.1078725929447e-25	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"family"	18190.6597320646	-36337.3194641292	-36163.5839904651
"fixed"	"cond"	NA	"methodscvi_knn"	0.13922936953941	0.028094783073549	4.95570188867176	7.20696445901179e-07	9.26609716158658e-07	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"family"	18190.6597320646	-36337.3194641292	-36163.5839904651
"fixed"	"cond"	NA	"cutoff"	-0.500892185652455	0.0342345439945081	-14.6311919835359	1.77647311128008e-48	7.99412900076038e-48	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"family"	18190.6597320646	-36337.3194641292	-36163.5839904651
"fixed"	"cond"	NA	"subsample_ref100"	0.00476658810992192	0.0116244382420865	0.410048899624618	0.681770076933023	0.681770076933023	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"family"	18190.6597320646	-36337.3194641292	-36163.5839904651
"fixed"	"cond"	NA	"subsample_ref50"	-0.100475662142535	0.0114668369398245	-8.76228228148785	1.91336412748415e-18	4.30506928683935e-18	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"family"	18190.6597320646	-36337.3194641292	-36163.5839904651
"fixed"	"cond"	NA	"treatment_statetreatment"	0.0297269095503722	0.0224319704984709	1.32520277486985	0.18510390527216	0.195992370288169	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"family"	18190.6597320646	-36337.3194641292	-36163.5839904651
"fixed"	"cond"	NA	"methodscvi_rf:cutoff"	-3.31850700183709	0.0475188264913099	-69.8356261479639	0	0	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"family"	18190.6597320646	-36337.3194641292	-36163.5839904651
"fixed"	"cond"	NA	"methodscvi_knn:cutoff"	-0.220921399770104	0.0488120256583666	-4.52596254284392	6.01212288573986e-06	7.21454746288783e-06	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"family"	18190.6597320646	-36337.3194641292	-36163.5839904651
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x:methodscvi_rf"	-0.219697988299378	0.0344541267907174	-6.37653624582844	1.81137896037667e-10	2.50806317590616e-10	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"family"	18190.6597320646	-36337.3194641292	-36163.5839904651
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4:methodscvi_rf"	-0.269599100728599	0.0320806243885973	-8.40379842558255	4.32264411371356e-17	8.64528822742712e-17	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"family"	18190.6597320646	-36337.3194641292	-36163.5839904651
"fixed"	"cond"	NA	"referencewhole cortex:methodscvi_rf"	0.241660825801677	0.0316803005324254	7.62811026853525	2.38219766810353e-14	4.28795580258635e-14	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"family"	18190.6597320646	-36337.3194641292	-36163.5839904651
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x:methodscvi_knn"	-0.260919807687092	0.0361633473264091	-7.21503475140281	5.39202046750163e-13	8.08803070125244e-13	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"family"	18190.6597320646	-36337.3194641292	-36163.5839904651
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4:methodscvi_knn"	0.0731256989702408	0.0337793547103701	2.16480449662917	0.0304026603208325	0.0342029928609365	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"family"	18190.6597320646	-36337.3194641292	-36163.5839904651
"fixed"	"cond"	NA	"referencewhole cortex:methodscvi_knn"	0.234914555509969	0.0325274763785179	7.22203446637849	5.12154871390871e-13	8.08803070125244e-13	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"family"	18190.6597320646	-36337.3194641292	-36163.5839904651
"ran_pars"	"cond"	"study"	"sd__(Intercept)"	0.542356559917782	NA	NA	NA	NA	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"family"	18190.6597320646	-36337.3194641292	-36163.5839904651
"fixed"	"cond"	NA	"(Intercept)"	2.45917465955446	0.349467469473689	7.03692009805111	1.96535477113125e-12	2.52688470574018e-12	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"global"	13386.3766442807	-26728.7532885615	-26555.0178148973
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	0.849689096283941	0.0268762558281168	31.6148611517172	2.30711051363289e-219	2.0763994622696e-218	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"global"	13386.3766442807	-26728.7532885615	-26555.0178148973
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-0.386210174820571	0.0235552808575095	-16.3959061730927	2.04567339110485e-60	4.60276512998591e-60	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"global"	13386.3766442807	-26728.7532885615	-26555.0178148973
"fixed"	"cond"	NA	"referencewhole cortex"	-0.328628572224569	0.0229180386614275	-14.3392974014688	1.2430753329945e-46	2.486150665989e-46	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"global"	13386.3766442807	-26728.7532885615	-26555.0178148973
"fixed"	"cond"	NA	"methodscvi_rf"	0.48282858681226	0.027326708942076	17.668742614989	7.30060525369124e-70	2.19018157610737e-69	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"global"	13386.3766442807	-26728.7532885615	-26555.0178148973
"fixed"	"cond"	NA	"methodscvi_knn"	0.202953843606157	0.0268791785756926	7.55059694382525	4.33267753781518e-14	5.9990919754364e-14	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"global"	13386.3766442807	-26728.7532885615	-26555.0178148973
"fixed"	"cond"	NA	"cutoff"	-0.784096586060875	0.0347984806360519	-22.5324948598053	1.99403109536202e-112	1.19641865721721e-111	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"global"	13386.3766442807	-26728.7532885615	-26555.0178148973
"fixed"	"cond"	NA	"subsample_ref100"	-0.0425120464917115	0.0119363855426987	-3.56155105242186	0.000368670401699584	0.000390356895917206	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"global"	13386.3766442807	-26728.7532885615	-26555.0178148973
"fixed"	"cond"	NA	"subsample_ref50"	-0.208124655655833	0.0118070654810231	-17.627128094643	1.52520017432801e-69	3.92194330541487e-69	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"global"	13386.3766442807	-26728.7532885615	-26555.0178148973
"fixed"	"cond"	NA	"treatment_statetreatment"	-0.113901725557995	0.0256593091560895	-4.43900203489944	9.03769622274014e-06	1.08452354672882e-05	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"global"	13386.3766442807	-26728.7532885615	-26555.0178148973
"fixed"	"cond"	NA	"methodscvi_rf:cutoff"	-3.84365644412731	0.0510509887751677	-75.2905386623373	0	0	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"global"	13386.3766442807	-26728.7532885615	-26555.0178148973
"fixed"	"cond"	NA	"methodscvi_knn:cutoff"	-0.582450234807735	0.0497000625794137	-11.7193058635905	1.01500235499272e-31	1.8270042389869e-31	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"global"	13386.3766442807	-26728.7532885615	-26555.0178148973
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x:methodscvi_rf"	-0.704918585359684	0.0359560265604253	-19.6050190411069	1.40099836996725e-85	5.04359413188212e-85	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"global"	13386.3766442807	-26728.7532885615	-26555.0178148973
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4:methodscvi_rf"	-0.0259531714551362	0.0330225021784681	-0.785923832024411	0.431912111577773	0.431912111577773	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"global"	13386.3766442807	-26728.7532885615	-26555.0178148973
"fixed"	"cond"	NA	"referencewhole cortex:methodscvi_rf"	0.30702956143594	0.0327813208973496	9.36599115079479	7.53398110477037e-21	1.13009716571555e-20	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"global"	13386.3766442807	-26728.7532885615	-26555.0178148973
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x:methodscvi_knn"	-0.706606688097937	0.0358765186879466	-19.6955199093867	2.35566181226019e-86	1.06004781551708e-85	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"global"	13386.3766442807	-26728.7532885615	-26555.0178148973
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4:methodscvi_knn"	0.136245622229382	0.0328652257217473	4.1455860788209	3.38945636708067e-05	3.81313841296576e-05	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"global"	13386.3766442807	-26728.7532885615	-26555.0178148973
"fixed"	"cond"	NA	"referencewhole cortex:methodscvi_knn"	0.330697518546705	0.0328153745645675	10.0775177164602	6.94586748534796e-24	1.13659649760239e-23	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"global"	13386.3766442807	-26728.7532885615	-26555.0178148973
"ran_pars"	"cond"	"study"	"sd__(Intercept)"	0.921765636380135	NA	NA	NA	NA	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"global"	13386.3766442807	-26728.7532885615	-26555.0178148973
"fixed"	"cond"	NA	"(Intercept)"	1.61369970845299	0.271936647716519	5.93410164464188	2.95458755042157e-09	3.54550506050588e-09	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"subclass"	14212.812676208	-28381.625352416	-28207.8898787518
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	0.392506307115143	0.022128415727667	17.7376596655492	2.14692456745399e-70	5.52066317345312e-70	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"subclass"	14212.812676208	-28381.625352416	-28207.8898787518
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-0.267327810043728	0.0204942143125883	-13.0440623859157	6.86969129223047e-39	1.23654443260148e-38	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"subclass"	14212.812676208	-28381.625352416	-28207.8898787518
"fixed"	"cond"	NA	"referencewhole cortex"	-1.04919232190726	0.0200894396319297	-52.2260621067649	0	0	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"subclass"	14212.812676208	-28381.625352416	-28207.8898787518
"fixed"	"cond"	NA	"methodscvi_rf"	-0.323980193773069	0.0234042348990057	-13.8428021753803	1.40616203434213e-43	3.16386457726979e-43	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"subclass"	14212.812676208	-28381.625352416	-28207.8898787518
"fixed"	"cond"	NA	"methodscvi_knn"	-0.572252030024558	0.0230815359754705	-24.792632112209	1.07651163549221e-135	3.87544188777195e-135	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"subclass"	14212.812676208	-28381.625352416	-28207.8898787518
"fixed"	"cond"	NA	"cutoff"	-0.20466432399181	0.0304070200414825	-6.73082478035	1.68704028369879e-11	2.33590193127524e-11	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"subclass"	14212.812676208	-28381.625352416	-28207.8898787518
"fixed"	"cond"	NA	"subsample_ref100"	-0.00176478676673817	0.0101281042516694	-0.174246504862672	0.861671738919105	0.861671738919105	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"subclass"	14212.812676208	-28381.625352416	-28207.8898787518
"fixed"	"cond"	NA	"subsample_ref50"	-0.0537750674154177	0.0100808427925401	-5.33438210694164	9.58704508942959e-08	1.07854257256083e-07	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"subclass"	14212.812676208	-28381.625352416	-28207.8898787518
"fixed"	"cond"	NA	"treatment_statetreatment"	0.121884748260063	0.0199070672401789	6.12268732453267	9.20101438044364e-10	1.1829875631999e-09	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"subclass"	14212.812676208	-28381.625352416	-28207.8898787518
"fixed"	"cond"	NA	"methodscvi_rf:cutoff"	-2.65777744674074	0.0438602269779061	-60.5965274206071	0	0	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"subclass"	14212.812676208	-28381.625352416	-28207.8898787518
"fixed"	"cond"	NA	"methodscvi_knn:cutoff"	-0.163094729508991	0.0425959505516556	-3.8288787407434	0.000128728409645286	0.000136300669036185	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"subclass"	14212.812676208	-28381.625352416	-28207.8898787518
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x:methodscvi_rf"	0.289905571516447	0.0300323395803283	9.65311312963244	4.76856682372355e-22	7.80310934791127e-22	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"subclass"	14212.812676208	-28381.625352416	-28207.8898787518
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4:methodscvi_rf"	0.195899774062063	0.0283770458443537	6.90345905407353	5.07512896819905e-12	7.61269345229858e-12	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"subclass"	14212.812676208	-28381.625352416	-28207.8898787518
"fixed"	"cond"	NA	"referencewhole cortex:methodscvi_rf"	0.671925849597227	0.0283542442410516	23.6975404417376	3.82249965401114e-124	1.14674989620334e-123	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"subclass"	14212.812676208	-28381.625352416	-28207.8898787518
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x:methodscvi_knn"	0.41768533272963	0.0303109831078071	13.7799995217591	3.36274414630369e-43	6.72548829260737e-43	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"subclass"	14212.812676208	-28381.625352416	-28207.8898787518
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4:methodscvi_knn"	0.732274842930976	0.0285564618636016	25.6430522250497	5.05407948472792e-145	2.27433576812756e-144	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"subclass"	14212.812676208	-28381.625352416	-28207.8898787518
"fixed"	"cond"	NA	"referencewhole cortex:methodscvi_knn"	0.782598293009897	0.02781179549932	28.1390783643952	3.26001227334367e-174	1.9560073640062e-173	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"subclass"	14212.812676208	-28381.625352416	-28207.8898787518
"ran_pars"	"cond"	"study"	"sd__(Intercept)"	0.717026718283468	NA	NA	NA	NA	"macro_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + method:cutoff + reference:method + (1 | study )"	"subclass"	14212.812676208	-28381.625352416	-28207.8898787518
