"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.661604412472885	0.0806584577894005	0.491067777483299	0.798450367270336
0.05	"seurat"	0.648599621414652	0.0820802753795447	0.476760716593858	0.788982466626852
0.1	"seurat"	0.635370492056245	0.0834083452580126	0.462476436087649	0.779203360621407
0.15	"seurat"	0.621933630286215	0.0846352489615425	0.448238297356903	0.769114598998979
0.2	"seurat"	0.608306865430084	0.0857539669235511	0.434069413823486	0.75871885784367
0.25	"seurat"	0.594509171247351	0.086757961307022	0.419992501193475	0.748019991075928
0.5	"seurat"	0.52368814049245	0.0898715417541975	0.351737134982448	0.690201018584218
0.75	"seurat"	0.451901497592926	0.0895339663869428	0.288731778539064	0.626111271655492
0	"scvi"	0.6980939238019	0.0759612976464099	0.532892501124791	0.824149115197475
0.05	"scvi"	0.65146660883783	0.0817966744659229	0.479848991586299	0.791110445793088
0.1	"scvi"	0.601746258152528	0.0862998505084804	0.427237901534788	0.753733108986791
0.15	"scvi"	0.549834226227731	0.089109511750044	0.376205615845723	0.712116739735256
0.2	"scvi"	0.496813877075628	0.0899851127600027	0.327764287580636	0.666595066816149
0.25	"scvi"	0.443865087665827	0.0888491715031221	0.282718313861351	0.617756630651869
0.5	"scvi"	0.21598516823462	0.0610269761481127	0.119661256289498	0.358289829771107
0.75	"scvi"	0.0868318819634161	0.0286868088464	0.0446977084375995	0.161950464525361
