"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.202215216290848	0.0611382460373284	0.107604032170562	0.347610132958017
0.05	"seurat"	0.200383684737336	0.0606867808796072	0.106557876203688	0.344929497344895
0.1	"seurat"	0.198564613115276	0.0602443197821333	0.105511157415314	0.342281422552905
0.15	"seurat"	0.196757991536295	0.0598107540466858	0.104464057271466	0.339665818621763
0.2	"seurat"	0.194963808642348	0.0593859708279658	0.10341676060197	0.33708257929937
0.25	"seurat"	0.193182051628223	0.0589698532957948	0.102369455380725	0.334531582481292
0.5	"seurat"	0.184459108126537	0.0570149045822204	0.097139570454075	0.322254911341476
0.75	"seurat"	0.176044098505129	0.0552570909064571	0.0919390495674574	0.310757709413432
0	"scvi"	0.225864141140317	0.0662767775895498	0.121863325132399	0.380193898005557
0.05	"scvi"	0.214883640309773	0.0639081998056826	0.115234989832797	0.36514041442513
0.1	"scvi"	0.204296085219913	0.0615484150186599	0.108911843278134	0.350370955083863
0.15	"scvi"	0.194101222615486	0.0592058006715579	0.102885195300707	0.335907274154397
0.2	"scvi"	0.184297274138945	0.0568879956931965	0.0971460525549046	0.321768886904269
0.25	"scvi"	0.174881060501615	0.0546018922789188	0.0916851895314016	0.307973023948968
0.5	"scvi"	0.133422680474077	0.0438369483241152	0.0682237660575685	0.2445749646564
0.75	"scvi"	0.10059445137552	0.0344963106621091	0.0503022168126199	0.19105351049423
