"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.0386731439698463	0.00311728612887173	0.0330001990220604	0.0452756440735546
0.05	"seurat"	0.0387764027499479	0.00296585306833397	0.0333583789040425	0.0450334184178313
0.1	"seurat"	0.0388799260843434	0.00284145808486946	0.0336727207764254	0.0448550040905362
0.15	"seurat"	0.0389837145912259	0.0027483463685945	0.0339350363712255	0.0447487167452546
0.2	"seurat"	0.0390877688899139	0.00269035734700547	0.0341379176928209	0.0447220953831028
0.25	"seurat"	0.0391920896008517	0.00267037957340271	0.0342758029204196	0.0447808364580756
0.5	"seurat"	0.039717711133668	0.00313591313404416	0.0340017027908201	0.0463485299866372
0.75	"seurat"	0.0402500866870832	0.00427110652366865	0.0326569955184027	0.0495182760147036
0	"scvi"	0.0591893598006895	0.00390659396676846	0.0519736196902515	0.06733574000699
0.05	"scvi"	0.0534551685379693	0.00344199235004399	0.0470905754969691	0.0606252491617381
0.1	"scvi"	0.0482480095192624	0.00309627674325372	0.0425234235042285	0.0546992240648317
0.15	"scvi"	0.0435247645051848	0.00284737221004516	0.0382679722356445	0.0494665296151216
0.2	"scvi"	0.039244836130977	0.00267211740421852	0.0343251174460143	0.0448369440894813
0.25	"scvi"	0.0353702034575497	0.00254861680004492	0.0306963168680578	0.04072584534613
0.5	"scvi"	0.0209232472469575	0.0022023262760565	0.017011909703881	0.0257103490729601
0.75	"scvi"	0.0123018954481415	0.00183692720798213	0.00917325003425204	0.0164798545582537
