"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Dissection Primary somatosensory cortex S1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	4.16648071326763	0.0372423785415802	Inf	1	159.653251348474	0
"Dissection Primary somatosensory cortex S1 seurat / whole cortex seurat"	1.17357263264871	0.0113233612353967	Inf	1	16.5881296729059	0
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.3601331122008	0.0165262238238047	Inf	1	25.3145089161016	0
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.14306555754074	0.0110925340707998	Inf	1	13.7789587545985	0
"Dissection Primary somatosensory cortex S1 seurat / Dissection Angular gyrus AnG scvi"	0.842603147390642	0.0081898472561327	Inf	1	-17.6198079726782	0
"Dissection Primary somatosensory cortex S1 seurat / Dissection Anterior cingulate cortex ACC scvi"	1.0346484233474	0.0100042973174022	Inf	1	3.52267269385902	0.0535513621796663
"Dissection Primary somatosensory cortex S1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.24121427216655	0.0262705957967842	Inf	1	68.8488314447451	0
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary auditory cortexA1 scvi"	0.89194503702114	0.00869201899223149	Inf	1	-11.7342815628218	0
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.866025704188098	0.00848486063943354	Inf	1	-14.6814119381078	0
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary visual cortexV1 scvi"	1.1745299405241	0.0112907905784193	Inf	1	16.734373120521	0
"Dissection Primary somatosensory cortex S1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	2.32439664359432	0.0215579943053658	Inf	1	90.942446732038	0
"Dissection Primary somatosensory cortex S1 seurat / whole cortex scvi"	0.784988620846879	0.00774845590464036	Inf	1	-24.5255057758365	0
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.972000585069119	0.0117700250966626	Inf	1	-2.34525589833088	0.702420450551687
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.765513092596468	0.00750231916709996	Inf	1	-27.265163387759	0
"Dissection Primary visual cortexV1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	3.18160079155136	0.0274656407306554	Inf	1	134.070614334238	0
"Dissection Primary visual cortexV1 seurat / whole cortex seurat"	0.896161502701358	0.00845204739003523	Inf	1	-11.6244424043344	0
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.03862249322629	0.0124011451839793	Inf	1	3.17381340177731	0.149830752377894
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.872865742804437	0.00828192414488046	Inf	1	-14.33080384745	0
"Dissection Primary visual cortexV1 seurat / Dissection Angular gyrus AnG scvi"	0.643427157160473	0.00611049400497225	Inf	1	-46.431094534594	0
"Dissection Primary visual cortexV1 seurat / Dissection Anterior cingulate cortex ACC scvi"	0.79007643842368	0.00744991926286193	Inf	1	-24.9884882017063	0
"Dissection Primary visual cortexV1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.71143216375745	0.0196502791462479	Inf	1	46.7985602861912	0
"Dissection Primary visual cortexV1 seurat / Dissection Primary auditory cortexA1 scvi"	0.681105525526642	0.00648168703751977	Inf	1	-40.3552997002974	0
"Dissection Primary visual cortexV1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.661313049445932	0.0063285743466591	Inf	1	-43.212170015262	0
"Dissection Primary visual cortexV1 seurat / Dissection Primary visual cortexV1 scvi"	0.896892520484397	0.00839923804411064	Inf	1	-11.620002502987	0
"Dissection Primary visual cortexV1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.77495174226767	0.0159739890243175	Inf	1	63.7548831267004	0
"Dissection Primary visual cortexV1 seurat / whole cortex scvi"	0.599431652111626	0.00578280366777361	Inf	1	-53.0492030924644	0
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.742237404579016	0.00882486860233749	Inf	1	-25.0712717604907	0
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.584559782934343	0.00559728752491226	Inf	1	-56.0714342580147	0
"(Human Multiple Cortical Areas SMART-seq seurat) / whole cortex seurat"	0.281670002434337	0.00245977014633203	Inf	1	-145.087244343331	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.326446515849606	0.00367219210436682	Inf	1	-99.5191219714158	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.274347977635128	0.00241360750458775	Inf	1	-147.012365271598	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Angular gyrus AnG scvi"	0.202233780827901	0.00177804066868358	Inf	1	-181.79365109409	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Anterior cingulate cortex ACC scvi"	0.248326704130104	0.00215710220872515	Inf	1	-160.364025287281	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	0.53791543184868	0.00576349394261948	Inf	1	-57.8705514451504	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary auditory cortexA1 scvi"	0.214076362859632	0.00188421103817965	Inf	1	-175.130128203316	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.207855445347521	0.0018418683207908	Inf	1	-177.277982347085	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary visual cortexV1 scvi"	0.281899766578531	0.00242648060324018	Inf	1	-147.102980959672	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	0.557880091990485	0.00454584273286436	Inf	1	-71.6226022390721	0
"(Human Multiple Cortical Areas SMART-seq seurat) / whole cortex scvi"	0.188405677325514	0.00168665410796326	Inf	1	-186.451271283167	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.23329055189765	0.00260995838384666	Inf	1	-130.096916977462	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.183731341935363	0.00163106207933033	Inf	1	-190.852615664764	0
"whole cortex seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.15896798746153	0.0139136812326051	Inf	1	12.2888025421504	0
"whole cortex seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.974004953541634	0.00929697766748482	Inf	1	-2.75941384824916	0.384229344402756
"whole cortex seurat / Dissection Angular gyrus AnG scvi"	0.717981251393804	0.006854338151921	Inf	1	-34.7043976641242	0
"whole cortex seurat / Dissection Anterior cingulate cortex ACC scvi"	0.881622828075186	0.00836414675224587	Inf	1	-13.2800748599671	0
"whole cortex seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.90973631270543	0.0220592163852152	Inf	1	56.0098268569867	0
"whole cortex seurat / Dissection Primary auditory cortexA1 scvi"	0.760025423401408	0.0072735059709451	Inf	1	-28.6730439017836	0
"whole cortex seurat / Dissection Primary somatosensory cortex S1 scvi"	0.737939587286993	0.00710127590013849	Inf	1	-31.5795235466543	0
"whole cortex seurat / Dissection Primary visual cortexV1 scvi"	1.00081572102889	0.00943277093465277	Inf	1	0.0865126106124494	1
"whole cortex seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.98061592348848	0.0179695291937106	Inf	1	75.3257635520601	0
"whole cortex seurat / whole cortex scvi"	0.668887974215273	0.00648748914995707	Inf	1	-41.4622243612561	0
"whole cortex seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.828240671287086	0.00989771000639809	Inf	1	-15.7696272788573	0
"whole cortex seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.652292897175639	0.00627937802138274	Inf	1	-44.3833288707005	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.84040712433739	0.0101370131897253	Inf	1	-14.4145620600187	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Angular gyrus AnG scvi"	0.619500503172991	0.00746611983276195	Inf	1	-39.7318448443367	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Anterior cingulate cortex ACC scvi"	0.760696445124592	0.00903502530678947	Inf	1	-23.0288639756781	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.64779039055971	0.015170904522428	Inf	1	54.2462433115415	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary auditory cortexA1 scvi"	0.655777753677289	0.00790618198716474	Inf	1	-34.9972334004076	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.636721285894439	0.00770062525574201	Inf	1	-37.3256442995086	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary visual cortexV1 scvi"	0.863540435850146	0.0102944155666533	Inf	1	-12.3070561547625	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	1.708947913071	0.0198242352019304	Inf	1	46.1953489442389	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / whole cortex scvi"	0.577141026716648	0.0070185592683625	Inf	1	-45.1996349314079	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.714636366360016	0.00698836395890574	Inf	1	-34.357763825966	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.562822186835676	0.0068170542984491	Inf	1	-47.4553103158436	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Angular gyrus AnG scvi"	0.737143326410315	0.00708810421391122	Inf	1	-31.7163455110075	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Anterior cingulate cortex ACC scvi"	0.905152304276757	0.00865158816021619	Inf	1	-10.4258649085167	2.06279437975354e-13
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.96070492841061	0.0227857519927418	Inf	1	57.9375480263014	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary auditory cortexA1 scvi"	0.780309607910963	0.00752100673353998	Inf	1	-25.7368625455893	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.757634326810895	0.00734232764794845	Inf	1	-28.6400678970816	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary visual cortexV1 scvi"	1.02752631533317	0.00975885098895541	Inf	1	2.85912095010781	0.315622901664579
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	2.03347623262761	0.0186023165530388	Inf	1	77.5845933081363	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / whole cortex scvi"	0.686739807413804	0.00670687945043587	Inf	1	-38.4793973652514	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.850345440519038	0.0102200722484836	Inf	1	-13.4883312604538	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.669701827289277	0.0064925067049769	Inf	1	-41.3551616796998	0
"Dissection Angular gyrus AnG scvi / Dissection Anterior cingulate cortex ACC scvi"	1.22791901092641	0.0101796286300739	Inf	1	24.7668569819435	0
"Dissection Angular gyrus AnG scvi / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.65986933363245	0.0282052670766566	Inf	1	92.2554281113564	0
"Dissection Angular gyrus AnG scvi / Dissection Primary auditory cortexA1 scvi"	1.05855887173375	0.00883475594112249	Inf	1	6.81862881859928	1.74455261348072e-09
"Dissection Angular gyrus AnG scvi / Dissection Primary somatosensory cortex S1 scvi"	1.02779785106428	0.0086452162297199	Inf	1	3.25968483906211	0.118524554053157
"Dissection Angular gyrus AnG scvi / Dissection Primary visual cortexV1 scvi"	1.39393016055228	0.0114727383555843	Inf	1	40.3532375856932	0
"Dissection Angular gyrus AnG scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.75859003232124	0.0217493469983203	Inf	1	128.702513521559	0
"Dissection Angular gyrus AnG scvi / whole cortex scvi"	0.931623176673168	0.00790567658365083	Inf	1	-8.34640101166111	2.22932783344731e-13
"Dissection Angular gyrus AnG scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.15356866168753	0.0126951051269205	Inf	1	12.9813174643982	0
"Dissection Angular gyrus AnG scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.908509652458688	0.00763788119122806	Inf	1	-11.413019778302	0
"Dissection Anterior cingulate cortex ACC scvi / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.16616023529573	0.0225851307868319	Inf	1	74.1349179620437	0
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary auditory cortexA1 scvi"	0.862075480804806	0.00716622589109239	Inf	1	-17.8535722855506	0
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary somatosensory cortex S1 scvi"	0.837024137519339	0.0070125405731865	Inf	1	-21.2346120360917	0
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary visual cortexV1 scvi"	1.13519714911867	0.00929129599844624	Inf	1	15.4930152466374	0
"Dissection Anterior cingulate cortex ACC scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.24655698606702	0.0175665652163969	Inf	1	103.512584376312	0
"Dissection Anterior cingulate cortex ACC scvi / whole cortex scvi"	0.758700833184675	0.00641469423430146	Inf	1	-32.6614974311389	0
"Dissection Anterior cingulate cortex ACC scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.939450119611073	0.0101872644026885	Inf	1	-5.75999332379486	1.58081087708872e-06
"Dissection Anterior cingulate cortex ACC scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.739877503625633	0.00619765396183766	Inf	1	-35.9657657535448	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary auditory cortexA1 scvi"	0.397974012613666	0.00422136642423726	Inf	1	-86.8630463112964	0
