"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.456426482049427	0.033636377032828	0.391577649716776	0.522786907185477
0.05	"seurat"	0.434107397571259	0.0325979479526453	0.371587273452443	0.498797178090421
0.1	"seurat"	0.412052383159437	0.0315969948852122	0.351756045075572	0.475109210490157
0.15	"seurat"	0.390344967709479	0.0306483216916188	0.33214580761524	0.451842504497364
0.2	"seurat"	0.369063287735856	0.0297622235447895	0.312821522713309	0.429102564977888
0.25	"seurat"	0.348279052387107	0.0289441047156229	0.293850630044009	0.406978649837816
0.5	"seurat"	0.253792338483216	0.0257553189433527	0.206645918473102	0.307525739278789
0.75	"seurat"	0.177940627822099	0.0231671778526134	0.136928159064122	0.227992096239598
0	"scvi"	0.151957107967394	0.0180407401979807	0.119839275881459	0.190816608006687
0.05	"scvi"	0.140769137446177	0.0165642914294035	0.111297326847518	0.176495250941458
0.1	"scvi"	0.130278348321591	0.0152466389577594	0.10317259903555	0.163209414620992
0.15	"scvi"	0.120459775262653	0.0140777883516734	0.0954589907990798	0.150915846215051
0.2	"scvi"	0.111286503707774	0.0130459873115216	0.0881510614839936	0.139564542166986
0.25	"scvi"	0.102730204308438	0.0121382086494695	0.081243836824672	0.129100542368917
0.5	"scvi"	0.0681685958148467	0.00898078625831176	0.052525263345011	0.0880379973347491
0.75	"scvi"	0.0446558888809177	0.00708017286444607	0.0326524246343467	0.0607946660565958
