"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.0504022094248739	0.00421980898968792	0.0427382251511858	0.0593553129884006
0.05	"seurat"	0.0504022074074598	0.00401701827476036	0.0430796117261903	0.0588928819411035
0.1	"seurat"	0.0504022053900457	0.0038519181008297	0.0433594697136937	0.0585188938749235
0.15	"seurat"	0.0504022033726317	0.00372951733234488	0.0435680677866154	0.058243067730847
0.2	"seurat"	0.0504022013552178	0.0036541093532666	0.0436970554206523	0.0580737451783439
0.25	"seurat"	0.0504021993378039	0.00362862506621941	0.0437407280790284	0.0580166254374738
0.5	"seurat"	0.0504021892507358	0.00421980764105723	0.0427382074860652	0.0593552900285586
0.75	"seurat"	0.0504021791636696	0.00563261460841151	0.0404305859686017	0.0626724877756281
0	"scvi"	0.0758933244954079	0.00589041524068803	0.0651142117945237	0.08828831549143
0.05	"scvi"	0.0755308401240991	0.00555205981712828	0.0653337850036665	0.0871709819778288
0.1	"scvi"	0.0751699462327884	0.00527608693762186	0.0654511775881719	0.0861987355139592
0.15	"scvi"	0.0748106371862696	0.00507049133915313	0.065450626010239	0.0853869112826519
0.2	"scvi"	0.0744529073563847	0.00494184162404852	0.0653191321726999	0.0847480815698912
0.25	"scvi"	0.074096751122155	0.00489400139459609	0.0650489665150933	0.0842895529198586
0.5	"scvi"	0.0723393776701636	0.0057558174249083	0.0618279304626255	0.0844769748786106
0.75	"scvi"	0.0706205053111306	0.00772649497369238	0.0568846148025501	0.0873659392576828
