"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.479559677106504	NA	NA	NA
0.05	"seurat"	0.479554927397209	NA	NA	NA
0.1	"seurat"	0.479550177691611	NA	NA	NA
0.15	"seurat"	0.47954542798971	NA	NA	NA
0.2	"seurat"	0.479540678291507	NA	NA	NA
0.25	"seurat"	0.479535928597002	NA	NA	NA
0.5	"seurat"	0.479512180179987	NA	NA	NA
0.75	"seurat"	0.479488431855566	NA	NA	NA
0	"scvi"	0.47952944789132	NA	NA	NA
0.05	"scvi"	0.479532243364742	NA	NA	NA
0.1	"scvi"	0.479535038839445	NA	NA	NA
0.15	"scvi"	0.47953783431543	NA	NA	NA
0.2	"scvi"	0.479540629792697	NA	NA	NA
0.25	"scvi"	0.479543425271245	NA	NA	NA
0.5	"scvi"	0.479557402683196	NA	NA	NA
0.75	"scvi"	0.479571380127151	NA	NA	NA
