"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.709708402104347	0.0600881681931932	0.579875565802273	0.812398951538526
0.05	"seurat"	0.69322464050104	0.0619806049533952	0.560685565432978	0.800037995927899
0.1	"seurat"	0.676231878238209	0.0637743843764677	0.541289974019652	0.787091166500398
0.15	"seurat"	0.65876119214985	0.0654525869992818	0.521745901888516	0.773559183911483
0.2	"seurat"	0.640848468149337	0.066998660614118	0.502112403482987	0.75944654522705
0.25	"seurat"	0.622534231240395	0.0683967429204505	0.482449776862868	0.744761799438059
0.5	"seurat"	0.526642044311608	0.0727009839193203	0.385804031676266	0.663364284208448
0.75	"seurat"	0.428743294839485	0.0718463673204704	0.296924037060012	0.571513276997165
0	"scvi"	0.745462298154308	0.0553545412544491	0.623097645841609	0.838403106179024
0.05	"scvi"	0.699886094626768	0.061226272406393	0.568412997616864	0.805045387118203
0.1	"scvi"	0.649980940364619	0.0662737193557639	0.511982993579548	0.766735646364671
0.15	"scvi"	0.596560795084892	0.0700781501403835	0.455221031043663	0.723503608899374
0.2	"scvi"	0.540748243357882	0.0722891080193478	0.399575143342583	0.675670639285695
0.25	"scvi"	0.483894370024296	0.0726891564410727	0.34638339635352	0.623888276907574
0.5	"scvi"	0.230862897423434	0.0517906722358726	0.144899821216216	0.347121897074574
0.75	"scvi"	0.0876681098545024	0.0234793279205846	0.0512771670038235	0.14591329547371
