"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.28943850310877	0.0458317221210399	0.208327948927416	0.386703185370127
0.05	"seurat"	0.28406526087331	0.0451773675153177	0.204253126585322	0.380164767857592
0.1	"seurat"	0.278752637309317	0.0445518829549114	0.200187130545316	0.37374367531666
0.15	"seurat"	0.273501414591679	0.0439549363778811	0.196131809581781	0.367440914942306
0.2	"seurat"	0.268312315040019	0.0433860799363788	0.192089126555721	0.361257146651736
0.25	"seurat"	0.263186001623621	0.0428447549726167	0.188061149583538	0.355192692621019
0.5	"seurat"	0.238515359458212	0.0405246281123209	0.168220151805402	0.32664948458481
0.75	"seurat"	0.215480989213564	0.038758152260385	0.149095306709786	0.300970256631778
0	"scvi"	0.250026814143912	0.0418973468981994	0.177038120498345	0.340651162396176
0.05	"scvi"	0.240580329319082	0.0406874288642849	0.16992907515018	0.328964762536407
0.1	"scvi"	0.231380638388317	0.0395027347255717	0.163006371911869	0.317553832855987
0.15	"scvi"	0.222429701811099	0.0383445020096257	0.156271124385927	0.306424826157047
0.2	"scvi"	0.213728745660517	0.0372136842810208	0.14972411806311	0.295582784180242
0.25	"scvi"	0.205278296122287	0.0361109701123627	0.143365809701462	0.285031398190291
0.5	"scvi"	0.166757854376759	0.0310272206365362	0.114397810748159	0.236678414701216
0.75	"scvi"	0.134244750763386	0.0266355688949268	0.0900301811073844	0.195508152176791
