"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.974720658766101	0.00715381277080377	0.956187835236683	0.985532594405769
0.05	"seurat"	0.968712699580739	0.00879208733151405	0.946043500551734	0.982038522338424
0.1	"seurat"	0.961333514494262	0.0107751188114767	0.933709322181632	0.977721014138494
0.15	"seurat"	0.952299629793704	0.0131595291077987	0.918792985689287	0.972396522817337
0.2	"seurat"	0.941284016989377	0.0160029925141598	0.900871017713935	0.965846031697676
0.25	"seurat"	0.927917085091056	0.0193594285844133	0.879505836363002	0.957811033336991
0.5	"seurat"	0.811239948928306	0.0443059646762949	0.709078841946356	0.883423815661135
0.75	"seurat"	0.589294380760845	0.0701959903656665	0.448312283523072	0.716992181359733
0	"scvi"	0.976848314152727	0.00656455446051558	0.959815865433057	0.986760967574661
0.05	"scvi"	0.963118010713435	0.0102997314189383	0.936675517368385	0.97876914642024
0.1	"scvi"	0.941730560501354	0.0158968999906104	0.901567168884711	0.966121949297588
0.15	"scvi"	0.909111169812037	0.0239200486716983	0.850096063543398	0.94635887625249
0.2	"scvi"	0.860928001151401	0.0346423831626572	0.778310590049271	0.916076168265844
0.25	"scvi"	0.793016989730619	0.0474747203851699	0.684869364682881	0.871038809255209
0.5	"scvi"	0.258103722120263	0.0554326076266904	0.164748234314529	0.38027501382251
0.75	"scvi"	0.030622954514431	0.00863919049448701	0.0175431838019321	0.0529293025860877
