"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.461845303725257	0.0117130213711186	0.43896075643764	0.484891778719121
0.05	"seurat"	0.441794938420399	0.0105153796866313	0.421275078989531	0.46251550005767
0.1	"seurat"	0.421932560957841	0.00946755862792871	0.403475355789657	0.440610450777091
0.15	"seurat"	0.402319558937639	0.00862549966885693	0.385518299834793	0.419353332581687
0.2	"seurat"	0.383014180628326	0.00804214055500829	0.367363133332881	0.39891157218869
0.25	"seurat"	0.364070884412664	0.00775157880634818	0.349001839913565	0.379411368131469
0.5	"seurat"	0.276365738844581	0.00960375680507993	0.25792485548808	0.295599889869806
0.75	"seurat"	0.203042922423727	0.0122983531751459	0.1799770189009	0.228242159437044
0	"scvi"	0.819501275714248	0.00908705024376702	0.800981181329477	0.836649417569867
0.05	"scvi"	0.749719113046746	0.0101171294771945	0.729349634210524	0.769041016380686
0.1	"scvi"	0.6640192617764	0.010530048847673	0.643055282349075	0.684356349842511
0.15	"scvi"	0.565963232311608	0.0102348681165957	0.545784287706788	0.585925838881164
0.2	"scvi"	0.462456399565434	0.00940586735570656	0.444061293365723	0.480954285102298
0.25	"scvi"	0.362087541449898	0.00837543508962416	0.345820946561867	0.378676370221528
0.5	"scvi"	0.06626057424873	0.00368294620484882	0.0593902818122152	0.0738632150183319
0.75	"scvi"	0.00879367807953689	0.000891454241309384	0.00720637740495245	0.0107268253046126
