"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.0386731605850059	0.00311728804304739	0.033000212224687	0.0452756648261402
0.05	"seurat"	0.0387764142207521	0.00296585446586213	0.0333583878846857	0.045033432910564
0.1	"seurat"	0.0388799323843169	0.00284145902685775	0.0336727254076307	0.0448550124386971
0.15	"seurat"	0.0389837156938006	0.00274834690966132	0.0339350365351241	0.0447487190476151
0.2	"seurat"	0.0390877647684285	0.00269035753260281	0.0341379132863051	0.044722091716705
0.25	"seurat"	0.0391920802285515	0.00267037943676586	0.034275793861052	0.0447808268722786
0.5	"seurat"	0.0397176751026891	0.00313591132093474	0.0340016702172035	0.0463484903090502
0.75	"seurat"	0.0402500233144195	0.00427110170240016	0.0326569410924281	0.0495182026785636
0	"scvi"	0.0591893566468293	0.00390659409550614	0.0519736163374923	0.0673357371666219
0.05	"scvi"	0.0534551628302201	0.00344199247707239	0.0470905696105615	0.0606252437837488
0.1	"scvi"	0.0482480017598423	0.00309627686700907	0.0425234155866747	0.0546992166453184
0.15	"scvi"	0.0435247551322616	0.00284737230916422	0.0382679627623462	0.0494665205454737
0.2	"scvi"	0.0392448255240369	0.00267211744717821	0.0343251068523114	0.0448369336811635
0.25	"scvi"	0.0353701919428063	0.00254861675482261	0.0306963055362601	0.0407258338555317
0.5	"scvi"	0.0209232345800607	0.00220232556916439	0.017011898406134	0.0257103350185274
0.75	"scvi"	0.0123018845225369	0.00183692598817725	0.00917324128716471	0.016479841008145
