"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.66954078147176	0.0361632170805467	Inf	1	72.4835776594877	0
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary auditory cortexA1 scvi"	0.926329885265684	0.0103121751800851	Inf	1	-6.87413312145905	1.18395893089485e-09
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary somatosensory cortex S1 scvi"	0.873703571078318	0.00975456187301659	Inf	1	-12.093041610044	0
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary visual cortexV1 scvi"	1.2216226496638	0.0135864130326125	Inf	1	17.9991908564796	0
"Dissection Anterior cingulate cortex ACC seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	2.46005649362058	0.0266816100776221	Inf	1	82.9974001592669	0
"Dissection Anterior cingulate cortex ACC seurat / whole cortex scvi"	0.797926922625472	0.00894346569497157	Inf	1	-20.140138327515	0
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.931051386697125	0.0127585826025289	Inf	1	-5.21335837120139	3.41597050530495e-05
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.860938875648174	0.00964146100700857	Inf	1	-13.3703700156951	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary auditory cortexA1 seurat"	0.226851404247496	0.0030951710985986	Inf	1	-108.72581585405	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary somatosensory cortex S1 seurat"	0.225816872901241	0.00308400556105575	Inf	1	-108.956510976397	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary visual cortexV1 seurat"	0.235187996861678	0.00320832297193419	Inf	1	-106.100313792146	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	0.446099176691513	0.00598204895814535	Inf	1	-60.1963466849699	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / whole cortex seurat"	0.262173631390593	0.00356054829151195	Inf	1	-98.5759689843656	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.250485642434035	0.00267968595522433	Inf	1	-129.403491907589	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.227944914210128	0.00311441103955303	Inf	1	-108.223043040014	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Angular gyrus AnG scvi"	0.217164361419028	0.00300288989782942	Inf	1	-110.437571256988	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Anterior cingulate cortex ACC scvi"	0.258081694863559	0.00353353235086747	Inf	1	-98.9282752809019	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	0.636417887758672	0.00682565453263767	Inf	1	-42.1347377996093	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary auditory cortexA1 scvi"	0.220836824460685	0.00305816453480392	Inf	1	-109.064356258426	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary somatosensory cortex S1 scvi"	0.208290723667581	0.00289140009376546	Inf	1	-113.0147123919	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary visual cortexV1 scvi"	0.291234549302732	0.00401382207750752	Inf	1	-89.5093504058833	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	0.586476883328922	0.00789825857138938	Inf	1	-39.623542331422	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / whole cortex scvi"	0.190225588688371	0.00265017146499809	Inf	1	-119.119782656741	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.22196242927965	0.00247674213989281	Inf	1	-134.898303887644	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.205247623311175	0.00285461346632658	Inf	1	-113.856897746415	0
"Dissection Primary auditory cortexA1 seurat / Dissection Primary somatosensory cortex S1 seurat"	0.995439607924459	0.0107787718411889	Inf	1	-0.4221239405827	0.999999999995497
"Dissection Primary auditory cortexA1 seurat / Dissection Primary visual cortexV1 seurat"	1.03674913382986	0.0112258656196768	Inf	1	3.33304010770462	0.0960543886223701
"Dissection Primary auditory cortexA1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.96648188346595	0.0212510316546563	Inf	1	62.5769951574693	0
"Dissection Primary auditory cortexA1 seurat / whole cortex seurat"	1.15570645136743	0.0124614045325258	Inf	1	13.4209883092034	0
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.10418378614379	0.0152442043417756	Inf	1	7.17857654033513	1.33894340059726e-10
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.00482037995867	0.0108816581584325	Inf	1	0.444048075843032	0.999999999987979
"Dissection Primary auditory cortexA1 seurat / Dissection Angular gyrus AnG scvi"	0.957297849397926	0.0106155037761349	Inf	1	-3.93548460312161	0.0124323355248306
"Dissection Primary auditory cortexA1 seurat / Dissection Anterior cingulate cortex ACC scvi"	1.13766849149406	0.0126520391935699	Inf	1	11.5979409083169	0
"Dissection Primary auditory cortexA1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.80543948965084	0.0383015325827597	Inf	1	75.5578053131642	0
"Dissection Primary auditory cortexA1 seurat / Dissection Primary auditory cortexA1 scvi"	0.973486698013784	0.0108492516042111	Inf	1	-2.41110421497447	0.653072883921615
"Dissection Primary auditory cortexA1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.918181328251043	0.0102625112187363	Inf	1	-7.63714725854174	4.33764135721049e-12
"Dissection Primary auditory cortexA1 seurat / Dissection Primary visual cortexV1 scvi"	1.28381197493048	0.0142982530599511	Inf	1	22.4320809242627	0
"Dissection Primary auditory cortexA1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	2.58529095411317	0.0280905171156371	Inf	1	87.4176763994235	0
"Dissection Primary auditory cortexA1 seurat / whole cortex scvi"	0.838547106725572	0.00940857454392687	Inf	1	-15.6936806644451	0
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.978448557618304	0.0135067015966983	Inf	1	-1.57829232900777	0.99101546049669
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.904766818578954	0.0101435811379464	Inf	1	-8.92655930180872	1.39666056497845e-13
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary visual cortexV1 seurat"	1.04149877659734	0.0112746184582688	Inf	1	3.7560633177119	0.024173329153513
"Dissection Primary somatosensory cortex S1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.97549089649564	0.0213599421494013	Inf	1	62.965883684514	0
"Dissection Primary somatosensory cortex S1 seurat / whole cortex seurat"	1.16100107145338	0.0125156298862162	Inf	1	13.8480675627946	0
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.10924236624064	0.0153250075324277	Inf	1	7.50428180592361	1.18551835015523e-11
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.00942374802001	0.0109275469207261	Inf	1	0.8664353283576	0.999998450463925
"Dissection Primary somatosensory cortex S1 seurat / Dissection Angular gyrus AnG scvi"	0.961683503225212	0.0106723906472312	Inf	1	-3.52056642608922	0.0539169260522926
"Dissection Primary somatosensory cortex S1 seurat / Dissection Anterior cingulate cortex ACC scvi"	1.14288047455351	0.0127226001213918	Inf	1	11.9970565645923	0
"Dissection Primary somatosensory cortex S1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.81829200618239	0.0385356924399428	Inf	1	75.7770164231131	0
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary auditory cortexA1 scvi"	0.97794651756278	0.010908454783991	Inf	1	-1.99922878242448	0.903516352679151
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.922387778165164	0.0103181176133471	Inf	1	-7.22218002166607	9.72836255996867e-11
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary visual cortexV1 scvi"	1.28969348286964	0.0143789486702989	Inf	1	22.8183531572042	0
"Dissection Primary somatosensory cortex S1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	2.59713490756474	0.0282572641892858	Inf	1	87.72004956339	0
"Dissection Primary somatosensory cortex S1 seurat / whole cortex scvi"	0.842388729612622	0.00945936713987303	Inf	1	-15.2738764994045	0
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.982931108857943	0.0135872743150183	Inf	1	-1.24545815826909	0.999580855224996
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.908911812807446	0.0101989637033319	Inf	1	-8.51141640178439	1.91291427142914e-13
"Dissection Primary visual cortexV1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.89677697265256	0.0204588569302582	Inf	1	59.3500107604942	0
"Dissection Primary visual cortexV1 seurat / whole cortex seurat"	1.11474069633233	0.0120113755035203	Inf	1	10.0808738833833	2.17714735128993e-13
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.06504432954269	0.0147041815783217	Inf	1	4.56436713996657	0.000867202788545018
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.969203008877148	0.0104916449485541	Inf	1	-2.88971074640558	0.295983419948544
"Dissection Primary visual cortexV1 seurat / Dissection Angular gyrus AnG scvi"	0.923364985955253	0.0101960381054124	Inf	1	-7.22050320569516	9.84901049605469e-11
"Dissection Primary visual cortexV1 seurat / Dissection Anterior cingulate cortex ACC scvi"	1.09734211910204	0.0121494567265501	Inf	1	8.38993954409701	2.12163620005867e-13
"Dissection Primary visual cortexV1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.7059964634716	0.0368428300270834	Inf	1	73.1143318925311	0
"Dissection Primary visual cortexV1 seurat / Dissection Primary auditory cortexA1 scvi"	0.938979996460306	0.0104199883155661	Inf	1	-5.67363556513712	2.62184301857982e-06
"Dissection Primary visual cortexV1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.885635008788664	0.00985728761628321	Inf	1	-10.9117945244413	1.79412040779425e-13
"Dissection Primary visual cortexV1 seurat / Dissection Primary visual cortexV1 scvi"	1.23830532675533	0.013727338396704	Inf	1	19.2812360918671	0
"Dissection Primary visual cortexV1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	2.49365142420022	0.0269522201452246	Inf	1	84.5410570319327	0
"Dissection Primary visual cortexV1 seurat / whole cortex scvi"	0.808823542131059	0.00903800040586853	Inf	1	-18.9877988874667	0
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.943765975481278	0.0129966043606587	Inf	1	-4.20282020478061	0.00425908889399285
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.872695996606869	0.0097424430687387	Inf	1	-12.1974825271221	0
"(Human Multiple Cortical Areas SMART-seq seurat) / whole cortex seurat"	0.587702567251971	0.00630540768628078	Inf	1	-49.5422479421809	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.561502140155823	0.00767952330470005	Inf	1	-42.1986053178638	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.510973626763172	0.00552191427873203	Inf	1	-62.131850584799	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Angular gyrus AnG scvi"	0.486807357569282	0.00532163837943684	Inf	1	-65.8530639879657	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Anterior cingulate cortex ACC scvi"	0.578529861403505	0.00631892030948525	Inf	1	-50.1049539523215	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.42662869830573	0.0190738444232014	Inf	1	26.5757280518032	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary auditory cortexA1 scvi"	0.495039749004958	0.00543099615812191	Inf	1	-64.0897104861386	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.466915732085329	0.0051425419167015	Inf	1	-69.1498590078045	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary visual cortexV1 scvi"	0.652847089884065	0.00712870542105488	Inf	1	-39.0508571439535	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	1.31467824639023	0.013906703319114	Inf	1	25.8641739073969	0
"(Human Multiple Cortical Areas SMART-seq seurat) / whole cortex scvi"	0.426419950153632	0.00471987878838751	Inf	1	-77.0042614882674	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.497562965540152	0.00675569018734451	Inf	1	-51.4108022620518	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.4600941540251	0.00507926049161662	Inf	1	-70.3216921852932	0
"whole cortex seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.955418899701837	0.0131397575300045	Inf	1	-3.31606252248529	0.100924152237541
"whole cortex seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.869442563697528	0.00937281253637127	Inf	1	-12.977708244681	0
"whole cortex seurat / Dissection Angular gyrus AnG scvi"	0.828322666422127	0.00910917475999705	Inf	1	-17.1274187550891	0
"whole cortex seurat / Dissection Anterior cingulate cortex ACC scvi"	0.984392265136161	0.0108507586031046	Inf	1	-1.42711639498092	0.997375423448952
"whole cortex seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.42746718799695	0.0329138578820097	Inf	1	65.4069604934372	0
"whole cortex seurat / Dissection Primary auditory cortexA1 scvi"	0.842330417782088	0.00930988628016282	Inf	1	-15.5243049852841	0
"whole cortex seurat / Dissection Primary somatosensory cortex S1 scvi"	0.794476250577862	0.00880710708199572	Inf	1	-20.7544754238403	0
"whole cortex seurat / Dissection Primary visual cortexV1 scvi"	1.11084607463381	0.0122573653324619	Inf	1	9.52686871996825	1.63979940737136e-13
"whole cortex seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	2.23697890675807	0.0240441932275125	Inf	1	74.9058381233317	0
"whole cortex seurat / whole cortex scvi"	0.725571018257623	0.00807664807901046	Inf	1	-28.8189496765601	0
"whole cortex seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.846623774108558	0.0116156280844035	Inf	1	-12.1355384479542	0
"whole cortex seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.782869055986002	0.00870488282767753	Inf	1	-22.0150445993621	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.910011895273225	0.0125787596782324	Inf	1	-6.82197188071393	1.7044395894672e-09
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Angular gyrus AnG scvi"	0.866973289601688	0.0120682667511624	Inf	1	-10.2548223815527	1.6242562850266e-13
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Anterior cingulate cortex ACC scvi"	1.0303253007067	0.0142222340360651	Inf	1	2.1642544905736	0.822289422630766
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.54073599418486	0.0275639510880288	Inf	1	85.9499034227781	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary auditory cortexA1 scvi"	0.881634661031887	0.012296473153731	Inf	1	-9.03235841938846	1.29340982368831e-13
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.83154755555474	0.011619076513869	Inf	1	-13.2018157986008	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary visual cortexV1 scvi"	1.1626796109858	0.0161648347839884	Inf	1	10.8412872586735	1.84630088995164e-13
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	2.34135927963763	0.0319550761064135	Inf	1	62.333396900552	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / whole cortex scvi"	0.759427114623811	0.0106433939466976	Inf	1	-19.6354144483205	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.886128351001606	0.00991935416499181	Inf	1	-10.7998093679171	1.81521464526213e-13
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.819398754023305	0.0114710221327872	Inf	1	-14.228154695695	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Angular gyrus AnG scvi"	0.952705447153946	0.0105534704061968	Inf	1	-4.37373710709259	0.00204711424755211
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Anterior cingulate cortex ACC scvi"	1.13221080521959	0.0125801467610035	Inf	1	11.1754730307609	5.32907051820075e-14
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.79198108000778	0.0381427882831134	Inf	1	75.1562912700143	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary auditory cortexA1 scvi"	0.968816633728928	0.0107864478715402	Inf	1	-2.84542523835592	0.324641841952958
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.913776577947998	0.010203186482979	Inf	1	-8.07536806251722	3.79141162909491e-13
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary visual cortexV1 scvi"	1.27765320104603	0.0142167515170853	Inf	1	22.0202851628327	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	2.57288865321332	0.0279320998480154	Inf	1	87.0487742147147	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / whole cortex scvi"	0.834524382118982	0.00935417548267995	Inf	1	-16.1382353015726	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.97375469002584	0.0134504455372682	Inf	1	-1.92542682314844	0.930215889233793
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.900426421104403	0.0100851075898848	Inf	1	-9.36458724806685	1.9551027463649e-13
"Dissection Angular gyrus AnG scvi / Dissection Anterior cingulate cortex ACC scvi"	1.18841642881531	0.011622229555408	Inf	1	17.6512131335667	0
"Dissection Angular gyrus AnG scvi / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.93058162766715	0.0365975890369882	Inf	1	86.0975850850155	0
"Dissection Angular gyrus AnG scvi / Dissection Primary auditory cortexA1 scvi"	1.01691098400152	0.00996485277779562	Inf	1	1.71133239808368	0.977909823778912
"Dissection Angular gyrus AnG scvi / Dissection Primary somatosensory cortex S1 scvi"	0.959138609606734	0.00944152135412796	Inf	1	-4.23818931159465	0.0036708622780629
"Dissection Angular gyrus AnG scvi / Dissection Primary visual cortexV1 scvi"	1.34107892934045	0.0131039104560409	Inf	1	30.0347302776027	0
"Dissection Angular gyrus AnG scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.70061293435386	0.0255569015887853	Inf	1	104.981489241221	0
"Dissection Angular gyrus AnG scvi / whole cortex scvi"	0.875952147237101	0.00867211610706597	Inf	1	-13.3778703563461	0
"Dissection Angular gyrus AnG scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.02209417709826	0.0129548729792549	Inf	1	1.72417556759904	0.97609931348866
"Dissection Angular gyrus AnG scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.945125719386072	0.00930860376274252	Inf	1	-5.73022203518403	1.8836541656464e-06
"Dissection Anterior cingulate cortex ACC scvi / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.46595516235714	0.030466097043167	Inf	1	73.0556293234819	0
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary auditory cortexA1 scvi"	0.855685733842674	0.00841149668275065	Inf	1	-15.8545413117014	0
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary somatosensory cortex S1 scvi"	0.807072829313597	0.00797088442179613	Inf	1	-21.7026223186619	0
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary visual cortexV1 scvi"	1.12845875976094	0.0110464436692448	Inf	1	12.3458167749676	0
"Dissection Anterior cingulate cortex ACC scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.27244665158828	0.0215008915161389	Inf	1	86.7570491835814	0
