"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.962842612404995	0.00800274798521633	0.943550657768226	0.97571112864291
0.05	"seurat"	0.960416807269362	0.00850295064605768	0.939946198103054	0.974101835276472
0.1	"seurat"	0.957839568938826	0.009031657536492	0.936126550951533	0.972389208110817
0.15	"seurat"	0.955102372581447	0.00959011163690132	0.932080866306221	0.970567040717269
0.2	"seurat"	0.952196337283562	0.010179556924713	0.92779800973738	0.968628810672166
0.25	"seurat"	0.949112228208728	0.0108012295030895	0.923266591696989	0.966567671185905
0.5	"seurat"	0.930673509646365	0.0144343051884403	0.896469616369522	0.954155158213997
0.75	"seurat"	0.906213880241706	0.0190317520958767	0.861685703382262	0.937447524995113
0	"scvi"	0.979404176525194	0.00451327933458067	0.968425497319884	0.98661823944016
0.05	"scvi"	0.970798769004249	0.00634166146776276	0.955445010480895	0.980966983369642
0.1	"scvi"	0.958749262331414	0.00884592437072212	0.937471983962061	0.972994792564537
0.15	"scvi"	0.942024612520919	0.0122140127219374	0.912908702695969	0.961813802649676
0.2	"scvi"	0.919091372662843	0.016628926148514	0.87993062056288	0.946259851029065
0.25	"scvi"	0.888163447015225	0.0222104729427312	0.836697104119516	0.924866249941125
0.5	"scvi"	0.570129265236082	0.0548060145949982	0.461098885311149	0.672756015983871
0.75	"scvi"	0.181330342142444	0.0332229150020802	0.1249898263179	0.255647110979808
