"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.805668941512441	0.0143664422669107	0.775957438489241	0.832291839209551
0.05	"seurat"	0.804551673288981	0.0144151589571777	0.774747227797432	0.831271383653416
0.1	"seurat"	0.803429548787087	0.0144679297301285	0.773523402564431	0.830253214033207
0.15	"seurat"	0.802302564908335	0.0145248136514204	0.772285844208722	0.829237440354544
0.2	"seurat"	0.801170718774854	0.0145858664052036	0.771034441259133	0.828224166438243
0.25	"seurat"	0.800034007731476	0.0146511401887046	0.769769089569587	0.827213489717946
0.5	"seurat"	0.794277401793849	0.0150423972392871	0.763229988553982	0.822202007792351
0.75	"seurat"	0.78839890661626	0.0155448900684029	0.756330997932971	0.817266180682581
0	"scvi"	0.831109797972278	0.0128892777217351	0.804322809450007	0.854891376415435
0.05	"scvi"	0.814483794216992	0.0138569045104957	0.785778945018164	0.840124877350164
0.1	"scvi"	0.796621596151883	0.0148438543125159	0.765977718622135	0.824173913514474
0.15	"scvi"	0.777509363045907	0.0158397202479421	0.744928294619397	0.8070069452559
0.2	"scvi"	0.757148609826574	0.0168323710565693	0.72265836130055	0.7886043477779
0.25	"scvi"	0.735558310086701	0.0178080894150171	0.699215801821911	0.768960643864119
0.5	"scvi"	0.611234651213736	0.021881852798151	0.567588444476884	0.653167396344286
0.75	"scvi"	0.470534413006375	0.0232712687798463	0.425293152000041	0.516265067381828
