study	key	metric	mean	std
GSE247339.1	class	weighted_f1	0.6693650746804666	0.08275499744994418
GSE247339.1	class	weighted_precision	0.8964736096028242	0.037077501190361836
GSE247339.1	class	weighted_recall	0.6721027287319422	0.08358362050688936
GSE247339.1	family	macro_f1	0.6943669146386156	0.056342199237516016
GSE247339.1	family	macro_precision	0.8333402411097756	0.06629711063054734
GSE247339.1	family	macro_recall	0.7454924047519638	0.0643096007849479
GSE247339.1	family	micro_f1	0.7807223113964687	0.07447909897483816
GSE247339.1	family	micro_precision	0.7807223113964687	0.07447909897483816
GSE247339.1	family	micro_recall	0.7807223113964687	0.07447909897483816
GSE247339.1	family	overall_accuracy	0.7807223113964687	0.07447909897483816
GSE247339.1	family	weighted_f1	0.787160400376582	0.07602725971130803
GSE247339.1	family	weighted_precision	0.9223558094036775	0.030237968648960944
GSE247339.1	family	weighted_recall	0.7807223113964687	0.07447909897483816
GSE247339.1	global	macro_f1	0.7198360143875033	0.10414370592547091
GSE247339.1	global	macro_precision	0.6990829329992361	0.11267029790706899
GSE247339.1	global	macro_recall	0.8570256254462663	0.08742896172754827
GSE247339.1	global	micro_f1	0.8490529695024077	0.05924300024842819
GSE247339.1	global	micro_precision	0.8490529695024077	0.05924300024842819
GSE247339.1	global	micro_recall	0.8490529695024077	0.05924300024842819
GSE247339.1	global	overall_accuracy	0.8490529695024077	0.05924300024842819
GSE247339.1	global	weighted_f1	0.8923451214870904	0.04295649783769344
GSE247339.1	global	weighted_precision	0.95995016798451	0.020208432207600647
GSE247339.1	global	weighted_recall	0.8490529695024077	0.05924300024842819
GSE247339.1	subclass	macro_f1	0.5612220787690742	0.05581904255345073
GSE247339.1	subclass	macro_precision	0.7742917220794987	0.07422434008891453
GSE247339.1	subclass	macro_recall	0.6345361304060548	0.05660764791775052
GSE247339.1	subclass	micro_f1	0.6721027287319422	0.08358362050688936
GSE247339.1	subclass	micro_precision	0.6721027287319422	0.08358362050688936
GSE247339.1	subclass	micro_recall	0.6721027287319422	0.08358362050688936
GSE247339.1	subclass	overall_accuracy	0.6721027287319422	0.08358362050688936
GSE247339.1	subclass	weighted_f1	0.6684314832557368	0.08309548952730453
GSE247339.1	subclass	weighted_precision	0.8956009545349831	0.036933503601962306
GSE247339.1	subclass	weighted_recall	0.6721027287319422	0.08358362050688936
GSE247339.2	class	macro_f1	0.5202670860277128	0.05121761129516603
GSE247339.2	class	macro_precision	0.6928291321156543	0.08070726928268515
GSE247339.2	class	macro_recall	0.6295062590940884	0.06362419112248067
GSE247339.2	class	micro_f1	0.6321206786994711	0.08259034887324168
GSE247339.2	class	micro_precision	0.6321206786994711	0.08259034887324168
GSE247339.2	class	micro_recall	0.6321206786994711	0.08259034887324168
GSE247339.2	class	overall_accuracy	0.6321206786994711	0.08259034887324168
GSE247339.2	class	weighted_f1	0.6106619620770166	0.08567832647400005
GSE247339.2	class	weighted_precision	0.8582370067880541	0.05673244429984351
GSE247339.2	class	weighted_recall	0.6321206786994711	0.08259034887324168
GSE247339.2	family	macro_f1	0.6940832638858427	0.04600312672807851
GSE247339.2	family	macro_precision	0.8098225396181631	0.05269418464194573
GSE247339.2	family	macro_recall	0.7516583645682628	0.05433292620054066
GSE247339.2	family	micro_f1	0.7841724684250457	0.06649137331262041
GSE247339.2	family	micro_precision	0.7841724684250457	0.06649137331262041
GSE247339.2	family	micro_recall	0.7841724684250457	0.06649137331262041
GSE247339.2	family	overall_accuracy	0.7841724684250457	0.06649137331262041
GSE247339.2	family	weighted_f1	0.7745019777494188	0.06631181135299785
GSE247339.2	family	weighted_precision	0.8982088904023195	0.03804960358083968
GSE247339.2	family	weighted_recall	0.7841724684250457	0.06649137331262041
GSE247339.2	global	macro_f1	0.6747857791978485	0.12549757931514807
GSE247339.2	global	macro_precision	0.6310859013993688	0.1379933050921432
GSE247339.2	global	macro_recall	0.860367669677218	0.08819246250848964
GSE247339.2	global	micro_f1	0.8603764597372845	0.05935726147492186
GSE247339.2	global	micro_precision	0.8603764597372845	0.05935726147492186
GSE247339.2	global	micro_recall	0.8603764597372845	0.05935726147492186
GSE247339.2	global	overall_accuracy	0.8603764597372845	0.05935726147492186
GSE247339.2	global	weighted_f1	0.8933074641226753	0.04551807191114644
GSE247339.2	global	weighted_precision	0.9523884040317011	0.02376156849426169
GSE247339.2	global	weighted_recall	0.8603764597372845	0.05935726147492186
GSE247339.2	subclass	macro_f1	0.5671863749601359	0.05123669067271021
GSE247339.2	subclass	macro_precision	0.735581957269749	0.06999049989181648
GSE247339.2	subclass	macro_recall	0.6606054925585755	0.062478269087871664
GSE247339.2	subclass	micro_f1	0.6321206786994711	0.08259034887324168
GSE247339.2	subclass	micro_precision	0.6321206786994711	0.08259034887324168
GSE247339.2	subclass	micro_recall	0.6321206786994711	0.08259034887324168
GSE247339.2	subclass	overall_accuracy	0.6321206786994711	0.08259034887324168
GSE247339.2	subclass	weighted_f1	0.6099107161737285	0.0859690194937116
GSE247339.2	subclass	weighted_precision	0.8583814620060387	0.05658271546254668
GSE247339.2	subclass	weighted_recall	0.6321206786994711	0.08259034887324168
