"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.679644284797712	0.0328616085253336	0.612125824681929	0.740394169919677
0.05	"seurat"	0.677294337884623	0.0328206777111911	0.609922678372074	0.738027855769669
0.1	"seurat"	0.67493539773939	0.0328142794410774	0.607636222709573	0.735711958884332
0.15	"seurat"	0.672567550286602	0.032843271445859	0.60526510505153	0.733448398609096
0.2	"seurat"	0.670190883138436	0.0329083867651894	0.602808230478898	0.731238858651292
0.25	"seurat"	0.667805485588156	0.0330102255401928	0.600264778112233	0.729084770617614
0.5	"seurat"	0.655750783796215	0.034081399980206	0.586240446136043	0.719177399014374
0.75	"seurat"	0.643492168329372	0.0360801756825438	0.570094343578027	0.710717481976496
0	"scvi"	0.677650895859842	0.0330358383207795	0.609810924900281	0.738749026119075
0.05	"scvi"	0.656744668422348	0.0338983435609638	0.587595690318993	0.719827589515868
0.1	"scvi"	0.635212442140195	0.0346853358491576	0.564930738728822	0.700166489994007
0.15	"scvi"	0.613125183384259	0.0353877976743315	0.541901896515934	0.67981773170978
0.2	"scvi"	0.590562588816438	0.0359972948733897	0.518602025110414	0.658842596052502
0.25	"scvi"	0.567612106351067	0.0365061788913028	0.495129680864792	0.637311051182924
0.5	"scvi"	0.450471272117142	0.0373519979253218	0.378818329084647	0.52423932045596
0.75	"scvi"	0.33857551179315	0.0352659413613263	0.273216035053273	0.410734238849375
