label	key	method	cutoff	reference	subsample_ref	f1_score_mean	f1_score_std	n_queries	precision_mean	precision_std	recall_mean	recall_std
Astrocyte	class	scvi_knn	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	100.0	0.8548409770700095	0.20163386974972444	1536	0.8259395712237375	0.2006873885999561	0.9221284680178353	0.19032385159124235
Astrocyte	class	scvi_knn	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	500.0	0.8733792901579549	0.19737890334335212	1536	0.8579896921486188	0.18948666691420257	0.9198963251606923	0.19023511984351887
Astrocyte	class	scvi_knn	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	50.0	0.8869724909572497	0.18261441937247774	1536	0.9411493890485487	0.14012410675301745	0.8609561873052343	0.19886157465779633
Astrocyte	class	scvi_knn	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	100.0	0.8974563844296831	0.18199955453320135	1536	0.9232280467224445	0.15059571829398793	0.8988196731351724	0.19435719879178054
Astrocyte	class	scvi_knn	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	500.0	0.912772914258218	0.1809390866835261	1536	0.9399556783549854	0.1379840952605129	0.9098058224025717	0.19461881237952744
Astrocyte	class	scvi_knn	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	50.0	0.7364579922200473	0.24946328359240166	1536	0.9968703427719822	0.01702411917434256	0.6375969292414242	0.27681751833849594
Astrocyte	class	scvi_knn	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	100.0	0.8124964232140645	0.20676318937194835	1536	0.997293029551094	0.014884792736691299	0.725733621088449	0.23579157189411287
Astrocyte	class	scvi_knn	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	500.0	0.8391941541205442	0.19314811524316503	1536	0.9974152191894128	0.014173889733885957	0.7602522988975678	0.22056933392877098
Astrocyte	class	scvi_knn	0.05	whole cortex	50.0	0.8965433616725242	0.18150029734295448	1536	0.9294816810296687	0.14758559183084596	0.8907393589221666	0.195261855654263
Astrocyte	class	scvi_knn	0.05	whole cortex	100.0	0.904650868737821	0.18229172313376218	1536	0.9237585899147892	0.15056478952597327	0.9100786398628892	0.19058391730339613
Astrocyte	class	scvi_knn	0.05	whole cortex	500.0	0.909807601569502	0.1813916378983896	1536	0.933431128964079	0.14582664868458073	0.909981890636883	0.1903391129487921
Astrocyte	class	scvi_knn	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	50.0	0.9043816677210289	0.18796258570369434	1536	0.9211287603515775	0.15515728935810597	0.9102401706104782	0.19491935533658897
Astrocyte	class	scvi_knn	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	100.0	0.8548409770700095	0.20163386974972458	1536	0.8259395712237375	0.20068738859995602	0.9221284680178353	0.19032385159124227
Astrocyte	class	scvi_knn	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	500.0	0.8733792901579549	0.19737890334335184	1536	0.8579896921486188	0.18948666691420257	0.9198963251606923	0.19023511984351882
Astrocyte	class	scvi_knn	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	50.0	0.8869724909572497	0.18261441937247783	1536	0.9411493890485487	0.14012410675301745	0.8609561873052343	0.19886157465779603
Astrocyte	class	scvi_knn	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	100.0	0.8974563844296831	0.18199955453320166	1536	0.9232280467224445	0.15059571829398788	0.8988196731351724	0.19435719879178068
Astrocyte	class	scvi_knn	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	500.0	0.912772914258218	0.18093908668352615	1536	0.9399556783549854	0.13798409526051306	0.9098058224025717	0.19461881237952725
Astrocyte	class	scvi_knn	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	50.0	0.7364579922200473	0.24946328359240127	1536	0.9968703427719822	0.01702411917434255	0.6375969292414242	0.2768175183384961
Astrocyte	class	scvi_knn	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	100.0	0.8124964232140645	0.2067631893719483	1536	0.997293029551094	0.014884792736691303	0.725733621088449	0.23579157189411273
Astrocyte	class	scvi_knn	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	500.0	0.8391941541205442	0.19314811524316491	1536	0.9974152191894128	0.014173889733885961	0.7602522988975678	0.2205693339287711
Astrocyte	class	scvi_knn	0.1	whole cortex	50.0	0.8965433616725242	0.1815002973429544	1536	0.9294816810296687	0.14758559183084582	0.8907393589221666	0.19526185565426302
Astrocyte	class	scvi_knn	0.1	whole cortex	100.0	0.904650868737821	0.18229172313376216	1536	0.9237585899147892	0.15056478952597332	0.9100786398628892	0.19058391730339624
Astrocyte	class	scvi_knn	0.1	whole cortex	500.0	0.909807601569502	0.1813916378983894	1536	0.933431128964079	0.1458266486845808	0.909981890636883	0.19033911294879202
Astrocyte	class	scvi_knn	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	50.0	0.9043816677210289	0.18796258570369473	1536	0.9211287603515775	0.1551572893581058	0.9102401706104782	0.19491935533658902
Astrocyte	class	scvi_knn	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	100.0	0.8548409770700095	0.20163386974972444	1536	0.8259395712237375	0.2006873885999562	0.9221284680178353	0.19032385159124218
Astrocyte	class	scvi_knn	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	500.0	0.8733792901579549	0.19737890334335187	1536	0.8579896921486188	0.18948666691420257	0.9198963251606923	0.19023511984351893
Astrocyte	class	scvi_knn	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	50.0	0.8869724909572497	0.18261441937247763	1536	0.9411493890485487	0.1401241067530174	0.8609561873052343	0.1988615746577962
Astrocyte	class	scvi_knn	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	100.0	0.8974563844296831	0.18199955453320163	1536	0.9232280467224445	0.1505957182939879	0.8988196731351724	0.19435719879178076
Astrocyte	class	scvi_knn	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	500.0	0.912772914258218	0.18093908668352615	1536	0.9399556783549854	0.13798409526051297	0.9098058224025717	0.19461881237952725
Astrocyte	class	scvi_knn	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	50.0	0.7364579922200473	0.24946328359240136	1536	0.9968703427719822	0.017024119174342565	0.6375969292414242	0.2768175183384959
Astrocyte	class	scvi_knn	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	100.0	0.8124964232140645	0.2067631893719482	1536	0.997293029551094	0.014884792736691306	0.725733621088449	0.23579157189411268
Astrocyte	class	scvi_knn	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	500.0	0.8391941541205442	0.19314811524316497	1536	0.9974152191894128	0.014173889733885938	0.7602522988975678	0.2205693339287709
Astrocyte	class	scvi_knn	0.15	whole cortex	50.0	0.8965433616725242	0.18150029734295475	1536	0.9294816810296687	0.14758559183084588	0.8907393589221666	0.19526185565426288
Astrocyte	class	scvi_knn	0.15	whole cortex	100.0	0.904650868737821	0.18229172313376224	1536	0.9237585899147892	0.15056478952597316	0.9100786398628892	0.19058391730339605
Astrocyte	class	scvi_knn	0.15	whole cortex	500.0	0.909807601569502	0.1813916378983895	1536	0.933431128964079	0.14582664868458065	0.909981890636883	0.19033911294879205
Astrocyte	class	scvi_knn	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	50.0	0.9043816677210289	0.18796258570369467	1536	0.9211287603515775	0.15515728935810585	0.9102401706104782	0.19491935533658894
Astrocyte	class	scvi_knn	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	100.0	0.8548409770700095	0.20163386974972441	1536	0.8259395712237375	0.20068738859995616	0.9221284680178353	0.19032385159124224
Astrocyte	class	scvi_knn	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	500.0	0.8733792901579549	0.19737890334335198	1536	0.8579896921486188	0.18948666691420235	0.9198963251606923	0.19023511984351907
Astrocyte	class	scvi_knn	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	50.0	0.8876488978836568	0.18277530110815404	1536	0.9423518902510499	0.13951705169373155	0.8609561873052343	0.19886157465779605
Astrocyte	class	scvi_knn	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	100.0	0.8974563844296831	0.1819995545332017	1536	0.9232280467224445	0.1505957182939878	0.8988196731351724	0.19435719879178046
Astrocyte	class	scvi_knn	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	500.0	0.912772914258218	0.18093908668352612	1536	0.9399556783549854	0.13798409526051297	0.9098058224025717	0.19461881237952725
Astrocyte	class	scvi_knn	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	50.0	0.7364579922200473	0.24946328359240127	1536	0.9968703427719822	0.017024119174342562	0.6375969292414242	0.27681751833849594
Astrocyte	class	scvi_knn	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	100.0	0.8118663828914837	0.20701411185840443	1536	0.997293029551094	0.014884792736691311	0.7249523710884489	0.23628950324574724
Astrocyte	class	scvi_knn	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	500.0	0.8391941541205442	0.19314811524316508	1536	0.9974152191894128	0.014173889733885966	0.7602522988975678	0.2205693339287711
Astrocyte	class	scvi_knn	0.2	whole cortex	50.0	0.8965433616725242	0.18150029734295453	1536	0.9294816810296687	0.1475855918308459	0.8907393589221666	0.19526185565426307
Astrocyte	class	scvi_knn	0.2	whole cortex	100.0	0.904650868737821	0.18229172313376213	1536	0.9237585899147892	0.15056478952597332	0.9100786398628892	0.19058391730339613
Astrocyte	class	scvi_knn	0.2	whole cortex	500.0	0.909807601569502	0.18139163789838966	1536	0.933431128964079	0.14582664868458076	0.909981890636883	0.19033911294879197
Astrocyte	class	scvi_knn	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	50.0	0.9053007853680878	0.18828401639954923	1536	0.9228924287819127	0.15541225356130195	0.9102401706104782	0.19491935533658883
Astrocyte	class	scvi_knn	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	100.0	0.8548409770700095	0.20163386974972441	1536	0.8259395712237375	0.20068738859995616	0.9221284680178353	0.19032385159124218
Astrocyte	class	scvi_knn	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	500.0	0.8750788210015075	0.19652078355515948	1536	0.8606282429238156	0.18725279086823776	0.9198963251606923	0.19023511984351898
Astrocyte	class	scvi_knn	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	50.0	0.8898110025273791	0.18211261482129082	1536	0.9474743095891556	0.13783097270797368	0.8609561873052343	0.19886157465779616
Astrocyte	class	scvi_knn	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	100.0	0.8974563844296831	0.18199955453320166	1536	0.9232280467224445	0.15059571829398777	0.8988196731351724	0.19435719879178054
Astrocyte	class	scvi_knn	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	500.0	0.912772914258218	0.18093908668352604	1536	0.9399556783549854	0.1379840952605129	0.9098058224025717	0.1946188123795272
Astrocyte	class	scvi_knn	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	50.0	0.7364579922200473	0.24946328359240114	1536	0.9968703427719822	0.017024119174342562	0.6375969292414242	0.276817518338496
Astrocyte	class	scvi_knn	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	100.0	0.8109735257486266	0.20694007568152958	1536	0.997293029551094	0.014884792736691313	0.7236502877551155	0.2363775364906357
Astrocyte	class	scvi_knn	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	500.0	0.8391941541205442	0.19314811524316497	1536	0.9974152191894128	0.014173889733885949	0.7602522988975678	0.2205693339287709
Astrocyte	class	scvi_knn	0.25	whole cortex	50.0	0.8965433616725242	0.18150029734295453	1536	0.9294816810296687	0.1475855918308458	0.8907393589221666	0.19526185565426318
Astrocyte	class	scvi_knn	0.25	whole cortex	100.0	0.904650868737821	0.18229172313376218	1536	0.9237585899147892	0.15056478952597327	0.9100786398628892	0.19058391730339616
Astrocyte	class	scvi_knn	0.25	whole cortex	500.0	0.909807601569502	0.1813916378983895	1536	0.933431128964079	0.1458266486845808	0.909981890636883	0.19033911294879208
Astrocyte	class	scvi_knn	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	50.0	0.9155987998308248	0.1812889214911399	1536	0.9564377159688968	0.13246219776579146	0.8994776411668827	0.19592639993911917
Astrocyte	class	scvi_knn	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	100.0	0.8761687633054107	0.19667438507399926	1536	0.8630725220708811	0.1888302178496938	0.9201753430178353	0.19015590219084746
Astrocyte	class	scvi_knn	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	500.0	0.8915875450286296	0.19008895720463118	1536	0.8902841552348951	0.17087171280509827	0.9179432001606923	0.19004413826004016
Astrocyte	class	scvi_knn	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	50.0	0.8615036537051362	0.18488804596270633	1536	0.9728011406582835	0.12789005663715244	0.7964790638739699	0.2094751328281555
Astrocyte	class	scvi_knn	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	100.0	0.9070544828677729	0.17969690347965464	1536	0.9467747191025976	0.13685867562161247	0.8933288404384573	0.1947705716167321
Astrocyte	class	scvi_knn	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	500.0	0.9161280056747866	0.1803133338658994	1536	0.9504982287084601	0.13595377756154145	0.90665456189837	0.19436849637016346
Astrocyte	class	scvi_knn	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	50.0	0.5733582042593569	0.32209424300635786	1536	0.9971264367816092	0.02170272345717783	0.4755286154763709	0.32992847770149825
Astrocyte	class	scvi_knn	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	100.0	0.729335414329895	0.2515849237005041	1536	0.9985096870342771	0.011547859208466592	0.6287618742116372	0.27942083768579595
Astrocyte	class	scvi_knn	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	500.0	0.8194006565763975	0.19825486659979216	1536	0.9974152191894128	0.014173889733885966	0.7330860799417301	0.22920510670166672
Astrocyte	class	scvi_knn	0.5	whole cortex	50.0	0.9077272669420089	0.18062746973791982	1536	0.964839622717774	0.1307217462914737	0.8782097163833328	0.19595315061505317
Astrocyte	class	scvi_knn	0.5	whole cortex	100.0	0.9110823364307307	0.18018118990096818	1536	0.9436489295345996	0.13737858686944815	0.9031312775846444	0.19389922308442278
Astrocyte	class	scvi_knn	0.5	whole cortex	500.0	0.9141001792923236	0.18003797969714289	1536	0.9418208857173916	0.13867829837423817	0.9091595222158303	0.19028946599864807
Astrocyte	class	scvi_knn	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	50.0	0.8793436700920969	0.1879589800664529	1536	0.9758954008954008	0.12674154182853387	0.8240324799523232	0.21221725907862649
Astrocyte	class	scvi_knn	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	100.0	0.9094141711886136	0.18483162139195608	1536	0.9243486143859679	0.15081615791408387	0.9145524085370255	0.1902609118880251
Astrocyte	class	scvi_knn	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	500.0	0.907617044133559	0.1816926742303571	1536	0.9293875219458839	0.14817170926229345	0.9104725474259143	0.1902947831864757
Astrocyte	class	scvi_knn	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	50.0	0.7931531877539139	0.20284584773398154	1536	0.9791125541125542	0.12643271214741772	0.6993227391749547	0.23892906956821253
Astrocyte	class	scvi_knn	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	100.0	0.897648262183401	0.18112670130656083	1536	0.9738571613571614	0.12732913367258983	0.8536109813550312	0.1991326671034495
Astrocyte	class	scvi_knn	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	500.0	0.9121052554313501	0.1799268135958148	1536	0.9615558849802548	0.13169560941766495	0.8894372755888332	0.196055998241914
Astrocyte	class	scvi_knn	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	50.0	0.3309692874878904	0.3233825754063178	1536	1.0	0.0	0.2544883011268702	0.29553859365404905
Astrocyte	class	scvi_knn	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	100.0	0.47601562517742985	0.34715634873029794	1536	1.0	0.0	0.3892276577696469	0.34389066796549445
Astrocyte	class	scvi_knn	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	500.0	0.6885370781570989	0.2605558988744757	1536	0.9985096870342771	0.011547859208466597	0.5822056128533489	0.28999346374405516
Astrocyte	class	scvi_knn	0.75	whole cortex	50.0	0.8616446204619174	0.19358418482225523	1536	0.9778915528915529	0.1265965372735717	0.7969550355126255	0.22110408263336004
Astrocyte	class	scvi_knn	0.75	whole cortex	100.0	0.9054527437716499	0.1819858370504671	1536	0.9627115920183147	0.13167791142810084	0.877546837595454	0.20068015948328893
Astrocyte	class	scvi_knn	0.75	whole cortex	500.0	0.917211901305822	0.18063322252607747	1536	0.9604003545419586	0.13269704841554264	0.8993328471547802	0.19502723092606408
Astrocyte	class	scvi_rf	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	50.0	0.7083871690717573	0.2149322364237009	1536	0.8531658376896473	0.2055616071947023	0.6497484630200381	0.25203147792539715
Astrocyte	class	scvi_rf	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	100.0	0.8176394360067802	0.20080370975398054	1536	0.9572292113326268	0.07765684255067629	0.7532137390097433	0.2306498398514052
Astrocyte	class	scvi_rf	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	500.0	0.8878867638933686	0.1884425443737739	1536	0.9396426496758564	0.09721429150527287	0.8740786204142434	0.20006920222618274
Astrocyte	class	scvi_rf	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	50.0	0.886782505338452	0.1846179425060282	1536	0.9330693051631427	0.1475731803710008	0.865400774151137	0.19630621764137873
Astrocyte	class	scvi_rf	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	100.0	0.898408518116597	0.1802164838161006	1536	0.9577123273551845	0.1338587335118078	0.8681473771783127	0.19667364022720635
Astrocyte	class	scvi_rf	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	500.0	0.8952783774165557	0.17901279231213646	1536	0.9411513987402238	0.13989345345971826	0.8761931284981789	0.19268766885120983
Astrocyte	class	scvi_rf	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	50.0	0.7062594845873013	0.26365699645533663	1536	0.9841468253968254	0.0692938534148678	0.6052552510430317	0.28235461460084527
Astrocyte	class	scvi_rf	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	100.0	0.7301039338512597	0.22991959100942297	1536	0.9793132942326491	0.07827110484788709	0.6250266305358942	0.256102508100371
Astrocyte	class	scvi_rf	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	500.0	0.8449403143060329	0.19397668891496697	1536	0.9432911885292837	0.1588361533823317	0.7883289232106473	0.2116249291398391
Astrocyte	class	scvi_rf	0.0	whole cortex	50.0	0.8807217479933547	0.18134559965119845	1536	0.9845238095238095	0.03892815240231823	0.8297167718359427	0.20156282099847925
Astrocyte	class	scvi_rf	0.0	whole cortex	100.0	0.901292319491532	0.1815141242131559	1536	0.9677089579722407	0.0690522403827048	0.876744138375814	0.19439905990645184
Astrocyte	class	scvi_rf	0.0	whole cortex	500.0	0.8475154034826913	0.1936235933328092	1536	0.9902073732718893	0.0313273736729546	0.7768096427781025	0.2208462670867634
Astrocyte	class	scvi_rf	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	50.0	0.7083871690717573	0.21493223642370085	1536	0.8531658376896473	0.20556160719470234	0.6497484630200381	0.25203147792539715
Astrocyte	class	scvi_rf	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	100.0	0.8176394360067802	0.20080370975398049	1536	0.9572292113326268	0.07765684255067629	0.7532137390097433	0.23064983985140536
Astrocyte	class	scvi_rf	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	500.0	0.8878867638933686	0.18844254437377383	1536	0.9396426496758564	0.09721429150527294	0.8740786204142434	0.20006920222618282
Astrocyte	class	scvi_rf	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	50.0	0.886782505338452	0.1846179425060283	1536	0.9330693051631427	0.14757318037100087	0.865400774151137	0.1963062176413788
Astrocyte	class	scvi_rf	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	100.0	0.898408518116597	0.18021648381610078	1536	0.9577123273551845	0.1338587335118077	0.8681473771783127	0.1966736402272064
Astrocyte	class	scvi_rf	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	500.0	0.8952783774165557	0.17901279231213643	1536	0.9411513987402238	0.13989345345971826	0.8761931284981789	0.1926876688512098
Astrocyte	class	scvi_rf	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	50.0	0.7062594845873013	0.26365699645533663	1536	0.9841468253968254	0.06929385341486781	0.6052552510430316	0.2823546146008454
Astrocyte	class	scvi_rf	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	100.0	0.7301039338512597	0.22991959100942308	1536	0.9793132942326491	0.0782711048478871	0.6250266305358942	0.25610250810037105
Astrocyte	class	scvi_rf	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	500.0	0.8449403143060329	0.19397668891496664	1536	0.9432911885292837	0.15883615338233176	0.7883289232106473	0.21162492913983905
Astrocyte	class	scvi_rf	0.05	whole cortex	50.0	0.8807217479933547	0.18134559965119862	1536	0.9845238095238095	0.038928152402318256	0.8297167718359427	0.2015628209984791
Astrocyte	class	scvi_rf	0.05	whole cortex	100.0	0.901292319491532	0.18151412421315605	1536	0.9677089579722407	0.0690522403827048	0.876744138375814	0.19439905990645198
Astrocyte	class	scvi_rf	0.05	whole cortex	500.0	0.8475154034826913	0.19362359333280943	1536	0.9902073732718893	0.031327373672954545	0.7768096427781025	0.22084626708676353
Astrocyte	class	scvi_rf	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	50.0	0.7083871690717573	0.21493223642370096	1536	0.8531658376896473	0.20556160719470218	0.6497484630200381	0.2520314779253973
Astrocyte	class	scvi_rf	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	100.0	0.8176394360067802	0.20080370975398043	1536	0.9572292113326268	0.07765684255067631	0.7532137390097433	0.23064983985140516
Astrocyte	class	scvi_rf	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	500.0	0.8878867638933686	0.18844254437377375	1536	0.9396426496758564	0.09721429150527292	0.8740786204142434	0.2000692022261826
Astrocyte	class	scvi_rf	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	50.0	0.886782505338452	0.18461794250602837	1536	0.9330693051631427	0.1475731803710008	0.865400774151137	0.1963062176413787
Astrocyte	class	scvi_rf	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	100.0	0.898408518116597	0.18021648381610061	1536	0.9577123273551845	0.1338587335118078	0.8681473771783127	0.19667364022720646
Astrocyte	class	scvi_rf	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	500.0	0.8952783774165557	0.17901279231213654	1536	0.9411513987402238	0.1398934534597183	0.8761931284981789	0.19268766885120978
Astrocyte	class	scvi_rf	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	50.0	0.7062594845873013	0.26365699645533675	1536	0.9841468253968254	0.06929385341486785	0.6052552510430316	0.2823546146008455
Astrocyte	class	scvi_rf	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	100.0	0.7301039338512597	0.22991959100942272	1536	0.9793132942326491	0.07827110484788709	0.6250266305358942	0.2561025081003712
Astrocyte	class	scvi_rf	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	500.0	0.8449403143060329	0.19397668891496686	1536	0.9432911885292837	0.15883615338233179	0.7883289232106473	0.21162492913983905
Astrocyte	class	scvi_rf	0.1	whole cortex	50.0	0.8807217479933547	0.18134559965119834	1536	0.9845238095238095	0.03892815240231826	0.8297167718359427	0.20156282099847922
