"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.000841128404382017	6.47290960426258e-05	0.0007232899631229	0.000978146298798983
0.05	"seurat"	0.000841128500937409	6.2455826800962e-05	0.000727134444703462	0.000972976191077677
0.1	"seurat"	0.000841128597492811	6.06288291030639e-05	0.000730239018936532	0.000968840855004372
0.15	"seurat"	0.000841128694048224	5.92893731604684e-05	0.000732523562061868	0.000965820236126033
0.2	"seurat"	0.000841128790603648	5.84709748479151e-05	0.000733922952575087	0.000963979328702033
0.25	"seurat"	0.000841128887159083	5.81956214189421e-05	0.000734394446990483	0.000963360799920007
0.5	"seurat"	0.000841129369936425	6.4729158844719e-05	0.000723290812799969	0.000978147395399318
0.75	"seurat"	0.000841129852714045	8.12358440509678e-05	0.000695978916750138	0.00101652216796717
0	"scvi"	0.000931700191588691	7.10466637427338e-05	0.000802273371734741	0.00108198419440642
0.05	"scvi"	0.000923456864607017	6.79266235152401e-05	0.000799394396080303	0.00106675272295516
0.1	"scvi"	0.000915286404612378	6.53577152058185e-05	0.000795670114515631	0.00105286614480132
0.15	"scvi"	0.000907188168673318	6.33719368368783e-05	0.000791033880340399	0.00104038062856125
0.2	"scvi"	0.000899161519510462	6.19907421764172e-05	0.000785439539912913	0.00102933208043318
0.25	"scvi"	0.000891205825447183	6.12212323847201e-05	0.000778868882449548	0.00101972868941134
0.5	"scvi"	0.000852469959009248	6.56803290965148e-05	0.000732910230770187	0.000991514126671692
0.75	"scvi"	0.000815416355757778	7.93394364400593e-05	0.000673750995784615	0.000986839379966552
