"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.215385010456302	0.129953827911007	0.0572579506673531	0.553715472071726
0.05	"seurat"	0.211016012075978	0.127972424912265	0.0559018543959339	0.54711196940858
0.1	"seurat"	0.20671228862572	0.126005711856101	0.054568014124228	0.540530364308286
0.15	"seurat"	0.202473815197331	0.124054390070832	0.0532563757792525	0.533973224972782
0.2	"seurat"	0.198300524044988	0.122119115575179	0.0519668774268408	0.527443046757829
0.25	"seurat"	0.194192305957927	0.120200500015437	0.050699449244664	0.520942249005871
0.5	"seurat"	0.174620763450502	0.110875739681021	0.0446903645000617	0.488957991753606
0.75	"seurat"	0.156638297132591	0.102035600643674	0.039218043073704	0.45802336799034
0	"scvi"	0.168598291331642	0.107818187430987	0.0429244886314592	0.478326454251288
0.05	"scvi"	0.152530517717735	0.0994000661398895	0.0382978261621734	0.4485654387994
0.1	"scvi"	0.13774034389651	0.0913156926509322	0.0341449063536461	0.419221065231549
0.15	"scvi"	0.124174170008643	0.0836176567504621	0.0304216709231931	0.390488787538517
0.2	"scvi"	0.111770942510411	0.0763428057867704	0.0270873194416723	0.362546766473763
0.25	"scvi"	0.100464507676384	0.0695140905297233	0.0241042392711647	0.335551939367118
0.5	"scvi"	0.0579458482866969	0.0421413739953145	0.0133485684268263	0.218539129695513
0.75	"scvi"	0.0327664878389501	0.0246411930849581	0.00731707566729772	0.134718580595598
