"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Dissection Anterior cingulate cortex ACC seurat / whole cortex scvi"	0.82891016493796	0.00979583037780547	Inf	1	-15.8781435197474	0
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.947307781942867	0.0134310333058933	Inf	1	-3.81794426821125	0.0193173164066082
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.904336835432643	0.0106745050896998	Inf	1	-8.51881439827075	1.89293025698589e-13
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary auditory cortexA1 seurat"	0.224448431442506	0.00316895287516338	Inf	1	-105.823753933694	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary somatosensory cortex S1 seurat"	0.222848826058373	0.00314935559296585	Inf	1	-106.229476433194	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary visual cortexV1 seurat"	0.23416158141801	0.00330534985695292	Inf	1	-102.84619122907	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	0.462461477821794	0.00640817539029887	Inf	1	-55.6549373266075	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / whole cortex seurat"	0.261561227752033	0.00367465978453701	Inf	1	-95.4581789974764	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.242908806768479	0.00274207606208261	Inf	1	-125.354935418969	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.225858825967355	0.00319332993333204	Inf	1	-105.232770579948	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Angular gyrus AnG scvi"	0.224611348883592	0.00321066646993164	Inf	1	-104.473925379725	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Anterior cingulate cortex ACC scvi"	0.26764493916516	0.00379198718791544	Inf	1	-93.0333303319871	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	0.688970859367584	0.00780347473720924	Inf	1	-32.8930950450505	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary auditory cortexA1 scvi"	0.230016137510734	0.00329441274889842	Inf	1	-102.607984400704	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary somatosensory cortex S1 scvi"	0.216556840027586	0.0031096534540649	Inf	1	-106.542673127274	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary visual cortexV1 scvi"	0.302338074913546	0.00431516387305411	Inf	1	-83.8113379285018	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	0.609330848338321	0.0084887325105856	Inf	1	-35.5599356244601	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / whole cortex scvi"	0.195706812000761	0.00282101075408416	Inf	1	-113.159702969054	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.22366064964522	0.00263199615641072	Inf	1	-127.264568391517	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.213515151006292	0.00307104635313722	Inf	1	-107.350229785872	0
"Dissection Primary auditory cortexA1 seurat / Dissection Primary somatosensory cortex S1 seurat"	0.992873171918142	0.0113385493727581	Inf	1	-0.6263033711495	0.999999994064044
"Dissection Primary auditory cortexA1 seurat / Dissection Primary visual cortexV1 seurat"	1.04327564203981	0.0119152452323909	Inf	1	3.70943350632861	0.0285200204774176
"Dissection Primary auditory cortexA1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	2.06043532961938	0.0234901335933863	Inf	1	63.4106361968516	0
"Dissection Primary auditory cortexA1 seurat / whole cortex seurat"	1.16535110569055	0.0132504697283245	Inf	1	13.4580018571078	0
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.08224773596024	0.015492102394712	Inf	1	5.52158665893964	6.27249266105245e-06
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.00628382437687	0.0114937786341043	Inf	1	0.548429422304136	0.999999999443387
"Dissection Primary auditory cortexA1 seurat / Dissection Angular gyrus AnG scvi"	1.000725856893	0.0116917183547727	Inf	1	0.062105521307049	1
"Dissection Primary auditory cortexA1 seurat / Dissection Anterior cingulate cortex ACC scvi"	1.19245626910838	0.0140057220450461	Inf	1	14.9860545057784	0
"Dissection Primary auditory cortexA1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	3.0696176174618	0.0432338399259088	Inf	1	79.6306516231885	0
"Dissection Primary auditory cortexA1 seurat / Dissection Primary auditory cortexA1 scvi"	1.02480617054191	0.0120435088551147	Inf	1	2.08505103631652	0.864974796667846
"Dissection Primary auditory cortexA1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.964840068766789	0.0113724371197444	Inf	1	-3.0366794859526	0.212031438465466
"Dissection Primary auditory cortexA1 seurat / Dissection Primary visual cortexV1 scvi"	1.34702690043522	0.0158543582093456	Inf	1	25.3103361447953	0
"Dissection Primary auditory cortexA1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	2.71479218821988	0.0311688239212904	Inf	1	86.9877155368114	0
"Dissection Primary auditory cortexA1 seurat / whole cortex scvi"	0.87194555445531	0.0103164590503639	Inf	1	-11.5816106771564	0
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.996490143449773	0.0142371521465508	Inf	1	-0.246094847383213	1
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.95128822970182	0.0112427467243242	Inf	1	-4.22544469169323	0.00387351946868475
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary visual cortexV1 seurat"	1.05076425826301	0.01199713105381	Inf	1	4.33699496693268	0.00240358979814048
"Dissection Primary somatosensory cortex S1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	2.07522510215359	0.0236697491739039	Inf	1	64.0082331650831	0
"Dissection Primary somatosensory cortex S1 seurat / whole cortex seurat"	1.1737159776804	0.0133416056181847	Inf	1	14.0912335757011	0
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.09001609326338	0.0156145135064645	Inf	1	6.01691299100682	3.35591423539228e-07
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.01350691391209	0.0115713459834084	Inf	1	1.17512036644411	0.999818122408478
"Dissection Primary somatosensory cortex S1 seurat / Dissection Angular gyrus AnG scvi"	1.00790905142465	0.0117840848438165	Inf	1	0.67381098708153	0.999999978554401
"Dissection Primary somatosensory cortex S1 seurat / Dissection Anterior cingulate cortex ACC scvi"	1.20101570153685	0.0141194783070902	Inf	1	15.5804045250979	0
"Dissection Primary somatosensory cortex S1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	3.0916512846566	0.0436114943409947	Inf	1	80.014761728569	0
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary auditory cortexA1 scvi"	1.03216221318789	0.0121398307335284	Inf	1	2.69146749715866	0.43439970212411
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.971765675673162	0.0114629455797596	Inf	1	-2.4279911680164	0.640099182484828
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary visual cortexV1 scvi"	1.35669583843512	0.0159841400272577	Inf	1	25.8921072572643	0
"Dissection Primary somatosensory cortex S1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	2.73427892403935	0.0314332049251265	Inf	1	87.4973775527335	0
"Dissection Primary somatosensory cortex S1 seurat / whole cortex scvi"	0.878204365992475	0.0103984056152833	Inf	1	-10.968760978375	1.73194791841524e-13
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.00364293409665	0.014359380973526	Inf	1	0.254158695621799	1
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.958116561719576	0.0113327659287242	Inf	1	-3.61728273470873	0.039174513566207
"Dissection Primary visual cortexV1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.97496734955953	0.0224753987349777	Inf	1	59.8017295073414	0
"Dissection Primary visual cortexV1 seurat / whole cortex seurat"	1.11701170690811	0.0126928717702863	Inf	1	9.73815598804895	2.26152430116144e-13
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.03735551023143	0.014848880271832	Inf	1	2.56212572726971	0.534776836380209
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.964542623087971	0.0110128553051362	Inf	1	-3.16186846342384	0.154638594254182
"Dissection Primary visual cortexV1 seurat / Dissection Angular gyrus AnG scvi"	0.959215203123481	0.0111582769619534	Inf	1	-3.57954493390561	0.0444496882055896
"Dissection Primary visual cortexV1 seurat / Dissection Anterior cingulate cortex ACC scvi"	1.14299253337967	0.0133642814791466	Inf	1	11.4305272245145	0
"Dissection Primary visual cortexV1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.94228820626932	0.0413159823014098	Inf	1	76.8535736622885	0
"Dissection Primary visual cortexV1 seurat / Dissection Primary auditory cortexA1 scvi"	0.982296652242559	0.0114935214027459	Inf	1	-1.52657396095658	0.993942391985966
"Dissection Primary visual cortexV1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.924817977040404	0.0108541067242981	Inf	1	-6.65943701808245	5.21456244850782e-09
"Dissection Primary visual cortexV1 seurat / Dissection Primary visual cortexV1 scvi"	1.29115149070433	0.0151252327207529	Inf	1	21.8134616781648	0
"Dissection Primary visual cortexV1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	2.60218112915194	0.0297167023728337	Inf	1	83.7440124911171	0
"Dissection Primary visual cortexV1 seurat / whole cortex scvi"	0.835776777794295	0.009847147825257	Inf	1	-15.2260433887013	0
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.955155189381624	0.0136104567489418	Inf	1	-3.2198702525074	0.132341110956941
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.911828275643301	0.0107294591395392	Inf	1	-7.84429411948288	1.1207701433591e-12
"(Human Multiple Cortical Areas SMART-seq seurat) / whole cortex seurat"	0.565584897976787	0.00640078437493332	Inf	1	-50.3569423000936	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.525251979716421	0.00744215014763739	Inf	1	-45.4435548352428	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.488384085591638	0.00556808168197513	Inf	1	-62.8586288230607	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Angular gyrus AnG scvi"	0.485686613167257	0.00559863328764704	Inf	1	-62.6507968816725	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Anterior cingulate cortex ACC scvi"	0.578739964300973	0.0066819113571083	Inf	1	-47.3687894318925	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.48979080941543	0.020528698670163	Inf	1	28.92944322335	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary auditory cortexA1 scvi"	0.497373616055799	0.00575872467376838	Inf	1	-60.3210976865039	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.468270008234144	0.00544384567648147	Inf	1	-65.2629146410303	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary visual cortexV1 scvi"	0.653758398077968	0.00755016688772763	Inf	1	-36.8016641575819	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	1.31758184748335	0.0147339123456447	Inf	1	24.6632796291408	0
"(Human Multiple Cortical Areas SMART-seq seurat) / whole cortex scvi"	0.423185111379536	0.00494374192732541	Inf	1	-73.6114812317619	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.483630876021647	0.00679195078464734	Inf	1	-51.7267560038413	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.461692835502655	0.00537674195099287	Inf	1	-66.3639496472443	0
"whole cortex seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.928688127273828	0.0132385200027864	Inf	1	-5.1898919082996	3.87061021324131e-05
"whole cortex seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.86350269842545	0.00981631440073986	Inf	1	-12.9097485325409	0
"whole cortex seurat / Dissection Angular gyrus AnG scvi"	0.858733348264174	0.00994675059978786	Inf	1	-13.1482500006015	0
"whole cortex seurat / Dissection Anterior cingulate cortex ACC scvi"	1.02325922486835	0.0119094100919631	Inf	1	1.97555104220722	0.912721743553432
"whole cortex seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.63407105590109	0.0368260396058478	Inf	1	69.2764791763918	0
"whole cortex seurat / Dissection Primary auditory cortexA1 scvi"	0.87939691783675	0.0102464056418336	Inf	1	-11.0301263015337	1.24344978758018e-13
"whole cortex seurat / Dissection Primary somatosensory cortex S1 scvi"	0.827939377287551	0.00967623159623347	Inf	1	-16.1558408400067	0
"whole cortex seurat / Dissection Primary visual cortexV1 scvi"	1.15589790395146	0.0134760118336547	Inf	1	12.4267877250412	0
"whole cortex seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	2.32959163548499	0.026452454220356	Inf	1	74.4777515058596	0
"whole cortex seurat / whole cortex scvi"	0.748225620757125	0.0087802903533131	Inf	1	-24.7171069686663	0
"whole cortex seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.855098638156171	0.012136871038986	Inf	1	-11.0288570551748	1.24344978758018e-13
"whole cortex seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.816310402123934	0.00956536828024195	Inf	1	-17.3206974833905	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.929809128668706	0.0133260442979923	Inf	1	-5.07785678190838	6.97175212976964e-05
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Angular gyrus AnG scvi"	0.924673550834545	0.0133295594465314	Inf	1	-5.43269019682107	1.03310170068704e-05
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Anterior cingulate cortex ACC scvi"	1.10183299949375	0.0157637106660229	Inf	1	6.77825351070251	2.30844188209289e-09
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.83633544840659	0.0324868356262499	Inf	1	91.0189063059643	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary auditory cortexA1 scvi"	0.946923829443397	0.013683147429629	Inf	1	-3.7741336742633	0.0226538202295939
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.89151498008053	0.0129074113691007	Inf	1	-7.93151865875652	6.89226453687297e-13
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary visual cortexV1 scvi"	1.24465670444674	0.0179501344740869	Inf	1	15.1756667153481	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	2.50847573805377	0.0354866553786732	Inf	1	65.0098786364585	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / whole cortex scvi"	0.805680183457872	0.0117025422243513	Inf	1	-14.8755742829081	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.920759739511606	0.0108677502055362	Inf	1	-6.99449048478048	5.05570696418545e-10
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.878993042067008	0.0127478659586099	Inf	1	-8.89333368159869	1.41886502547095e-13
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Angular gyrus AnG scvi"	0.994476739713757	0.0116043556776411	Inf	1	-0.474647544152805	0.999999999959373
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Anterior cingulate cortex ACC scvi"	1.18500987516797	0.0139036911843041	Inf	1	14.4678658830057	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	3.05044913085295	0.0429851033317155	Inf	1	79.146764718661	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary auditory cortexA1 scvi"	1.0184066818092	0.0119542601121892	Inf	1	1.5538439587004	0.992518292227739
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.958815043424014	0.0112883211544655	Inf	1	-3.57227322452294	0.0455336983120204
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary visual cortexV1 scvi"	1.33861527712557	0.0157386546770105	Inf	1	24.8044078260802	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	2.69783943898829	0.0309429305143379	Inf	1	86.5294290241631	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / whole cortex scvi"	0.86650061675716	0.0102400735121132	Inf	1	-12.125206242658	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.990267476541065	0.014155076956542	Inf	1	-0.684207375401675	0.999999971989961
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.945347829963278	0.0111597925964467	Inf	1	-4.76090972046526	0.00034217034074846
"Dissection Angular gyrus AnG scvi / Dissection Anterior cingulate cortex ACC scvi"	1.19159134431747	0.0122931653438208	Inf	1	16.9910399078797	0
"Dissection Angular gyrus AnG scvi / Dissection Dorsolateral prefrontal cortex DFC scvi"	3.06739113046623	0.0393139831539961	Inf	1	87.4502089881637	0
"Dissection Angular gyrus AnG scvi / Dissection Primary auditory cortexA1 scvi"	1.02406284746522	0.010571062196919	Inf	1	2.30346418551994	0.732430053171323
"Dissection Angular gyrus AnG scvi / Dissection Primary somatosensory cortex S1 scvi"	0.964140240927094	0.0100004876693847	Inf	1	-3.52072546477577	0.0538892493652042
"Dissection Angular gyrus AnG scvi / Dissection Primary visual cortexV1 scvi"	1.34604986086539	0.0138826668293106	Inf	1	28.813728331315	0
"Dissection Angular gyrus AnG scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.71282306689728	0.0270840442631629	Inf	1	99.9617990486218	0
"Dissection Angular gyrus AnG scvi / whole cortex scvi"	0.871313105831482	0.00908884162941591	Inf	1	-13.2059478013778	0
"Dissection Angular gyrus AnG scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.995767358848529	0.0130014602177389	Inf	1	-0.324861268674786	1
"Dissection Angular gyrus AnG scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.950598231423069	0.00986112945586252	Inf	1	-4.88391267981557	0.00018699123484045
"Dissection Anterior cingulate cortex ACC scvi / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.57419722381685	0.0326644599108373	Inf	1	74.5152560452177	0
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary auditory cortexA1 scvi"	0.859407759504821	0.00891926004387101	Inf	1	-14.5987893203031	0
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary somatosensory cortex S1 scvi"	0.80911987614289	0.00843872525375811	Inf	1	-20.3085436638751	0
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary visual cortexV1 scvi"	1.12962373156242	0.0116977893155493	Inf	1	11.7700643122506	0
"Dissection Anterior cingulate cortex ACC scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.27663878210793	0.0227815179909315	Inf	1	82.215374689898	0
