"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.30816419646693	NA	NA	NA
0.05	"seurat"	0.308163052162662	NA	NA	NA
0.1	"seurat"	0.30816190786075	NA	NA	NA
0.15	"seurat"	0.308160763561195	NA	NA	NA
0.2	"seurat"	0.308159619263996	NA	NA	NA
0.25	"seurat"	0.308158474969153	NA	NA	NA
0.5	"seurat"	0.308152753530288	NA	NA	NA
0.75	"seurat"	0.308147032150337	NA	NA	NA
0	"scvi"	0.308161460750311	NA	NA	NA
0.05	"scvi"	0.308162600597068	NA	NA	NA
0.1	"scvi"	0.308163740446162	NA	NA	NA
0.15	"scvi"	0.308164880297595	NA	NA	NA
0.2	"scvi"	0.308166020151366	NA	NA	NA
0.25	"scvi"	0.308167160007475	NA	NA	NA
0.5	"scvi"	0.308172859323092	NA	NA	NA
0.75	"scvi"	0.308178558697161	NA	NA	NA
