"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.528823389890557	0.0117806481514268	0.505683316784593	0.551840240134479
0.05	"seurat"	0.519291812615067	0.0115733026243846	0.496579285303214	0.541924885332076
0.1	"seurat"	0.509746172278071	0.0114072994757329	0.487378685612705	0.532074703651878
0.15	"seurat"	0.500193419433834	0.0112855592475058	0.478083226042211	0.522302856410019
0.2	"seurat"	0.490640525383432	0.0112101873624263	0.468696241801653	0.512620937545808
0.25	"seurat"	0.481094461840062	0.0111823384957541	0.459222935817847	0.503038682037746
0.5	"seurat"	0.433708092873816	0.0117253134614316	0.410880046751033	0.456820962111245
0.75	"seurat"	0.38750364861217	0.0131152592082677	0.362126528353568	0.413506300258345
0	"scvi"	0.566226423475856	0.0116944510882194	0.543174825113724	0.588994983876187
0.05	"scvi"	0.499907214981164	0.0116359898787203	0.47711199282827	0.522702822845808
0.1	"scvi"	0.433591271050209	0.0112312816449876	0.411718308303904	0.455726068898829
0.15	"scvi"	0.369571358032064	0.010528900377175	0.349179433768575	0.390439730298707
0.2	"scvi"	0.309833327153436	0.00960771960613411	0.291320387275512	0.328976605772585
0.25	"scvi"	0.255832898058619	0.00855869611882258	0.239418247977137	0.272969046124134
0.5	"scvi"	0.0830238464419058	0.00374377125309397	0.0759734193386788	0.0906643639082175
0.75	"scvi"	0.0232899915525094	0.00133781097186037	0.0208065853297796	0.0260619198552716
