"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.767631632506794	0.0108211892028786	0.745723122077853	0.788188659503433
0.05	"seurat"	0.745353734165647	0.0104722609341015	0.724262463197236	0.765354393828703
0.1	"seurat"	0.721714282880403	0.0100770858924671	0.7015135693045	0.741052512788481
0.15	"seurat"	0.696773098601341	0.00968179977919287	0.677443790371942	0.715430656741986
0.2	"seurat"	0.670616762337662	0.0093496710803045	0.652015334190613	0.68869859597723
0.25	"seurat"	0.643359032896888	0.00915666535675042	0.625194651024577	0.661120267065701
0.5	"seurat"	0.496240232783518	0.011822751169901	0.473063104260499	0.519433530845574
0.75	"seurat"	0.349769610543539	0.0170385765988643	0.317111963713327	0.383899779320641
0	"scvi"	0.955699419905819	0.00354473790548479	0.948198174704559	0.962157786433442
0.05	"scvi"	0.924863961152557	0.00500610573041818	0.914430268453829	0.934117111920201
0.1	"scvi"	0.87536451097101	0.00666897404438763	0.861676897073408	0.887873929238168
0.15	"scvi"	0.800296361737553	0.00822705015959395	0.783660457784868	0.815953450576365
0.2	"scvi"	0.695730449134087	0.00929967287916116	0.677178510131614	0.713667043830447
0.25	"scvi"	0.566098113694544	0.0097535040158448	0.546867787212563	0.585131453221112
0.5	"scvi"	0.0731318232954179	0.00494008923191121	0.0640095140230711	0.0834383040280778
0.75	"scvi"	0.00474907774226151	0.000637893227244103	0.00364807575614509	0.00618030481813228
