"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Dissection Angular gyrus AnG seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.26055830079819	0.012291115651397	Inf	1	23.7479030399731	0
"Dissection Angular gyrus AnG seurat / whole cortex scvi"	0.57428857782465	0.00613669715667975	Inf	1	-51.9031321217577	0
"Dissection Angular gyrus AnG seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.653734984550117	0.00750316117555529	Inf	1	-37.0340129427808	0
"Dissection Angular gyrus AnG seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.591084602974865	0.00626206406269478	Inf	1	-49.6305990286682	0
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary auditory cortexA1 seurat"	0.948500850025936	0.00965893445785554	Inf	1	-5.19205301875076	3.82641934947303e-05
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary somatosensory cortex S1 seurat"	0.966608288022671	0.00980756953021045	Inf	1	-3.34720009953429	0.0921392411134132
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary visual cortexV1 seurat"	0.955391267795426	0.00972897617751608	Inf	1	-4.48131725754873	0.00126746813971612
"Dissection Anterior cingulate cortex ACC seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.3892267041494	0.013667808035131	Inf	1	33.414610259774	0
"Dissection Anterior cingulate cortex ACC seurat / whole cortex seurat"	1.02771390053802	0.0103351521163706	Inf	1	2.71833748188444	0.414278330759388
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.10465862266836	0.011967516466946	Inf	1	9.18767782081883	2.30704344517108e-13
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.00553211804512	0.0101684277430361	Inf	1	0.545550621034249	0.999999999493637
"Dissection Anterior cingulate cortex ACC seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.27616611227808	0.0133532224558533	Inf	1	23.3057096634457	0
"Dissection Anterior cingulate cortex ACC seurat / Dissection Angular gyrus AnG scvi"	0.595027740910022	0.00623329093985426	Inf	1	-49.5576123478318	0
"Dissection Anterior cingulate cortex ACC seurat / Dissection Anterior cingulate cortex ACC scvi"	0.664954067447447	0.00687313910793542	Inf	1	-39.4762954990059	0
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary auditory cortexA1 scvi"	0.59246943128608	0.00623881759628432	Inf	1	-49.7100089685927	0
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary somatosensory cortex S1 scvi"	0.600563261539353	0.00629572832348425	Inf	1	-48.6392615929059	0
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary visual cortexV1 scvi"	0.712262937096604	0.00730060350842801	Inf	1	-33.1036487011842	0
"Dissection Anterior cingulate cortex ACC seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.17941237771934	0.011452150978563	Inf	1	16.9943883776235	0
"Dissection Anterior cingulate cortex ACC seurat / whole cortex scvi"	0.53731989757264	0.00572419112769815	Inf	1	-58.3073671708866	0
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.61165210053224	0.00688125023250926	Inf	1	-43.6959909327041	0
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.553034712148138	0.00584083978042524	Inf	1	-56.0846653725376	0
"Dissection Primary auditory cortexA1 seurat / Dissection Primary somatosensory cortex S1 seurat"	1.01909058699973	0.0103879447366662	Inf	1	1.85519504503027	0.950378279822951
"Dissection Primary auditory cortexA1 seurat / Dissection Primary visual cortexV1 seurat"	1.00726453515493	0.0103027300118292	Inf	1	0.707662747383837	0.999999949706903
"Dissection Primary auditory cortexA1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.46465520206061	0.0144840009805657	Inf	1	38.590270099087	0
"Dissection Primary auditory cortexA1 seurat / whole cortex seurat"	1.08351394783665	0.0109484408121056	Inf	1	7.93793575149093	6.67133015497257e-13
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.16463640769342	0.0129065646485729	Inf	1	13.7527690313905	0
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.06012779853347	0.0107702344830109	Inf	1	5.74734892051031	1.7031688978042e-06
"Dissection Primary auditory cortexA1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.34545595003229	0.0144261044082369	Inf	1	27.6749082375615	0
"Dissection Primary auditory cortexA1 seurat / Dissection Angular gyrus AnG scvi"	0.627334957995822	0.006596946183467	Inf	1	-44.3402727077558	0
"Dissection Primary auditory cortexA1 seurat / Dissection Anterior cingulate cortex ACC scvi"	0.701057956278336	0.00729444619986494	Inf	1	-34.1343324874318	0
"Dissection Primary auditory cortexA1 seurat / Dissection Primary auditory cortexA1 scvi"	0.624637744151604	0.00660237797162447	Inf	1	-44.5209527268957	0
"Dissection Primary auditory cortexA1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.633171031447078	0.00666300130268472	Inf	1	-43.4291480330307	0
"Dissection Primary auditory cortexA1 seurat / Dissection Primary visual cortexV1 scvi"	0.750935475784895	0.00772827068455783	Inf	1	-27.8321792517834	0
"Dissection Primary auditory cortexA1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.24344894122877	0.0121316641535657	Inf	1	22.3327770237642	0
"Dissection Primary auditory cortexA1 seurat / whole cortex scvi"	0.566493849275883	0.00605706385685206	Inf	1	-53.1498862212495	0
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.644861942417358	0.00740246675047342	Inf	1	-38.2187740949367	0
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.583061904618236	0.00618096208188783	Inf	1	-50.8884681201994	0
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary visual cortexV1 seurat"	0.988395485155429	0.0100742144761595	Inf	1	-1.14519305842187	0.999875534411693
"Dissection Primary somatosensory cortex S1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.43721786928938	0.0141630164457377	Inf	1	36.8065771418268	0
"Dissection Primary somatosensory cortex S1 seurat / whole cortex seurat"	1.06321652035527	0.0107037370925097	Inf	1	6.08888846894174	2.14826016309289e-07
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.14281931611417	0.0126322478896969	Inf	1	12.0773776776818	0
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.04026846293867	0.0105295051849194	Inf	1	3.90033224277232	0.0142121293541129
"Dissection Primary somatosensory cortex S1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.32025157252547	0.0141189562466206	Inf	1	25.9789269770987	0
"Dissection Primary somatosensory cortex S1 seurat / Dissection Angular gyrus AnG scvi"	0.615583114983663	0.00645295897717635	Inf	1	-46.2844848439902	0
"Dissection Primary somatosensory cortex S1 seurat / Dissection Anterior cingulate cortex ACC scvi"	0.687925063013582	0.00713525739867003	Inf	1	-36.0653871402904	0
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary auditory cortexA1 scvi"	0.612936427948551	0.00645871329317141	Inf	1	-46.4533296146178	0
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.621309861482656	0.00651780689938706	Inf	1	-45.3675780310743	0
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary visual cortexV1 scvi"	0.736868228756485	0.00755893639019923	Inf	1	-29.7660807854978	0
"Dissection Primary somatosensory cortex S1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.22015545731765	0.0118617981590672	Inf	1	20.4677591420962	0
"Dissection Primary somatosensory cortex S1 seurat / whole cortex scvi"	0.555881740546422	0.00592568369854735	Inf	1	-55.0845455532279	0
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.632781767041805	0.00724824338830998	Inf	1	-39.9517096174384	0
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.572139427109037	0.00604646264793848	Inf	1	-52.8353480808995	0
"Dissection Primary visual cortexV1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.45409190033216	0.0143753830252045	Inf	1	37.8692675870374	0
"Dissection Primary visual cortexV1 seurat / whole cortex seurat"	1.07569949106766	0.0108687247955506	Inf	1	7.22210000947184	9.73408020854549e-11
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.15623688420072	0.0128171724012234	Inf	1	13.0958431177605	0
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.05248200600095	0.0106912828483244	Inf	1	5.03547682873832	8.6793829686127e-05
"Dissection Primary visual cortexV1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.33575233027077	0.0143196773084173	Inf	1	27.0043228117104	0
"Dissection Primary visual cortexV1 seurat / Dissection Angular gyrus AnG scvi"	0.622810529012949	0.00654526060133706	Inf	1	-45.0568523402564	0
"Dissection Primary visual cortexV1 seurat / Dissection Anterior cingulate cortex ACC scvi"	0.696001826541532	0.00723777926904049	Inf	1	-34.8495217397304	0
"Dissection Primary visual cortexV1 seurat / Dissection Primary auditory cortexA1 scvi"	0.620132767858773	0.00655073758343835	Inf	1	-45.2335143221404	0
"Dissection Primary visual cortexV1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.628604511872039	0.00661083370747785	Inf	1	-44.1444345601024	0
"Dissection Primary visual cortexV1 seurat / Dissection Primary visual cortexV1 scvi"	0.745519622280154	0.0076672796358499	Inf	1	-28.5550558813514	0
"Dissection Primary visual cortexV1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.23448101052969	0.0120344141348013	Inf	1	21.6083825202045	0
"Dissection Primary visual cortexV1 seurat / whole cortex scvi"	0.562408215026405	0.00600979421154044	Inf	1	-53.8589655180887	0
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.640211106328858	0.00734793822418427	Inf	1	-38.8553645745451	0
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.578856779196099	0.0061326956876489	Inf	1	-51.6022851635531	0
"(Human Multiple Cortical Areas SMART-seq seurat) / whole cortex seurat"	0.739774075367546	0.00722193836037295	Inf	1	-30.8747625107557	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.795160803754291	0.00851868271849813	Inf	1	-21.3952722675008	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.723807075577916	0.00710842932463904	Inf	1	-32.9125372575902	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	0.918616168596801	0.00946989255710586	Inf	1	-8.23435786527655	2.61568544601687e-13
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Angular gyrus AnG scvi"	0.42831579549455	0.00435398506505689	Inf	1	-83.4101652826633	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Anterior cingulate cortex ACC scvi"	0.478650507841042	0.00480432016850333	Inf	1	-73.4052476504462	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary auditory cortexA1 scvi"	0.426474260476327	0.00435825314451778	Inf	1	-83.3918418531911	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.43230040118403	0.00439681269746399	Inf	1	-82.4556517123286	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary visual cortexV1 scvi"	0.512704611111482	0.00508770147958756	Inf	1	-67.3221667466347	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	0.848970419440268	0.00793601440375079	Inf	1	-17.5154319823519	0
"(Human Multiple Cortical Areas SMART-seq seurat) / whole cortex scvi"	0.386776251829706	0.00400224018210153	Inf	1	-91.7991406167092	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.44028242381559	0.00488919512712835	Inf	1	-73.8732620693517	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.398088166961024	0.00408235318743611	Inf	1	-89.818724123156	0
"whole cortex seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.07486978826506	0.0117875849684195	Inf	1	6.58362934890056	8.70668159791421e-09
"whole cortex seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.97841638370242	0.00981568847378675	Inf	1	-2.17498711261472	0.816001358154827
"whole cortex seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.24175231220478	0.0131571029619043	Inf	1	20.4352435004678	0
"whole cortex seurat / Dissection Angular gyrus AnG scvi"	0.578981894278666	0.00601569208067003	Inf	1	-52.5965058199504	0
"whole cortex seurat / Dissection Anterior cingulate cortex ACC scvi"	0.647022548881875	0.00664954927926071	Inf	1	-42.3633046150815	0
"whole cortex seurat / Dissection Primary auditory cortexA1 scvi"	0.576492573444723	0.00602162812548901	Inf	1	-52.7312488389324	0
"whole cortex seurat / Dissection Primary somatosensory cortex S1 scvi"	0.584368141002032	0.00607609885110887	Inf	1	-51.6674705027871	0
"whole cortex seurat / Dissection Primary visual cortexV1 scvi"	0.693055661428461	0.00704306173048601	Inf	1	-36.0788215990347	0
"whole cortex seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.14760769227885	0.0110378787136593	Inf	1	14.3145314949187	0
"whole cortex seurat / whole cortex scvi"	0.52283023251057	0.00552605245123073	Inf	1	-61.3556619821494	0
"whole cortex seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.595157952239461	0.00676431965015091	Inf	1	-45.6578643973128	0
"whole cortex seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.538121272718619	0.00563763602888093	Inf	1	-59.1486082449385	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.910265033387607	0.0100411907768411	Inf	1	-8.52315663759078	1.86739512741951e-13
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.15525836316331	0.0112373063312508	Inf	1	14.8373208537201	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Angular gyrus AnG scvi"	0.538653054165007	0.00611379077513146	Inf	1	-54.508867371392	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Anterior cingulate cortex ACC scvi"	0.60195435386293	0.00664023471425814	Inf	1	-46.012857694034	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary auditory cortexA1 scvi"	0.536337126355778	0.00611382734472351	Inf	1	-54.6521691112962	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.543664123209993	0.00617271802037933	Inf	1	-53.6751832251237	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary visual cortexV1 scvi"	0.644781041382808	0.00717874906224681	Inf	1	-39.4161441171002	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	1.06767136336691	0.011346105516399	Inf	1	6.16168256736518	1.36104355674682e-07
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / whole cortex scvi"	0.486412622457711	0.00560061773037485	Inf	1	-62.5924889057559	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.553702372824251	0.00588502537946731	Inf	1	-55.6172553892329	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.500638569056071	0.00572286459061462	Inf	1	-60.5251496839196	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.26914505203385	0.0135377437723381	Inf	1	22.344377433943	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Angular gyrus AnG scvi"	0.591754087444594	0.00618153594574353	Inf	1	-50.2257274212432	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Anterior cingulate cortex ACC scvi"	0.661295701563664	0.00683551041543668	Inf	1	-40.0089514639555	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary auditory cortexA1 scvi"	0.589209852826892	0.00618728988622279	Inf	1	-50.3735939129637	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.597259153399218	0.00624370117431852	Inf	1	-49.3024646499386	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary visual cortexV1 scvi"	0.708344292851958	0.00723960047469461	Inf	1	-33.7387168890609	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	1.1729236257637	0.0113553798334084	Inf	1	16.4750703716705	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / whole cortex scvi"	0.534363734315374	0.00567722168143019	Inf	1	-58.9855907965217	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.608286985125215	0.00695321934961491	Inf	1	-43.4884348542513	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.54999209097697	0.00579245205076736	Inf	1	-56.7658615372721	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Angular gyrus AnG scvi"	0.466261982029783	0.00453802675799108	Inf	1	-78.3956242091027	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Anterior cingulate cortex ACC scvi"	0.521056045173021	0.00490147031785465	Inf	1	-69.3006792100349	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary auditory cortexA1 scvi"	0.464257298157262	0.00454283429216791	Inf	1	-78.4162918002737	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary somatosensory cortex S1 scvi"	0.470599599661276	0.00458639797322908	Inf	1	-77.3402888280467	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary visual cortexV1 scvi"	0.558127135835902	0.00532179420615965	Inf	1	-61.1602313645772	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	0.924184059090841	0.00835248712154046	Inf	1	-8.72391584942437	1.63757896132211e-13
"Dissection Dorsolateral prefrontal cortex DFC scvi / whole cortex scvi"	0.421042286269043	0.00417273113634615	Inf	1	-87.283563684852	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.479288781176285	0.00424435786060074	Inf	1	-83.0499912064399	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.433356368600728	0.00425421068357241	Inf	1	-85.1792254992827	0
"Dissection Angular gyrus AnG scvi / Dissection Anterior cingulate cortex ACC scvi"	1.11751775880311	0.0103557479312536	Inf	1	11.9901846542916	0
"Dissection Angular gyrus AnG scvi / Dissection Primary auditory cortexA1 scvi"	0.995700520416024	0.00933610972707352	Inf	1	-0.459530111806893	0.999999999977495
"Dissection Angular gyrus AnG scvi / Dissection Primary somatosensory cortex S1 scvi"	1.00930296228015	0.00942833394811526	Inf	1	0.991278132302359	0.999986353217053
"Dissection Angular gyrus AnG scvi / Dissection Primary visual cortexV1 scvi"	1.19702475721096	0.0109471725790988	Inf	1	19.6646087677462	0
"Dissection Angular gyrus AnG scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	1.9821132640229	0.0172135098314685	Inf	1	78.7805462774548	0
"Dissection Angular gyrus AnG scvi / whole cortex scvi"	0.903016549700481	0.00857868576712798	Inf	1	-10.7383219813497	1.9417800700694e-13
"Dissection Angular gyrus AnG scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.02793879760428	0.0106959894805868	Inf	1	2.64823568432821	0.467415554567055
