"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Dorsolateral prefrontal cortex DFC seurat"	3.09888530789589	0.0376840002698518	Inf	1	93.009522976667	0
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary auditory cortexA1 seurat"	0.987608339709112	0.00981594983717621	Inf	1	-1.25454640286684	0.999535666512859
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary somatosensory cortex S1 seurat"	0.841050713394126	0.00845513777047855	Inf	1	-17.2189589727063	0
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary visual cortexV1 seurat"	1.17002428032738	0.0114866016421733	Inf	1	15.9945025092979	0
"Dissection Anterior cingulate cortex ACC seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	4.25490982804597	0.0388769764545707	Inf	1	158.485124764905	0
"Dissection Anterior cingulate cortex ACC seurat / whole cortex seurat"	1.02772402576608	0.0101459974664766	Inf	1	2.77004144158796	0.376609859867142
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.259815258448	0.015649053514887	Inf	1	18.5936704856388	0
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.00738598767885	0.0100017864601195	Inf	1	0.74118730767806	0.999999888334989
"Dissection Anterior cingulate cortex ACC seurat / Dissection Angular gyrus AnG scvi"	0.718951551422365	0.00714997241231222	Inf	1	-33.1786166100798	0
"Dissection Anterior cingulate cortex ACC seurat / Dissection Anterior cingulate cortex ACC scvi"	0.899031217233988	0.00889190221054257	Inf	1	-10.7615504019476	1.78079773149875e-13
"Dissection Anterior cingulate cortex ACC seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.15975152000409	0.0258865961339669	Inf	1	64.2415066108475	0
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary auditory cortexA1 scvi"	0.769898245502339	0.0076789569748113	Inf	1	-26.217886332429	0
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary somatosensory cortex S1 scvi"	0.743743290273237	0.00745145245203577	Inf	1	-29.5502322232532	0
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary visual cortexV1 scvi"	1.04111291772222	0.0102471672042186	Inf	1	4.09349269452571	0.00667532722609687
"Dissection Anterior cingulate cortex ACC seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	2.2227961700764	0.0211509911013807	Inf	1	83.9437670975102	0
"Dissection Anterior cingulate cortex ACC seurat / whole cortex scvi"	0.67155447397907	0.0067750145534695	Inf	1	-39.4665168029639	0
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.864152609957523	0.0106827597124086	Inf	1	-11.8107471910422	0
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.649125538083687	0.00650163868728503	Inf	1	-43.1439025039202	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary auditory cortexA1 seurat"	0.31869793218636	0.00390165684875693	Inf	1	-93.4051299800212	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary somatosensory cortex S1 seurat"	0.27140427277226	0.00335856804744236	Inf	1	-105.387395536037	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary visual cortexV1 seurat"	0.37756295057006	0.00457478058780732	Inf	1	-80.3870460542182	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.37304527444257	0.0155683259341756	Inf	1	27.9604921569566	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / whole cortex seurat"	0.331643130885631	0.00404236948195878	Inf	1	-90.5491520967923	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.406538201087344	0.003906888020407	Inf	1	-93.6591569820946	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.325080113520836	0.00398044567504558	Inf	1	-91.7704271924077	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Angular gyrus AnG scvi"	0.232003278595207	0.00284185575325268	Inf	1	-119.273353539232	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Anterior cingulate cortex ACC scvi"	0.290114388855656	0.00349891374895585	Inf	1	-102.606344888017	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	0.696944644740833	0.00633950922406111	Inf	1	-39.6925630576861	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary auditory cortexA1 scvi"	0.248443607622604	0.00304364851271677	Inf	1	-113.668680347227	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary somatosensory cortex S1 scvi"	0.24000349040934	0.00294916852127223	Inf	1	-116.13762105104	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary visual cortexV1 scvi"	0.335963681866343	0.00406515305122867	Inf	1	-90.1449774176386	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	0.71728894399956	0.00841847764098459	Inf	1	-28.311327890792	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / whole cortex scvi"	0.2167083990711	0.0026764978427874	Inf	1	-123.815175431757	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.278859178090806	0.00270845275769891	Inf	1	-131.483429337013	0
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.209470655925771	0.0025773542580065	Inf	1	-127.044461520467	0
"Dissection Primary auditory cortexA1 seurat / Dissection Primary somatosensory cortex S1 seurat"	0.851603494601765	0.00856149227596749	Inf	1	-15.978135326249	0
"Dissection Primary auditory cortexA1 seurat / Dissection Primary visual cortexV1 seurat"	1.18470473899805	0.0116310585251171	Inf	1	17.2641075458353	0
"Dissection Primary auditory cortexA1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	4.30829677815317	0.0393773220462716	Inf	1	159.79886018469	0
"Dissection Primary auditory cortexA1 seurat / whole cortex seurat"	1.04061902319373	0.0102726164090273	Inf	1	4.03334709910221	0.0084912609942398
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.27562233710892	0.0159425708916814	Inf	1	19.4780417304354	0
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.02002580089143	0.0101286208608968	Inf	1	1.99681597949523	0.90448245655244
"Dissection Primary auditory cortexA1 seurat / Dissection Angular gyrus AnG scvi"	0.727972337327694	0.0072390464695943	Inf	1	-31.92762492919	0
"Dissection Primary auditory cortexA1 seurat / Dissection Anterior cingulate cortex ACC scvi"	0.910311487951576	0.00900482384840416	Inf	1	-9.49941444091165	1.68087765928249e-13
"Dissection Primary auditory cortexA1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.18685022510059	0.0263827278032527	Inf	1	64.8578786702025	0
"Dissection Primary auditory cortexA1 seurat / Dissection Primary auditory cortexA1 scvi"	0.779558266720493	0.00777482301836967	Inf	1	-24.9692776693089	0
"Dissection Primary auditory cortexA1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.753075141601474	0.00754465395197541	Inf	1	-28.3067694653581	0
"Dissection Primary auditory cortexA1 seurat / Dissection Primary visual cortexV1 scvi"	1.05417590745423	0.0103741822830683	Inf	1	5.36115661403525	1.53439009122902e-05
"Dissection Primary auditory cortexA1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	2.25068590523556	0.0214171202961968	Inf	1	85.2512005484177	0
"Dissection Primary auditory cortexA1 seurat / whole cortex scvi"	0.679980562109133	0.00685949194858383	Inf	1	-38.2335062225896	0
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.874995253899991	0.0108801231728749	Inf	1	-10.739224089995	1.92179605562615e-13
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.657270207210765	0.006582760382781	Inf	1	-41.9018839549767	0
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary visual cortexV1 seurat"	1.39114593412049	0.0138364519816101	Inf	1	33.1917442340508	0
"Dissection Primary somatosensory cortex S1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	5.0590407454444	0.0471096962247174	Inf	1	174.095793349273	0
"Dissection Primary somatosensory cortex S1 seurat / whole cortex seurat"	1.22195250464578	0.0122069062760863	Inf	1	20.0657206318485	0
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.49790641442287	0.0189085173250729	Inf	1	32.0097367758134	0
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.19777080220699	0.0120309956105912	Inf	1	17.9662862807396	0
"Dissection Primary somatosensory cortex S1 seurat / Dissection Angular gyrus AnG scvi"	0.85482544628133	0.00859569842969776	Inf	1	-15.5992209451854	0
"Dissection Primary somatosensory cortex S1 seurat / Dissection Anterior cingulate cortex ACC scvi"	1.06893817806286	0.0107063576310888	Inf	1	6.65600944557291	5.33749411335549e-09
"Dissection Primary somatosensory cortex S1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.56792068017901	0.03133043546279	Inf	1	77.2985425750136	0
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary auditory cortexA1 scvi"	0.915400502301882	0.00923543000084652	Inf	1	-8.7614272101236	1.55653268052447e-13
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.884302549690258	0.00896138907643265	Inf	1	-12.1331999648757	0
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary visual cortexV1 scvi"	1.23787174916091	0.0123418794046946	Inf	1	21.4030511632498	0
"Dissection Primary somatosensory cortex S1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	2.64288007212565	0.025533597058411	Inf	1	100.594283338295	0
"Dissection Primary somatosensory cortex S1 seurat / whole cortex scvi"	0.798470845199047	0.00814591858000869	Inf	1	-22.0602883119884	0
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.02746789961115	0.0129046537427644	Inf	1	2.1574957041255	0.826189293982813
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.771803088382257	0.00781804385210674	Inf	1	-25.5712219164824	0
"Dissection Primary visual cortexV1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	3.63659959847621	0.0325745202475597	Inf	1	144.131931629329	0
"Dissection Primary visual cortexV1 seurat / whole cortex seurat"	0.878378374744934	0.00856244464996981	Inf	1	-13.3029997819672	0
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.07674283314487	0.0133330142808484	Inf	1	5.9712678262146	4.44117674525124e-07
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.860995796939336	0.00844131470225734	Inf	1	-15.265572420132	0
"Dissection Primary visual cortexV1 seurat / Dissection Angular gyrus AnG scvi"	0.614475753632393	0.00603184939355339	Inf	1	-49.6101529970472	0
"Dissection Primary visual cortexV1 seurat / Dissection Anterior cingulate cortex ACC scvi"	0.768386803889602	0.00749402541346733	Inf	1	-27.0136181359355	0
"Dissection Primary visual cortexV1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.84590316313758	0.0220225885694158	Inf	1	51.3781936338944	0
"Dissection Primary visual cortexV1 seurat / Dissection Primary auditory cortexA1 scvi"	0.658019032978458	0.00647569966357088	Inf	1	-42.5274605172706	0
"Dissection Primary visual cortexV1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.635664834293125	0.00628428177740752	Inf	1	-45.8301325807971	0
"Dissection Primary visual cortexV1 seurat / Dissection Primary visual cortexV1 scvi"	0.88982163466805	0.00862835980404828	Inf	1	-12.0385172491133	0
"Dissection Primary visual cortexV1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.89978636123213	0.0177714867305139	Inf	1	68.6026808327933	0
"Dissection Primary visual cortexV1 seurat / whole cortex scvi"	0.57396627170093	0.00571526516345443	Inf	1	-55.7554639008266	0
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.738576647072424	0.0090957343598542	Inf	1	-24.6061685802597	0
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.554796638837322	0.00548384842136466	Inf	1	-59.6042120512635	0
"(Human Multiple Cortical Areas SMART-seq seurat) / whole cortex seurat"	0.241538379730611	0.00218928990207088	Inf	1	-156.74492091341	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.296085066278962	0.00345627562770807	Inf	1	-104.264729942664	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.236758480999697	0.00216098647637468	Inf	1	-157.845240386669	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Angular gyrus AnG scvi"	0.168969867864988	0.00154390941266496	Inf	1	-194.593229172689	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Anterior cingulate cortex ACC scvi"	0.211292660377449	0.00190744410563442	Inf	1	-172.197330936951	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	0.50759043253237	0.0056563389279831	Inf	1	-60.8498047459042	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary auditory cortexA1 scvi"	0.180943492721656	0.00165534266986905	Inf	1	-186.87106989536	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.174796486959818	0.00160824637927149	Inf	1	-189.565672269411	0
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary visual cortexV1 scvi"	0.244685072021924	0.00219056526627785	Inf	1	-157.248709853972	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	0.52240735054477	0.00443763033651808	Inf	1	-76.4378853491219	0
"(Human Multiple Cortical Areas SMART-seq seurat) / whole cortex scvi"	0.157830483163841	0.00146512534025818	Inf	1	-198.885345160649	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.20309539916957	0.00235654050768089	Inf	1	-137.383679138719	0
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.15255917617925	0.00140505030241131	Inf	1	-204.150824470464	0
"whole cortex seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.22583030742024	0.0152577417590703	Inf	1	16.3590149757842	0
"whole cortex seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.980210603647152	0.00966694358577551	Inf	1	-2.0267296985959	0.892051943536608
"whole cortex seurat / Dissection Angular gyrus AnG scvi"	0.699557014721391	0.00689976382376932	Inf	1	-36.2269362361507	0
"whole cortex seurat / Dissection Anterior cingulate cortex ACC scvi"	0.874778826508256	0.00858075898386781	Inf	1	-13.6388378578779	0
"whole cortex seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.10148976364952	0.025211079666371	Inf	1	61.9038949471104	0
"whole cortex seurat / Dissection Primary auditory cortexA1 scvi"	0.749129363720431	0.0074106610105116	Inf	1	-29.1986394099277	0
"whole cortex seurat / Dissection Primary somatosensory cortex S1 scvi"	0.723679968188779	0.00719162192832428	Inf	1	-32.5437653118203	0
"whole cortex seurat / Dissection Primary visual cortexV1 scvi"	1.01302771135098	0.00988318873095907	Inf	1	1.32671814816141	0.998995544198612
"whole cortex seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	2.16283371250322	0.0203904789645789	Inf	1	81.8250320420969	0
"whole cortex seurat / whole cortex scvi"	0.653438527408646	0.0065394043073197	Inf	1	-42.5180237934237	0
"whole cortex seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.840841109376007	0.0104025984696256	Inf	1	-14.0120726134203	0
"whole cortex seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.631614637596726	0.00627440186885334	Inf	1	-46.2532780834892	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.79962993059782	0.00999775606492825	Inf	1	-17.8842377313387	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Angular gyrus AnG scvi"	0.570680142664777	0.0071306406589448	Inf	1	-44.8921171924654	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Anterior cingulate cortex ACC scvi"	0.713621470453954	0.00879043962675339	Inf	1	-27.3908652320222	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.71433986492968	0.0163533747738897	Inf	1	56.5068282565298	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary auditory cortexA1 scvi"	0.611119956151983	0.00763760671591879	Inf	1	-39.4041450506607	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.590359011200956	0.00739903196475798	Inf	1	-42.0505851262889	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary visual cortexV1 scvi"	0.826401260614033	0.0102119569926535	Inf	1	-15.4303357078465	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	1.76438263878049	0.0212224891406103	Inf	1	47.2054882183055	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / whole cortex scvi"	0.533057898351205	0.00671125808754632	Inf	1	-49.9697926006371	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.685935976852747	0.00692103239186734	Inf	1	-37.3611833303727	0
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.515254545244486	0.0064637956520631	Inf	1	-52.8578467437626	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Angular gyrus AnG scvi"	0.713680317391477	0.00708925579178102	Inf	1	-33.9582545705708	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Anterior cingulate cortex ACC scvi"	0.892439668835853	0.00881867499737918	Inf	1	-11.5160600455157	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.14391657857029	0.0258740500603029	Inf	1	63.1916683522449	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary auditory cortexA1 scvi"	0.764253478724962	0.00761371645354489	Inf	1	-26.987340020452	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.73829028730777	0.00738797780625867	Inf	1	-30.3209765142366	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary visual cortexV1 scvi"	1.03347964976273	0.0101593115728311	Inf	1	3.35002437426614	0.091374019439139
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	2.20649899568091	0.0209737645874214	Inf	1	83.2582511380126	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / whole cortex scvi"	0.666630747491756	0.006717364828413	Inf	1	-40.2436719178599	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.857816785747286	0.0106728557031897	Inf	1	-12.3264898238664	0
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.64436625684993	0.00644592492212333	Inf	1	-43.9333743756254	0
"Dissection Angular gyrus AnG scvi / Dissection Anterior cingulate cortex ACC scvi"	1.25047538384938	0.0107177678711838	Inf	1	26.0792168272738	0
"Dissection Angular gyrus AnG scvi / Dissection Dorsolateral prefrontal cortex DFC scvi"	3.00402929200342	0.0331001454941038	Inf	1	99.8272195800775	0
"Dissection Angular gyrus AnG scvi / Dissection Primary auditory cortexA1 scvi"	1.0708624857672	0.00923746813350247	Inf	1	7.93680050754676	6.73683331342545e-13
"Dissection Angular gyrus AnG scvi / Dissection Primary somatosensory cortex S1 scvi"	1.03448318430056	0.0089839275813608	Inf	1	3.90375039118866	0.0140294674111746
"Dissection Angular gyrus AnG scvi / Dissection Primary visual cortexV1 scvi"	1.44809885403612	0.0123361909529152	Inf	1	43.4624320609751	0
"Dissection Angular gyrus AnG scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	3.0917189978641	0.0253559200547482	Inf	1	137.628903348599	0
"Dissection Angular gyrus AnG scvi / whole cortex scvi"	0.934074726802487	0.00817694451687954	Inf	1	-7.79053955909469	1.38133948723862e-12
"Dissection Angular gyrus AnG scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.20196222992758	0.0137000861792281	Inf	1	16.1391290127775	0
"Dissection Angular gyrus AnG scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.90287799894091	0.00783205484571504	Inf	1	-11.777891973315	0
"Dissection Anterior cingulate cortex ACC scvi / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.40230981817173	0.0260308743220489	Inf	1	80.8831100533611	0
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary auditory cortexA1 scvi"	0.856364307205097	0.00736207115159783	Inf	1	-18.0366820219651	0
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary somatosensory cortex S1 scvi"	0.82727193006877	0.00715991068929308	Inf	1	-21.9093251641184	0
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary visual cortexV1 scvi"	1.15803867292325	0.00981405655396052	Inf	1	17.3135784160049	0
"Dissection Anterior cingulate cortex ACC scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.47243491378996	0.02010946492048	Inf	1	111.293694175031	0
"Dissection Anterior cingulate cortex ACC scvi / whole cortex scvi"	0.746975701294571	0.006517892668596	Inf	1	-33.4325405163415	0
"Dissection Anterior cingulate cortex ACC scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.961204231168107	0.010797312647427	Inf	1	-3.52247720787094	0.0535852016659174
"Dissection Anterior cingulate cortex ACC scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.722027806866179	0.00624384320074223	Inf	1	-37.662446624108	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary auditory cortexA1 scvi"	0.356475380788658	0.00392745475588011	Inf	1	-93.6231857253712	0
