"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.701791523053205	0.026725144484717	0.646919819776753	0.75141250896733
0.05	"seurat"	0.693946009723813	0.0270213032910848	0.63858829142409	0.744220782945987
0.1	"seurat"	0.685986445746213	0.0273244754288333	0.63012977579845	0.736929436076538
0.15	"seurat"	0.677915954942677	0.0276349555940878	0.621547040049794	0.72954232856125
0.2	"seurat"	0.669737904444805	0.0279529683587249	0.612843257408855	0.722063453974279
0.25	"seurat"	0.661455902548986	0.0282786602924946	0.604022019185214	0.714496921299503
0.5	"seurat"	0.618629302752169	0.0300211637213494	0.558309815499758	0.675499074418392
0.75	"seurat"	0.573875220581743	0.0319233732808463	0.510446146511127	0.634963201644178
0	"scvi"	0.763887045682439	0.0229693288028419	0.715953996846748	0.805923988500523
0.05	"scvi"	0.724290461217631	0.0253404876380613	0.671968847985768	0.771109342015661
0.1	"scvi"	0.680827997262462	0.0274957274944171	0.624701395819708	0.732159614654592
0.15	"scvi"	0.633976538244875	0.0292984443176477	0.57488818393036	0.689290774736548
0.2	"scvi"	0.584445430944495	0.0306199700250631	0.523461979645403	0.642947918297514
0.25	"scvi"	0.533147420762974	0.0313576607455006	0.471488884793365	0.593809715065135
0.5	"scvi"	0.287298539835863	0.0259824896844664	0.239162641389361	0.340783261192751
0.75	"scvi"	0.124567978939061	0.0141798910489548	0.0993248200815292	0.155121696602632
